Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
296	-31.2	10	24	0.00	False
297	-385.2	108	326	0.00	False
298	-17.0	5	15	0.00	False
299	-125.0	36	109	0.00	False
300	-14.6	5	12	0.00	False
301	-143.0	41	119	0.00	False
302	-26.8	8	23	0.00	False
303	-10.4	3	10	0.00	False
304	-25.4	7	21	0.00	False
305	-66.4	19	59	0.00	False
306	-11.2	3	11	0.00	False
307	-34.2	10	29	0.00	False
308	-104.8	31	90	0.00	False
309	-44.6	13	34	0.00	False
310	-12.0	4	11	0.00	False
311	-18.4	6	17	0.00	False
312	-17.6	5	17	0.00	False
313	-38.4	13	25	0.00	False
314	-21.8	6	20	0.00	False
315	-55.0	17	48	0.00	False
316	-11.2	3	11	0.00	False
317	-8.0	2	8	0.00	False
318	-11.2	3	11	0.00	False
319	-39.8	11	35	0.00	False
320	-30.0	9	26	0.00	False
321	-52.4	16	47	0.00	False
322	-17.6	5	17	0.00	False
323	-8.0	2	8	0.00	False
324	-13.6	4	13	0.00	False
325	-32.4	10	28	0.00	False
326	-59.4	17	51	0.00	False
327	-11.2	3	11	0.00	False
328	-39.8	11	35	0.00	False
329	-32.6	9	28	0.00	False
330	-17.8	5	16	0.00	False
331	-19.8	6	15	0.00	False
332	-129.2	37	107	0.00	False
333	-27.4	8	25	0.00	False
334	-170.8	49	147	0.00	False
335	-13.6	4	13	0.00	False
336	-194.2	58	156	0.00	False
337	-201.0	58	167	0.00	False
338	-47.2	14	40	0.00	False
339	-118.8	34	102	0.00	False
340	-77.4	23	65	0.00	False
341	-16.8	5	16	0.00	False
342	-48.4	14	44	0.00	False
343	-26.6	8	24	0.00	False
344	-8.0	2	8	0.00	False
345	-18.6	5	17	0.00	False
346	-45.6	13	39	0.00	False
347	-677.2	191	563	0.00	False
348	-66.2	19	55	0.00	False
349	-55.4	16	47	0.00	False
350	-68.4	20	58	0.00	False
351	-27.4	8	25	0.00	False
352	-62.2	18	51	0.00	False
353	-29.4	10	23	0.00	False
354	-31.6	11	26	0.00	False
355	-16.8	5	16	0.00	False
356	-8.0	2	8	0.00	False
357	-16.4	5	13	0.00	False
358	-8.0	2	8	0.00	False
359	-25.2	7	22	0.00	False
360	-52.8	15	46	0.00	False
361	-24.2	7	22	0.00	False
362	-8.0	2	8	0.00	False
363	-16.8	5	16	0.00	False
364	-45.0	13	37	0.00	False
365	-22.8	7	19	0.00	False
366	-31.0	10	25	0.00	False
367	-26.6	8	24	0.00	False
368	-44.4	13	40	0.00	False
369	-106.0	30	90	0.00	False
370	-57.0	16	49	0.00	False
371	-30.8	9	27	0.00	False
372	-20.8	7	19	0.00	False
373	-378.2	110	319	0.00	False
374	-24.2	8	21	0.00	False
375	-16.8	5	16	0.00	False
376	-12.0	4	11	0.00	False
377	-31.6	11	26	0.00	False
378	-30.6	9	28	0.00	False
379	-113.2	32	97	0.00	False
380	-149.6	42	125	0.00	False
381	-17.8	5	16	0.00	False
382	-8.0	2	8	0.00	False
383	-57.2	17	47	0.00	False
384	-233.0	66	189	0.00	False
385	-32.8	10	26	0.00	False
386	-9.6	3	9	0.00	False
387	-40.2	12	32	0.00	False
388	-56.8	17	49	0.00	False
389	-19.2	6	18	0.00	False
390	-21.2	7	17	0.00	False
391	-64.6	18	54	0.00	False
392	-24.2	7	22	0.00	False
393	-18.6	5	17	0.00	False
394	-11.2	3	11	0.00	False
395	-739.2	210	624	0.00	False
396	-217.6	64	168	0.00	False
397	-35.6	10	32	0.00	False
398	-28.6	8	24	0.00	False
399	-265.2	76	223	0.00	False
400	-23.0	7	18	0.00	False
401	-17.6	5	17	0.00	False
402	-22.2	7	17	0.00	False
403	-84.0	25	65	0.00	False
404	-23.2	8	21	0.00	False
405	-176.6	51	146	0.00	False
406	-431.2	133	311	0.00	False
407	-8.0	2	8	0.00	False
408	-50.4	15	43	0.00	False
409	-243.2	70	204	0.00	False
410	-22.8	8	18	0.00	False
411	-67.8	21	55	0.00	False
412	-26.0	7	23	0.00	False
413	-9.6	3	9	0.00	False
414	-81.6	24	68	0.00	False
415	-39.0	11	34	0.00	False
416	-21.8	6	20	0.00	False
417	-64.6	19	48	0.00	False
418	-178.8	52	154	0.00	False
419	-14.6	4	13	0.00	False
420	-246.6	80	162	0.00	False
421	-11.2	3	11	0.00	False
422	-13.0	4	11	0.00	False
423	-31.6	9	28	0.00	False
424	-16.8	5	16	0.00	False
425	-13.6	4	13	0.00	False
426	-16.8	5	16	0.00	False
427	-32.0	9	26	0.00	False
428	-108.8	30	91	0.00	False
429	-21.8	6	20	0.00	False
430	-13.0	4	11	0.00	False
431	-34.2	10	29	0.00	False
432	-24.6	7	20	0.00	False
433	-102.0	29	86	0.00	False
434	-17.8	5	16	0.00	False
435	-10.4	3	10	0.00	False
436	-31.0	10	25	0.00	False
437	-129.0	37	103	0.00	False
438	-26.0	7	23	0.00	False
439	-22.8	8	18	0.00	False
440	-29.8	9	27	0.00	False
441	-13.0	4	11	0.00	False
442	-19.2	6	18	0.00	False
443	-41.8	14	32	0.00	False
444	-19.6	6	16	0.00	False
445	-71.6	20	62	0.00	False
446	-28.6	8	24	0.00	False
447	-16.2	5	14	0.00	False
448	-12.8	4	12	0.00	False
449	-11.2	3	11	0.00	False
450	-11.2	3	11	0.00	False
451	3828.4	51	149	0.25	False
452	-115.8	33	98	0.00	False
453	-363.8	103	308	0.00	False
454	-10.4	3	10	0.00	False
455	-26.4	8	20	0.00	False
456	-158.8	48	128	0.00	False
457	-71.4	21	62	0.00	False
458	-66.6	19	58	0.00	False
459	-8.0	2	8	0.00	False
460	-153.0	50	110	0.00	False
461	-10.4	3	10	0.00	False
462	-15.4	4	14	0.00	False
463	-61.8	18	48	0.00	False
464	-39.0	13	27	0.00	False
465	-25.8	8	23	0.00	False
466	-73.4	21	62	0.00	False
467	-174.4	48	145	0.00	False
468	-53.8	15	46	0.00	False
469	-15.4	5	13	0.00	False
470	-25.4	8	20	0.00	False
471	-130.2	37	107	0.00	False
472	-309.6	90	262	0.00	False
473	-383.4	107	321	0.00	False
474	-10.4	3	10	0.00	False
475	-11.2	3	11	0.00	False
476	-102.8	30	86	0.00	False
477	-14.6	4	13	0.00	False
478	-34.2	11	28	0.00	False
479	-33.8	10	31	0.00	False
480	-21.0	6	19	0.00	False
481	-70.2	21	58	0.00	False
482	-27.6	8	24	0.00	False
483	-23.8	8	18	0.00	False
484	-24.2	7	22	0.00	False
485	-18.4	6	17	0.00	False
486	-17.0	5	15	0.00	False
487	-70.4	25	48	0.00	False
488	-30.4	9	24	0.00	False
489	-11.2	3	11	0.00	False
490	-152.6	48	119	0.00	False
491	-14.8	4	12	0.00	False
492	-26.8	8	23	0.00	False
493	-115.2	34	95	0.00	False
494	-10.4	3	10	0.00	False
495	-12.0	4	11	0.00	False
496	-37.2	11	33	0.00	False
497	-37.2	13	31	0.00	False
498	-43.2	16	28	0.00	False
499	-16.2	5	14	0.00	False
500	-76.6	23	64	0.00	False
501	-35.6	11	31	0.00	False
502	-63.6	18	54	0.00	False
503	-125.0	37	103	0.00	False
504	-22.0	6	19	0.00	False
505	-58.4	19	44	0.00	False
506	-23.2	7	17	0.00	False
507	-21.8	6	20	0.00	False
508	-14.8	4	12	0.00	False
509	-64.6	19	48	0.00	False
510	-19.4	6	17	0.00	False
511	-39.8	12	29	0.00	False
512	-21.6	7	20	0.00	False
513	-55.4	18	45	0.00	False
514	-21.0	6	19	0.00	False
515	-35.0	10	30	0.00	False
516	-31.6	9	28	0.00	False
517	-15.4	6	12	0.00	False
518	-39.6	13	29	0.00	False
519	-561.0	157	468	0.00	False
520	-68.0	19	56	0.00	False
521	-15.4	5	13	0.00	False
522	-83.6	24	73	0.00	False
523	-10.4	3	10	0.00	False
524	-64.6	18	54	0.00	False
525	-273.6	78	229	0.00	False
526	-14.6	4	13	0.00	False
527	-17.8	6	15	0.00	False
528	-26.0	7	23	0.00	False
529	-25.0	7	23	0.00	False
530	-11.2	3	11	0.00	False
531	-16.8	5	16	0.00	False
532	-59.2	19	45	0.00	False
533	-220.0	62	188	0.00	False
534	-31.0	9	26	0.00	False
535	-14.4	4	14	0.00	False
536	-18.6	5	17	0.00	False
537	-132.6	39	118	0.00	False
538	-40.6	12	35	0.00	False
539	-19.4	6	17	0.00	False
540	-30.0	9	26	0.00	False
541	-17.0	6	14	0.00	False
542	-62.6	18	54	0.00	False
543	-14.6	4	13	0.00	False
544	-11.2	3	11	0.00	False
545	-549.0	157	448	0.00	False
546	-39.4	13	35	0.00	False
547	-21.8	6	20	0.00	False
548	-8.0	2	8	0.00	False
549	-16.6	5	12	0.00	False
550	-107.8	31	95	0.00	False
551	-138.2	41	113	0.00	False
552	-39.8	12	34	0.00	False
553	-65.2	19	55	0.00	False
554	-231.2	68	196	0.00	False
555	-78.4	23	65	0.00	False
556	-11.2	3	11	0.00	False
557	-48.0	14	41	0.00	False
558	-283.0	90	185	0.00	False
559	-17.0	5	15	0.00	False
560	-14.4	4	14	0.00	False
561	-204.8	58	173	0.00	False
562	-83.2	24	70	0.00	False
563	-448.6	127	380	0.00	False
564	-32.2	10	24	0.00	False
565	-12.8	4	12	0.00	False
566	-8.0	2	8	0.00	False
567	-11.2	3	11	0.00	False
568	-29.2	8	26	0.00	False
569	-39.0	11	34	0.00	False
570	-275.4	83	210	0.00	False
571	-11.2	3	11	0.00	False
572	-11.2	4	10	0.00	False
573	-20.0	6	19	0.00	False
574	-53.8	16	45	0.00	False
575	-106.4	31	92	0.00	False
576	-23.6	8	19	0.00	False
577	-77.2	23	61	0.00	False
578	-20.4	6	17	0.00	False
579	-51.0	18	37	0.00	False
580	-12.0	4	11	0.00	False
581	-17.6	5	17	0.00	False
582	-28.0	9	26	0.00	False
583	-14.4	4	14	0.00	False
584	-52.6	15	47	0.00	False
585	-28.2	9	25	0.00	False
586	-19.4	6	17	0.00	False
587	-87.6	25	77	0.00	False
588	-14.4	4	14	0.00	False
589	-11.2	3	11	0.00	False
590	-8.0	2	8	0.00	False
591	-17.0	5	15	0.00	False
592	-20.0	6	19	0.00	False
593	-305.2	89	240	0.00	False
594	-16.0	5	15	0.00	False
595	-11.2	3	11	0.00	False
596	-231.2	65	194	0.00	False
597	-26.0	8	22	0.00	False
598	-50.8	15	46	0.00	False
599	3756.6	73	193	0.25	False
600	-10.4	3	10	0.00	False
601	-23.6	7	20	0.00	False
602	-35.4	11	27	0.00	False
603	-17.2	5	14	0.00	False
604	-117.0	32	98	0.00	False
605	-27.0	9	21	0.00	False
606	-15.2	5	14	0.00	False
607	-101.4	29	84	0.00	False
608	-132.0	37	113	0.00	False
609	-14.4	4	14	0.00	False
610	-21.8	6	20	0.00	False
611	-20.8	6	20	0.00	False
612	-50.0	15	45	0.00	False
613	-95.0	29	76	0.00	False
614	-66.2	21	53	0.00	False
615	-17.2	5	14	0.00	False
616	-11.2	3	11	0.00	False
617	-13.6	4	13	0.00	False
618	-28.4	8	25	0.00	False
619	-161.6	48	134	0.00	False
620	-16.2	5	14	0.00	False
621	-31.8	10	26	0.00	False
622	-77.4	23	65	0.00	False
623	-159.0	45	135	0.00	False
624	-26.0	8	22	0.00	False
625	-13.6	4	13	0.00	False
626	-14.6	4	13	0.00	False
627	-24.4	7	21	0.00	False
628	-28.2	8	26	0.00	False
629	-139.8	40	116	0.00	False
630	-23.6	8	19	0.00	False
631	-186.2	52	157	0.00	False
632	-29.8	9	27	0.00	False
633	-23.2	8	21	0.00	False
634	-222.2	63	191	0.00	False
635	-21.8	6	20	0.00	False
636	-371.4	106	317	0.00	False
637	-50.0	15	40	0.00	False
638	-19.0	7	13	0.00	False
639	-15.4	4	14	0.00	False
640	-10.4	3	10	0.00	False
641	-140.0	41	119	0.00	False
642	-11.2	3	11	0.00	False
643	-13.6	5	12	0.00	False
644	-368.6	105	307	0.00	False
645	-64.6	18	54	0.00	False
646	-13.6	4	13	0.00	False
647	-100.2	29	85	0.00	False
648	-73.6	20	62	0.00	False
649	-27.2	9	20	0.00	False
650	-43.4	14	29	0.00	False
651	-71.4	21	62	0.00	False
652	-21.2	6	18	0.00	False
653	-19.0	6	14	0.00	False
654	-91.4	32	66	0.00	False
655	-69.6	23	39	0.00	False
656	-30.6	9	28	0.00	False
657	-8.0	2	8	0.00	False
658	-256.6	75	207	0.00	False
659	-23.4	7	21	0.00	False
660	3902.6	29	87	0.25	False
661	-36.2	10	29	0.00	False
662	-21.0	7	18	0.00	False
663	-174.6	50	147	0.00	False
664	-8.0	2	8	0.00	False
665	-55.6	16	46	0.00	False
666	-17.0	5	15	0.00	False
667	-13.6	4	13	0.00	False
668	-39.0	11	34	0.00	False
669	-31.6	9	28	0.00	False
670	-29.2	9	20	0.00	False
671	-333.6	94	278	0.00	False
672	-9.6	3	9	0.00	False
673	-12.8	4	12	0.00	False
674	-42.0	12	38	0.00	False
675	-39.2	11	33	0.00	False
676	-156.4	44	134	0.00	False
677	-344.0	101	264	0.00	False
678	-21.2	7	17	0.00	False
679	-79.6	23	69	0.00	False
680	-11.2	3	11	0.00	False
681	-51.0	16	39	0.00	False
682	-17.0	5	15	0.00	False
683	-22.4	7	21	0.00	False
684	-94.2	29	75	0.00	False
685	-50.4	14	44	0.00	False
686	3820.0	52	156	0.25	False
687	-39.0	13	27	0.00	False
688	-210.6	64	163	0.00	False
689	-14.4	4	14	0.00	False
690	-8.0	2	8	0.00	False
691	-20.0	6	19	0.00	False
692	-10.4	3	10	0.00	False
693	-20.6	6	16	0.00	False
694	-11.2	3	11	0.00	False
695	-17.0	5	15	0.00	False
696	-98.0	33	67	0.00	False
697	-15.4	5	13	0.00	False
698	-13.6	4	13	0.00	False
699	-13.6	4	13	0.00	False
700	-27.8	9	22	0.00	False
701	-13.0	4	11	0.00	False
702	-71.2	22	57	0.00	False
703	-86.6	30	52	0.00	False
704	23885.2	47	62	0.50	False
705	-374.6	110	302	0.00	False
706	-17.0	5	15	0.00	False
707	-42.2	13	31	0.00	False
708	-25.4	8	20	0.00	False
709	-28.6	9	23	0.00	False
710	-351.4	98	295	0.00	False
711	-223.2	64	190	0.00	False
712	-35.6	10	32	0.00	False
713	-24.4	7	21	0.00	False
714	-26.2	8	21	0.00	False
715	-64.8	20	56	0.00	False
716	-17.0	5	15	0.00	False
717	-24.8	8	23	0.00	False
718	-88.0	27	68	0.00	False
719	-29.4	9	24	0.00	False
720	-18.0	5	15	0.00	False
721	-258.2	73	216	0.00	False
722	-37.0	11	29	0.00	False
723	-13.6	4	13	0.00	False
724	-13.0	4	11	0.00	False
725	-48.6	16	36	0.00	False
726	-35.6	10	32	0.00	False
727	-73.6	22	60	0.00	False
728	-44.4	13	40	0.00	False
729	-23.6	7	20	0.00	False
730	-22.6	7	20	0.00	False
731	-16.8	5	16	0.00	False
732	-23.2	7	22	0.00	False
733	-23.0	7	18	0.00	False
734	-355.6	105	282	0.00	False
735	-175.2	51	143	0.00	False
736	-60.6	18	49	0.00	False
737	-87.6	26	71	0.00	False
738	-15.8	5	11	0.00	False
739	-73.8	24	57	0.00	False
740	-10.4	3	10	0.00	False
741	-214.0	61	179	0.00	False
742	-64.4	18	55	0.00	False
743	-13.6	4	13	0.00	False
744	-57.4	18	50	0.00	False
745	-11.2	3	11	0.00	False
746	-13.6	4	13	0.00	False
747	-37.8	11	30	0.00	False
748	-13.8	4	12	0.00	False
749	-53.8	16	45	0.00	False
750	-18.6	5	17	0.00	False
751	-101.8	29	87	0.00	False
752	-38.6	12	30	0.00	False
753	-107.8	32	89	0.00	False
754	-26.0	8	22	0.00	False
755	-10.4	3	10	0.00	False
756	-24.6	8	19	0.00	False
757	-17.8	6	15	0.00	False
758	-25.0	8	22	0.00	False
759	-118.4	38	90	0.00	False
760	-8.0	2	8	0.00	False
761	-174.4	49	149	0.00	False
762	-241.2	69	205	0.00	False
763	-43.0	12	38	0.00	False
764	-22.6	8	19	0.00	False
765	-10.4	3	10	0.00	False
766	-74.8	23	58	0.00	False
767	-30.0	10	25	0.00	False
768	-21.0	6	19	0.00	False
769	-46.4	17	26	0.00	False
770	-42.2	13	36	0.00	False
771	-16.0	5	15	0.00	False
772	-27.2	9	20	0.00	False
773	-9.6	3	9	0.00	False
774	-38.8	12	34	0.00	False
775	-174.0	50	145	0.00	False
776	-121.4	35	103	0.00	False
777	-70.0	21	59	0.00	False
778	-13.8	4	12	0.00	False
779	-159.6	47	130	0.00	False
780	-28.2	8	26	0.00	False
781	-18.6	5	17	0.00	False
782	-30.6	9	28	0.00	False
783	-21.0	6	19	0.00	False
784	-187.4	56	147	0.00	False
785	-27.8	8	23	0.00	False
786	-10.4	3	10	0.00	False
787	-38.0	11	34	0.00	False
788	-32.0	10	25	0.00	False
789	-178.6	50	152	0.00	False
790	-16.4	5	13	0.00	False
791	-10.4	3	10	0.00	False
792	-8.0	2	8	0.00	False
793	-56.8	18	43	0.00	False
794	-22.0	7	18	0.00	False
795	-19.2	6	18	0.00	False
796	-767.6	218	644	0.00	False
797	-22.0	6	19	0.00	False
798	-219.4	65	178	0.00	False
799	-18.0	5	15	0.00	False
800	-43.0	14	36	0.00	False
801	3185.0	231	692	0.25	False
802	-235.6	68	194	0.00	False
803	3727.8	80	227	0.25	False
804	-46.2	15	39	0.00	False
805	-60.4	19	49	0.00	False
806	-11.2	3	11	0.00	False
807	-52.0	16	44	0.00	False
808	-45.6	13	39	0.00	False
809	-10.4	3	10	0.00	False
810	-232.0	68	192	0.00	False
811	-100.4	32	76	0.00	False
812	-16.8	5	16	0.00	False
813	-462.6	129	383	0.00	False
814	-29.8	9	27	0.00	False
815	-14.4	6	12	0.00	False
816	-18.8	6	15	0.00	False
817	-8.0	2	8	0.00	False
818	-16.0	5	15	0.00	False
819	-27.6	9	23	0.00	False
