episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
67,-21250.4,181,507,0.25,0,8.14,0.818
68,-2289.6,22,46,0.00,0,12.01,0.815
69,-2389.8,18,48,0.00,0,12.26,0.813
70,-9829.1,96,278,0.25,0,9.08,0.810
71,-7789.0,53,156,0.00,0,12.46,0.808
72,-4848.6,60,178,0.25,0,9.14,0.805
73,-648.9,4,13,0.00,0,13.66,0.803
74,-2887.5,21,58,0.00,0,11.95,0.801
75,163992.5,144,283,0.50,0,7.13,0.798
76,-5215.6,69,186,0.25,0,7.18,0.796
77,-4836.1,46,97,0.00,0,11.43,0.793
78,173649.9,143,288,0.25,0,7.68,0.791
79,-6808.1,76,217,0.25,0,9.90,0.789
80,-645.3,4,13,0.00,0,13.21,0.786
81,-5496.9,65,191,0.25,0,10.38,0.784
82,-8551.0,75,172,0.00,0,9.88,0.782
83,-645.7,4,13,0.00,0,13.25,0.779
84,-1902.2,49,119,0.25,0,9.94,0.777
85,-1297.3,9,26,0.00,0,13.37,0.775
86,-361.6,31,88,0.25,0,11.36,0.772
87,-1395.4,10,28,0.00,0,13.11,0.770
88,-497.0,3,10,0.00,0,13.43,0.768
89,-4508.1,58,171,0.25,0,11.03,0.765
90,-1860.3,42,118,0.25,0,10.31,0.763
91,-550.1,3,11,0.00,0,13.83,0.761
92,-996.6,7,20,0.00,0,13.31,0.758
93,-5293.4,35,106,0.00,0,12.58,0.756
94,-8250.4,82,246,0.25,0,10.48,0.754
95,-2333.6,20,47,0.00,0,11.36,0.752
96,-400.0,2,8,0.00,0,13.83,0.749
97,-1443.1,10,29,0.00,0,12.83,0.747
98,-947.0,6,19,0.00,0,13.39,0.745
99,-8098.8,89,243,0.25,0,7.72,0.743
100,-1000.4,6,20,0.00,0,13.83,0.740
101,-9379.4,94,269,0.25,0,9.40,0.738
102,42439.8,56,112,0.25,0,9.30,0.736
103,-9787.4,95,197,0.00,0,7.04,0.734
104,-6283.2,72,207,0.25,0,8.76,0.732
105,-2630.5,53,134,0.25,0,8.59,0.729
106,-369.8,33,88,0.25,0,11.13,0.727
107,-2465.9,25,50,0.00,0,9.62,0.725
108,-5066.3,62,182,0.25,0,11.18,0.723
109,-7204.4,76,225,0.25,0,10.78,0.721
110,-1097.7,9,22,0.00,0,13.37,0.719
111,-7416.4,51,149,0.00,0,9.80,0.716
112,246.7,31,76,0.25,0,9.19,0.714
113,-923.1,67,101,0.25,0,4.08,0.712
114,-2038.2,14,41,0.00,0,12.17,0.710
115,-3340.5,56,148,0.25,0,7.07,0.708
116,-967.4,35,100,0.25,0,11.19,0.706
117,20944.9,73,143,0.50,0,6.49,0.704
118,734.3,38,67,0.25,0,8.21,0.702
119,-18156.6,149,445,0.25,0,8.97,0.699
120,-5913.4,71,200,0.25,0,9.23,0.697
121,-795.9,6,16,0.00,0,13.21,0.695
122,115116.8,60,60,0.75,0,4.42,0.693
123,-11788.7,119,318,0.25,0,6.77,0.691
124,-7228.1,49,145,0.00,0,10.46,0.689
125,125845.4,91,126,0.50,0,4.72,0.687
126,-12953.5,115,340,0.25,0,9.41,0.685
127,11813.8,29,45,0.50,0,7.23,0.683
128,-1809.5,39,117,0.25,0,11.36,0.681
129,-1994.8,13,40,0.00,0,13.04,0.679
130,-548.3,3,11,0.00,0,13.61,0.677
131,-15334.2,131,389,0.25,0,9.24,0.675
132,441.3,27,72,0.25,0,10.39,0.673
133,-1145.3,9,23,0.00,0,13.08,0.671
134,-697.4,4,14,0.00,0,13.48,0.669
135,5969.9,42,82,0.50,0,8.00,0.667
136,-7445.6,81,230,0.25,0,8.75,0.665
137,-999.5,7,20,0.00,0,13.67,0.663
138,-2827.0,22,57,0.00,0,10.57,0.661
139,114110.2,82,81,0.75,0,3.35,0.659
140,1227.1,19,56,0.25,0,11.36,0.657
141,-1514.0,43,111,0.25,0,10.65,0.655
142,-8447.9,93,251,0.25,0,8.33,0.653
143,-3204.2,49,145,0.25,0,9.93,0.651
144,-4540.8,31,91,0.00,0,12.27,0.649
145,-6312.0,80,208,0.25,0,8.87,0.647
146,-2387.3,17,48,0.00,0,11.99,0.645
147,-550.1,3,11,0.00,0,13.83,0.643
148,48299.2,58,94,0.50,0,4.43,0.641
149,18890.3,41,64,0.50,0,4.28,0.639
150,24175.2,43,78,0.50,0,6.92,0.637
151,-1324.7,14,27,0.00,0,10.31,0.635
152,-1841.1,13,37,0.00,0,12.53,0.633
153,43994.2,45,81,0.25,0,9.45,0.631
154,-846.6,5,17,0.00,0,13.37,0.630
155,-5291.6,52,107,0.00,0,7.41,0.628
156,142205.4,74,0,1.00,0,0.00,0.626
157,-3195.0,21,64,0.00,0,12.96,0.624
158,-1218.8,36,105,0.25,0,10.78,0.622
159,-1445.6,12,29,0.00,0,13.04,0.620
160,-1487.9,11,30,0.00,0,12.14,0.618
161,-1766.1,39,116,0.25,0,10.25,0.616
162,-1463.1,41,110,0.25,0,10.58,0.615
163,-3156.7,51,144,0.25,0,9.80,0.613
164,-1806.8,40,117,0.25,0,9.18,0.611
165,-1001.4,34,101,0.25,0,10.31,0.609
166,-5556.7,64,192,0.25,0,10.25,0.607
167,-745.0,5,15,0.00,0,13.15,0.605
168,-1442.7,10,29,0.00,0,12.79,0.604
169,1437.5,22,52,0.25,0,10.35,0.602
170,-845.3,6,17,0.00,0,13.16,0.600
171,12874.2,33,64,0.50,0,7.60,0.598
172,2534.1,39,71,0.25,0,6.63,0.596
173,90563.4,70,111,0.50,0,5.19,0.595
174,-1141.1,8,23,0.00,0,12.61,0.593
175,-2652.8,47,134,0.25,0,10.09,0.591
176,-1248.2,39,106,0.25,0,7.72,0.589
177,-3338.4,53,148,0.25,0,9.73,0.588
178,-3330.3,27,67,0.00,0,10.85,0.586
179,-1114.1,39,103,0.25,0,10.31,0.584
180,1097.9,30,59,0.25,0,9.14,0.582
181,-1046.5,7,21,0.00,0,13.31,0.581
182,-3417.0,29,69,0.00,0,9.12,0.579
183,-548.3,3,11,0.00,0,13.61,0.577
184,48670.7,55,108,0.50,0,5.83,0.575
185,-2653.0,47,134,0.25,0,8.59,0.574
186,16314.8,40,75,0.50,0,7.16,0.572
187,-3704.5,37,75,0.00,0,8.06,0.570
188,-642.1,6,13,0.00,0,12.71,0.568
189,-120.9,29,83,0.25,0,11.09,0.567
190,-916.9,35,99,0.25,0,11.18,0.565
191,-1756.2,40,116,0.25,0,10.48,0.563
192,112244.0,101,198,0.50,0,5.40,0.562
193,48216.2,62,118,0.50,0,6.95,0.560
194,31073.8,71,141,0.50,0,6.73,0.558
195,97051.2,59,61,0.50,0,4.33,0.557
196,534.2,25,70,0.25,0,10.59,0.555
197,-68.1,31,82,0.25,0,10.27,0.553
198,132702.4,70,69,0.75,0,4.42,0.552
199,-1977.8,49,121,0.25,0,7.56,0.550
200,-5443.5,36,109,0.00,0,12.59,0.548
201,-782.6,44,97,0.25,0,5.90,0.547
202,32767.8,38,66,0.50,0,7.16,0.545
203,-4052.8,54,162,0.25,0,9.41,0.543
204,110163.8,48,0,1.00,0,0.00,0.542
205,-1548.1,10,31,0.00,0,13.48,0.540
206,1588.1,23,49,0.25,0,10.06,0.539
207,8247.2,42,77,0.50,0,6.05,0.537
208,35332.9,50,95,0.50,0,5.61,0.535
209,-906.5,38,99,0.25,0,8.85,0.534
210,26124.9,60,119,0.50,0,5.83,0.532
211,583.7,26,69,0.25,0,10.33,0.530
212,43033.7,56,62,0.50,0,3.03,0.529
213,-4212.1,32,85,0.00,0,9.07,0.527
214,87280.1,81,58,0.50,0,1.62,0.526
215,13062.0,33,60,0.50,0,7.48,0.524
216,-289.0,37,87,0.25,0,8.71,0.523
217,30213.5,41,38,0.75,0,2.92,0.521
218,-1395.5,9,28,0.00,0,13.16,0.519
219,-1568.9,38,112,0.25,0,10.03,0.518
220,37023.8,45,22,0.50,0,2.05,0.516
221,-131.7,37,84,0.25,0,6.57,0.515
222,21928.3,33,43,0.25,0,5.81,0.513
223,17839.5,49,85,0.50,0,7.13,0.512
224,1481.9,18,51,0.25,0,10.81,0.510
225,-7179.9,78,226,0.25,0,8.53,0.509
226,16961.1,31,62,0.50,0,8.00,0.507
227,59931.7,44,44,0.75,0,2.47,0.506
228,1539.7,19,50,0.25,0,9.90,0.504
229,784.7,23,65,0.25,0,9.81,0.503
230,-2153.8,42,124,0.25,0,10.03,0.501
231,-497.0,3,10,0.00,0,13.44,0.500
232,36374.9,41,74,0.50,0,6.06,0.498
233,12311.5,28,35,0.25,0,6.52,0.497
234,-993.8,7,20,0.00,0,12.96,0.495
235,1605.8,30,49,0.25,0,6.78,0.494
236,-2445.9,16,49,0.00,0,13.13,0.492
237,-3398.1,33,69,0.00,0,8.51,0.491
238,284155.9,75,0,1.00,0,0.00,0.489
239,-591.5,5,12,0.00,0,12.66,0.488
240,-3946.1,66,161,0.25,0,6.19,0.486
241,104165.0,52,0,1.00,0,0.00,0.485
242,23385.7,47,94,0.50,0,6.05,0.483
243,-2786.9,20,56,0.00,0,11.89,0.482
244,20170.5,39,39,0.75,0,2.47,0.480
245,13264.2,50,97,0.50,0,5.61,0.479
246,31231.8,42,57,0.50,0,4.64,0.478
247,433.5,27,72,0.25,0,10.74,0.476
248,-5974.0,47,121,0.00,0,8.21,0.475
249,1084.8,22,59,0.25,0,10.25,0.473
250,752.5,26,66,0.25,0,8.36,0.472
251,77.0,37,80,0.25,0,6.73,0.470
252,34295.0,34,36,0.50,0,3.89,0.469
253,-746.5,5,15,0.00,0,13.33,0.468
254,-1444.5,38,110,0.25,0,10.08,0.466
255,34307.0,40,36,0.50,0,3.15,0.465
256,-2791.2,48,137,0.25,0,8.80,0.463
257,58563.5,57,111,0.50,0,6.28,0.462
258,46451.2,35,33,0.75,0,4.26,0.461
259,-5648.6,42,114,0.00,0,8.11,0.459
260,264.5,37,76,0.25,0,6.73,0.458
261,574.1,23,69,0.25,0,11.36,0.456
262,356.9,29,74,0.25,0,8.20,0.455
263,17561.6,26,50,0.50,0,8.00,0.454
264,-1334.5,12,27,0.00,0,11.63,0.452
265,-3357.3,51,148,0.25,0,8.85,0.451
266,92151.6,54,40,0.75,0,0.90,0.450
267,12813.9,34,65,0.50,0,6.58,0.448
268,-8400.0,92,251,0.25,0,6.72,0.447
269,44160.9,41,39,0.75,0,3.35,0.446
270,-2317.5,44,127,0.25,0,9.81,0.444
271,382.3,25,73,0.25,0,10.12,0.443
272,28095.3,33,40,0.50,0,3.91,0.442
273,1094.0,24,59,0.25,0,9.49,0.440
274,684.5,23,67,0.25,0,10.15,0.439
275,488.1,26,71,0.25,0,9.34,0.438
276,64940.8,43,24,0.75,0,2.36,0.436
277,-1765.7,45,117,0.25,0,7.46,0.435
278,30740.4,32,66,0.25,0,8.89,0.434
279,23213.1,30,57,0.50,0,7.39,0.432
280,-4077.9,29,82,0.00,0,10.74,0.431
281,38412.4,34,34,0.75,0,4.42,0.430
282,33276.2,34,56,0.50,0,5.00,0.429
283,15426.2,32,53,0.50,0,6.02,0.427
284,-4869.1,62,179,0.25,0,8.03,0.426
285,37398.1,49,55,0.50,0,2.37,0.425
286,44478.7,56,112,0.50,0,5.83,0.423
287,198.4,32,77,0.25,0,7.96,0.422
288,2330.2,28,35,0.25,0,5.22,0.421
289,232.6,29,76,0.25,0,10.00,0.420
290,112138.2,42,0,1.00,0,0.00,0.418
291,-2683.3,51,135,0.25,0,7.68,0.417
292,-904.1,35,99,0.25,0,9.57,0.416
293,-2454.9,55,131,0.25,0,6.41,0.415
294,137137.6,70,61,0.75,0,2.12,0.413
295,15053.6,40,61,0.50,0,3.72,0.412
296,-151.7,29,84,0.25,0,9.95,0.411
297,1032.7,23,60,0.25,0,10.28,0.410
298,88350.8,41,35,0.75,0,3.69,0.408
299,-3146.7,55,144,0.25,0,7.02,0.407
300,-1214.8,39,105,0.25,0,9.43,0.406
301,-947.3,7,19,0.00,0,13.38,0.405
302,36007.9,50,82,0.50,0,3.42,0.404
303,-1284.9,10,26,0.00,0,11.77,0.402
304,-647.2,4,13,0.00,0,13.44,0.401
305,2522.6,21,31,0.25,0,5.33,0.400
306,42813.9,33,26,0.75,0,3.89,0.399
307,-2981.9,20,60,0.00,0,11.62,0.398
308,-5188.7,41,105,0.00,0,8.47,0.396
309,30722.8,34,67,0.50,0,6.93,0.395
310,-3831.7,62,159,0.25,0,7.09,0.394
311,50277.1,47,76,0.50,0,5.09,0.393
312,32543.3,31,31,0.75,0,4.42,0.392
313,17873.4,42,84,0.50,0,6.93,0.390
314,69547.9,49,91,0.50,0,7.13,0.389
315,-102.4,29,83,0.25,0,10.53,0.388
316,32290.4,33,36,0.50,0,5.01,0.387
317,102580.7,65,111,0.50,0,5.41,0.386
318,55983.9,46,43,0.75,0,2.30,0.385
319,50144.6,39,39,0.75,0,3.58,0.383
320,5249.0,36,57,0.25,0,4.63,0.382
321,2468.5,23,32,0.25,0,5.23,0.381
322,-601.0,33,93,0.25,0,8.31,0.380
323,-1982.6,48,121,0.25,0,6.29,0.379
324,-228.8,36,86,0.25,0,5.99,0.378
325,86132.8,36,0,1.00,0,0.00,0.377
326,15125.2,31,59,0.50,0,5.66,0.376
327,12700.9,32,28,0.50,0,2.86,0.374
328,46895.4,29,24,0.75,0,4.10,0.373
329,2795.4,17,25,0.25,0,8.35,0.372
330,-13.2,28,81,0.25,0,10.91,0.371
331,11616.9,28,49,0.50,0,6.89,0.370
332,1740.0,21,46,0.25,0,9.64,0.369
333,-1447.6,42,110,0.25,0,7.25,0.368
334,-203.2,31,85,0.25,0,8.19,0.367
335,1174.5,20,57,0.25,0,11.25,0.365
336,66220.7,39,38,0.75,0,4.24,0.364
337,17652.7,27,48,0.25,0,7.73,0.363
338,44111.9,44,40,0.75,0,3.25,0.362
339,46933.2,38,63,0.50,0,5.38,0.361
340,38500.6,32,32,0.75,0,4.42,0.360
341,74941.4,52,103,0.50,0,7.56,0.359
342,22960.7,31,62,0.50,0,6.93,0.358
343,16313.7,36,36,0.75,0,2.47,0.357
344,-760.8,32,96,0.25,0,11.36,0.356
345,98135.2,41,0,1.00,0,0.00,0.355
346,25827.0,31,45,0.50,0,5.48,0.354
347,30008.9,29,4,0.75,0,2.30,0.353
348,11645.0,25,48,0.25,0,8.36,0.351
349,37331.7,39,55,0.50,0,4.43,0.350
350,-1638.5,11,33,0.00,0,12.26,0.349
351,-3574.2,27,72,0.00,0,10.16,0.348
352,8682.6,26,28,0.50,0,4.98,0.347
353,19982.6,30,42,0.50,0,4.29,0.346
354,24715.0,31,28,0.75,0,2.92,0.345
355,34827.8,25,25,0.50,0,4.73,0.344
356,13435.3,23,13,0.50,0,3.72,0.343
357,27487.8,35,52,0.50,0,3.72,0.342
358,62203.5,41,38,0.75,0,2.70,0.341
359,20738.4,27,27,0.75,0,4.42,0.340
360,24121.7,28,39,0.50,0,6.61,0.339
361,1283.4,21,55,0.25,0,10.12,0.338
362,92137.0,38,0,1.00,0,0.00,0.337
363,58276.6,40,37,0.75,0,2.92,0.336
364,24496.8,42,72,0.50,0,3.91,0.335
365,38498.5,35,32,0.75,0,2.92,0.334
366,-1038.8,40,102,0.25,0,7.27,0.333
367,986.8,22,61,0.25,0,9.63,0.332
368,27070.6,32,60,0.50,0,6.15,0.331
369,34213.1,38,38,0.75,0,2.47,0.330
370,2116.7,25,39,0.25,0,6.24,0.329
371,33488.3,37,67,0.50,0,4.43,0.328
372,1677.5,28,48,0.25,0,5.16,0.327
373,45414.6,30,14,0.75,0,1.90,0.326
374,66198.9,38,38,0.75,0,3.58,0.325
375,31253.9,40,57,0.50,0,2.83,0.324
376,23136.6,35,59,0.50,0,5.09,0.323
377,70267.7,39,37,0.75,0,3.13,0.322
378,19049.2,29,21,0.50,0,2.62,0.321
379,18921.5,24,25,0.25,0,5.14,0.320
380,44378.1,32,36,0.50,0,5.88,0.319
381,6779.6,24,26,0.25,0,5.61,0.318
382,36469.8,36,72,0.50,0,6.93,0.317
383,-52.8,30,82,0.25,0,8.14,0.316
384,52026.2,54,82,0.50,0,3.41,0.315
385,64125.3,33,0,1.00,0,0.00,0.315
386,37068.0,34,60,0.50,0,6.28,0.314
387,35534.6,38,51,0.50,0,4.38,0.313
388,32394.9,38,34,0.75,0,3.72,0.312
389,-1988.6,13,40,0.00,0,12.26,0.311
390,23413.2,27,53,0.50,0,7.78,0.310
391,5463.3,27,52,0.50,0,6.90,0.309
392,55138.2,38,20,0.75,0,1.25,0.308
393,28418.5,28,33,0.25,0,5.28,0.307
394,35349.0,39,55,0.50,0,2.86,0.306
395,32003.2,23,4,0.75,0,2.30,0.305
396,42561.0,35,70,0.50,0,6.93,0.304
397,344235.7,83,0,1.00,0,0.00,0.303
398,-3009.2,22,61,0.00,0,9.48,0.302
399,186.1,39,78,0.25,0,4.86,0.302
400,70134.7,33,0,1.00,0,0.00,0.301
401,196.4,28,77,0.25,0,9.29,0.300
402,19082.7,34,60,0.50,0,4.34,0.299
403,17168.6,30,19,0.75,0,2.50,0.298
404,25582.1,24,12,0.50,0,4.68,0.297
405,78144.6,33,0,1.00,0,0.00,0.296
406,38481.4,39,72,0.50,0,4.80,0.295
407,18069.2,24,40,0.50,0,6.59,0.294
408,-1010.5,37,101,0.25,0,9.18,0.294
409,56852.0,30,25,0.75,0,2.30,0.293
410,16519.8,32,32,0.75,0,2.47,0.292
411,-2136.8,49,124,0.25,0,5.91,0.291
412,29667.9,29,9,0.50,0,2.16,0.290
413,22878.2,32,64,0.50,0,6.90,0.289
414,797.8,25,65,0.25,0,8.68,0.288
415,19784.3,33,46,0.50,0,4.48,0.287
416,46013.1,30,2,0.75,0,1.46,0.287
417,-795.3,42,97,0.25,0,6.89,0.286
418,23409.4,28,53,0.50,0,7.38,0.285
419,33629.6,30,49,0.50,0,4.99,0.284
420,48130.1,27,0,1.00,0,0.00,0.283
421,18941.9,23,23,0.75,0,4.42,0.282
422,1086.4,22,59,0.25,0,9.58,0.281
423,7611.3,25,49,0.25,0,6.79,0.281
424,16216.0,22,37,0.50,0,6.61,0.280
425,19761.3,24,46,0.50,0,7.60,0.279
426,31120.2,32,59,0.50,0,5.94,0.278
427,22015.6,25,41,0.50,0,6.57,0.277
428,16929.6,23,23,0.50,0,4.47,0.276
429,12539.4,26,31,0.50,0,4.25,0.276
430,62261.3,37,37,0.75,0,3.58,0.275
431,38897.7,26,24,0.75,0,4.07,0.274
432,26463.5,36,72,0.50,0,6.93,0.273
433,19425.8,31,53,0.50,0,5.10,0.272
434,-1604.7,39,113,0.25,0,8.57,0.271
435,26164.1,31,39,0.50,0,2.16,0.271
436,2325.4,23,35,0.25,0,5.32,0.270
437,51521.2,47,91,0.50,0,5.88,0.269
438,10806.1,28,26,0.50,0,2.02,0.268
439,54570.4,38,31,0.75,0,1.35,0.267
440,13130.0,21,19,0.50,0,4.86,0.267
441,20378.1,38,74,0.50,0,5.50,0.266
442,17479.4,32,52,0.50,0,5.15,0.265
443,43324.7,29,16,0.75,0,0.90,0.264
444,4204.3,23,39,0.25,0,7.11,0.263
445,68130.8,31,0,1.00,0,0.00,0.263
446,45847.1,36,45,0.50,0,3.71,0.262
447,23188.9,26,18,0.50,0,4.08,0.261
448,264162.8,65,0,1.00,0,0.00,0.260
449,-2665.9,23,54,0.00,0,9.23,0.259
450,60026.1,32,2,0.75,0,0.90,0.259
451,50351.2,35,35,0.75,0,3.58,0.258
452,42508.6,33,32,0.75,0,3.35,0.257
453,9810.5,23,45,0.50,0,7.60,0.256
454,24646.2,29,29,0.75,0,3.35,0.256
455,20964.9,31,62,0.50,0,6.90,0.255
456,14218.4,23,37,0.50,0,6.73,0.254
457,44797.4,29,26,0.75,0,3.58,0.253
458,52411.1,37,34,0.75,0,1.95,0.253
459,7528.1,30,51,0.50,0,5.88,0.252
460,824.9,30,65,0.25,0,5.27,0.251
461,15968.6,24,42,0.50,0,7.13,0.250
462,9330.9,21,15,0.25,0,4.11,0.250
463,56354.6,36,35,0.75,0,3.58,0.249
464,86047.5,42,41,0.75,0,3.13,0.248
465,102151.7,39,0,1.00,0,0.00,0.247
466,8221.7,24,37,0.25,0,6.45,0.247
467,38694.6,30,28,0.75,0,4.10,0.246
468,11133.9,21,19,0.50,0,4.07,0.245
469,28693.4,28,28,0.75,0,3.58,0.244
470,44902.8,29,24,0.75,0,3.72,0.244
471,66454.6,36,33,0.50,0,2.82,0.243
472,20747.5,28,27,0.75,0,3.35,0.242
473,565.4,32,70,0.25,0,5.62,0.241
474,887.3,25,63,0.25,0,9.92,0.241
475,25515.5,30,51,0.50,0,6.60,0.240
476,2675.7,22,28,0.25,0,5.62,0.239
477,64598.2,33,30,0.75,0,3.35,0.239
478,25494.5,34,52,0.50,0,4.78,0.238
479,45947.8,35,43,0.50,0,3.07,0.237
480,6725.2,19,27,0.50,0,5.97,0.236
481,57409.0,31,14,0.50,0,1.77,0.236
482,11467.2,27,52,0.50,0,6.56,0.235
483,23451.9,25,13,0.75,0,2.66,0.234
484,37525.9,31,51,0.50,0,5.06,0.234
485,36956.2,28,23,0.75,0,3.69,0.233
486,-2058.0,21,42,0.00,0,8.05,0.232
487,11283.6,30,56,0.50,0,5.17,0.231
488,40776.7,37,66,0.50,0,4.83,0.231
489,21096.1,36,60,0.50,0,3.82,0.230
490,13333.0,31,55,0.50,0,4.78,0.229
491,1834.9,17,44,0.25,0,9.86,0.229
492,42130.8,26,0,1.00,0,0.00,0.228
493,45582.1,30,11,0.75,0,0.35,0.227
494,31113.2,30,59,0.50,0,6.71,0.227
495,27927.3,27,43,0.50,0,5.04,0.226
496,31130.2,35,59,0.50,0,4.54,0.225
497,91954.8,44,43,0.75,0,3.13,0.225
498,9861.7,24,44,0.25,0,6.52,0.224
499,40765.3,36,66,0.50,0,6.49,0.223
500,43458.1,42,53,0.50,0,1.61,0.223
501,45817.8,28,6,0.75,0,0.90,0.222
502,25771.6,26,46,0.50,0,7.04,0.221
503,8311.6,20,35,0.50,0,7.10,0.221
504,19232.4,34,57,0.50,0,4.29,0.220
505,53080.2,34,21,0.75,0,1.25,0.219
506,40695.2,29,28,0.75,0,4.24,0.219
507,19365.9,28,54,0.50,0,7.42,0.218
508,1105.1,27,59,0.25,0,7.98,0.217
509,6312.3,20,35,0.25,0,7.26,0.217
510,17390.3,30,54,0.50,0,6.70,0.216
511,30989.2,24,22,0.75,0,4.10,0.215
512,6385.9,24,34,0.50,0,4.51,0.215
513,1838.9,20,44,0.25,0,9.19,0.214
514,1187.8,23,57,0.25,0,9.51,0.213
515,34628.7,36,69,0.50,0,5.61,0.213
516,27313.5,28,55,0.50,0,6.71,0.212
517,15297.8,36,56,0.50,0,3.21,0.212
518,357.1,30,74,0.25,0,7.56,0.211
519,12576.6,24,30,0.50,0,5.12,0.210
520,38534.4,29,31,0.50,0,4.47,0.210
521,5702.1,24,47,0.25,0,7.43,0.209
522,8925.4,21,23,0.50,0,5.16,0.208
523,31255.3,27,17,0.75,0,1.95,0.208
524,1396.6,22,53,0.25,0,8.27,0.207
525,7.0,34,81,0.25,0,6.73,0.207
526,69288.0,35,17,0.75,0,1.60,0.206
527,241.6,28,76,0.25,0,8.87,0.205
528,838.9,24,64,0.25,0,9.38,0.205
529,1488.0,19,51,0.25,0,9.46,0.204
530,56797.8,31,26,0.75,0,3.55,0.203
531,11528.8,31,51,0.50,0,5.02,0.203
532,72128.3,30,0,1.00,0,0.00,0.202
533,34657.0,31,29,0.75,0,2.15,0.202
534,31350.5,24,15,0.75,0,3.20,0.201
535,52494.6,33,32,0.75,0,3.13,0.200
536,-509.2,31,91,0.25,0,9.02,0.200
537,62956.8,35,23,0.75,0,1.80,0.199
538,482.5,33,72,0.25,0,6.76,0.199
539,53357.5,31,15,0.75,0,1.60,0.198
540,31408.7,28,53,0.50,0,7.31,0.197
541,39831.3,28,6,0.75,0,0.35,0.197
542,1616.7,24,49,0.25,0,7.29,0.196
543,-1813.6,24,38,0.00,0,4.07,0.196
544,43697.3,35,48,0.50,0,2.91,0.195
545,40844.7,26,25,0.75,0,4.26,0.194
546,16471.1,23,32,0.25,0,5.64,0.194
547,25864.7,25,44,0.50,0,7.13,0.193
548,4268.0,22,36,0.25,0,5.42,0.193
549,9965.9,23,42,0.50,0,6.38,0.192
550,86126.3,32,0,1.00,0,0.00,0.192
551,29713.8,26,8,0.75,0,1.25,0.191
