Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
181	-100.4	30	88	0.00	False
182	-16.0	5	15	0.00	False
183	-170.6	50	147	0.00	False
184	-8.0	2	8	0.00	False
185	-27.2	10	19	0.00	False
186	-23.2	8	16	0.00	False
187	-25.8	10	16	0.00	False
188	-960.6	276	801	0.00	False
189	-27.8	9	22	0.00	False
190	-65.6	20	57	0.00	False
191	3610.6	113	328	0.25	False
192	3674.8	96	276	0.25	False
193	-96.0	29	86	0.00	False
194	33888.2	44	85	0.50	False
195	-307.8	88	263	0.00	False
196	-82.4	25	73	0.00	False
197	-70.6	20	62	0.00	False
198	-83.8	25	71	0.00	False
199	-49.4	15	43	0.00	False
200	-38.4	12	31	0.00	False
201	-186.2	61	128	0.00	False
202	-33.0	10	30	0.00	False
203	-48.8	18	33	0.00	False
204	-112.0	41	79	0.00	False
205	-48.4	16	37	0.00	False
206	-72.6	22	65	0.00	False
207	-1349.6	387	1155	0.00	False
208	-43.2	14	35	0.00	False
209	-45.8	17	34	0.00	False
210	-438.4	130	353	0.00	False
211	-72.6	26	56	0.00	False
212	-215.6	69	163	0.00	False
213	-71.2	21	63	0.00	False
214	3859.2	45	119	0.25	False
215	-40.2	13	36	0.00	False
216	-17.0	5	15	0.00	False
217	-348.2	104	295	0.00	False
218	175730.6	106	214	0.25	False
219	-16.0	5	15	0.00	False
220	49899.8	39	80	0.25	False
221	-18.8	6	15	0.00	False
222	-297.2	96	248	0.00	False
223	3804.6	63	168	0.25	False
224	-78.2	24	70	0.00	False
225	-233.6	70	197	0.00	False
226	-161.2	63	96	0.00	False
227	-41.8	12	34	0.00	False
228	-11.2	3	11	0.00	False
229	3561.0	136	357	0.25	False
230	-54.6	18	44	0.00	False
231	3851.0	49	114	0.25	False
232	-158.2	46	138	0.00	False
233	3525.0	141	417	0.25	False
234	-86.8	26	70	0.00	False
235	-136.8	41	115	0.00	False
236	-121.6	39	103	0.00	False
237	-263.6	78	224	0.00	False
238	-114.4	35	98	0.00	False
239	-92.2	27	82	0.00	False
240	-25.4	10	18	0.00	False
241	-36.6	12	30	0.00	False
242	-31.0	10	25	0.00	False
243	3834.8	49	143	0.25	False
244	-25.2	9	15	0.00	False
245	-15.4	4	14	0.00	False
246	-39.2	11	33	0.00	False
247	-156.2	50	129	0.00	False
248	-649.8	186	555	0.00	False
249	3478.4	166	409	0.25	False
250	-25.8	10	21	0.00	False
251	-16.0	5	15	0.00	False
252	3755.2	78	201	0.25	False
253	-24.6	8	19	0.00	False
254	3798.0	69	154	0.25	False
255	3753.6	75	216	0.25	False
256	-13.8	4	12	0.00	False
257	-66.8	19	57	0.00	False
258	-145.8	46	120	0.00	False
259	-84.4	24	74	0.00	False
260	-22.0	8	17	0.00	False
261	3734.8	81	221	0.25	False
262	-76.8	24	67	0.00	False
263	-313.0	95	260	0.00	False
264	-97.4	29	84	0.00	False
265	3717.8	83	234	0.25	False
266	-147.4	42	126	0.00	False
267	-90.0	28	77	0.00	False
268	-229.6	65	197	0.00	False
269	-478.6	139	413	0.00	False
270	-16.2	5	14	0.00	False
271	3922.2	28	66	0.25	False
272	-317.2	94	270	0.00	False
273	-13.6	4	13	0.00	False
274	-201.0	60	175	0.00	False
275	-31.4	11	27	0.00	False
276	-342.2	101	303	0.00	False
277	-30.6	9	28	0.00	False
278	-70.2	22	62	0.00	False
279	3570.2	126	378	0.25	False
280	-32.4	9	29	0.00	False
281	-119.6	35	107	0.00	False
282	3672.8	96	286	0.25	False
283	-600.2	174	520	0.00	False
284	-103.0	31	89	0.00	False
285	-163.4	48	145	0.00	False
286	-211.2	70	174	0.00	False
287	-89.0	26	79	0.00	False
288	-127.2	41	103	0.00	False
289	-89.8	33	68	0.00	False
290	-177.0	54	151	0.00	False
291	3415.2	172	512	0.25	False
292	137749.8	99	196	0.25	False
293	3702.6	100	221	0.25	False
294	155750.8	106	185	0.25	False
295	-916.6	273	789	0.00	False
296	-50.6	19	33	0.00	False
297	-15.4	5	13	0.00	False
298	3659.2	100	299	0.25	False
299	-44.8	16	35	0.00	False
300	21872.6	49	93	0.50	False
301	3800.8	61	176	0.25	False
302	-110.6	38	79	0.00	False
303	-68.2	21	58	0.00	False
304	89836.6	68	130	0.50	False
305	-19.2	6	18	0.00	False
306	-114.4	35	98	0.00	False
307	-123.6	41	101	0.00	False
308	-51.4	19	39	0.00	False
309	-69.2	21	63	0.00	False
310	3871.6	42	114	0.25	False
311	-116.2	37	97	0.00	False
312	3909.0	30	83	0.25	False
313	-88.0	27	78	0.00	False
314	3696.2	107	212	0.25	False
315	-203.6	61	166	0.00	False
316	3735.0	77	231	0.25	False
317	3878.2	40	104	0.25	False
318	3399.4	187	488	0.25	False
319	-169.8	76	95	0.00	False
320	-25.0	9	21	0.00	False
321	-18.4	6	17	0.00	False
322	-322.8	94	282	0.00	False
323	-83.0	26	64	0.00	False
324	-18.6	5	17	0.00	False
325	215498.2	215	323	0.25	False
326	-31.4	11	27	0.00	False
327	-85.6	26	71	0.00	False
328	-160.4	49	139	0.00	False
329	-166.2	49	145	0.00	False
330	3813.8	56	161	0.25	False
331	-60.6	21	46	0.00	False
332	-189.4	56	162	0.00	False
333	-135.0	45	115	0.00	False
334	23836.0	63	110	0.25	False
335	3574.4	132	353	0.25	False
336	-49.2	15	44	0.00	False
337	455710.0	171	171	0.75	False
338	-598.2	211	423	0.00	False
339	-52.4	17	46	0.00	False
340	-187.2	60	159	0.00	False
341	-252.8	92	169	0.00	False
342	-116.6	37	95	0.00	False
343	-31.2	10	29	0.00	False
344	-204.8	63	178	0.00	False
345	-9.6	3	9	0.00	False
346	-372.8	112	329	0.00	False
347	-173.2	55	149	0.00	False
348	3787.6	64	192	0.25	False
349	-16.0	5	15	0.00	False
350	3689.2	92	272	0.25	False
351	-311.2	111	223	0.00	False
352	3666.0	103	295	0.25	False
353	3814.8	56	166	0.25	False
354	-103.8	33	83	0.00	False
355	-17.2	5	14	0.00	False
356	-47.6	17	40	0.00	False
357	3755.2	74	215	0.25	False
358	-169.8	59	137	0.00	False
359	3805.6	60	166	0.25	False
360	3725.4	85	240	0.25	False
361	-693.0	205	610	0.00	False
362	-171.6	63	114	0.00	False
363	3624.8	117	310	0.25	False
364	-14.4	4	14	0.00	False
365	3807.4	58	162	0.25	False
366	-130.6	41	111	0.00	False
367	-13.6	5	12	0.00	False
368	49710.6	126	167	0.50	False
369	-496.0	148	437	0.00	False
370	-1203.8	355	1066	0.00	False
371	-305.0	103	237	0.00	False
372	165552.8	178	318	0.50	False
373	-103.8	33	93	0.00	False
374	-28.2	10	24	0.00	False
375	-59.6	18	54	0.00	False
376	-14.4	5	13	0.00	False
377	-531.2	173	421	0.00	False
378	-153.8	53	113	0.00	False
379	61874.2	57	83	0.25	False
380	-50.0	15	45	0.00	False
381	191586.8	177	281	0.25	False
382	-134.6	44	108	0.00	False
383	3930.6	26	55	0.25	False
384	3721.8	84	248	0.25	False
385	3666.4	108	277	0.25	False
386	3828.2	54	150	0.25	False
387	81813.0	79	135	0.25	False
388	-61.4	19	54	0.00	False
389	-254.2	82	217	0.00	False
390	-49.8	15	46	0.00	False
391	3825.6	55	151	0.25	False
392	-199.0	59	176	0.00	False
393	-139.4	43	125	0.00	False
394	-22.4	7	21	0.00	False
395	-173.4	53	145	0.00	False
396	3857.0	46	127	0.25	False
397	3854.8	48	119	0.25	False
398	3750.8	74	218	0.25	False
399	-295.8	98	233	0.00	False
400	-677.6	203	594	0.00	False
401	-77.4	27	61	0.00	False
402	-46.0	15	40	0.00	False
403	3805.4	62	168	0.25	False
404	-60.0	22	43	0.00	False
405	3698.6	89	267	0.25	False
406	-145.8	50	116	0.00	False
407	-209.2	62	182	0.00	False
408	-166.8	53	133	0.00	False
409	3801.8	65	162	0.25	False
410	-144.4	53	110	0.00	False
411	-49.8	16	40	0.00	False
412	5881.2	45	83	0.25	False
413	-47.6	14	43	0.00	False
414	-30.0	11	24	0.00	False
415	3827.6	56	145	0.25	False
416	-41.2	12	37	0.00	False
417	153898.8	61	61	0.50	False
418	-155.2	48	131	0.00	False
419	-102.2	34	85	0.00	False
420	3686.4	98	272	0.25	False
421	3875.6	44	97	0.25	False
422	-759.0	236	644	0.00	False
423	3874.2	39	115	0.25	False
424	3926.0	26	62	0.25	False
425	3892.4	34	96	0.25	False
426	3845.8	52	125	0.25	False
427	3669.6	99	292	0.25	False
428	3715.8	92	230	0.25	False
429	-121.4	38	105	0.00	False
430	47740.2	102	185	0.50	False
431	-46.2	18	31	0.00	False
432	81767.2	94	171	0.50	False
433	-454.0	134	401	0.00	False
434	-100.4	31	92	0.00	False
435	3694.2	106	248	0.25	False
436	-173.6	53	154	0.00	False
437	-78.6	37	45	0.00	False
438	-33.8	10	31	0.00	False
439	-159.6	54	128	0.00	False
440	-95.8	30	81	0.00	False
441	-13.8	4	12	0.00	False
442	-37.8	11	35	0.00	False
443	-31.2	10	29	0.00	False
444	-155.2	47	132	0.00	False
445	-36.4	11	32	0.00	False
446	-146.2	58	101	0.00	False
447	173643.2	144	270	0.25	False
448	3817.0	68	135	0.25	False
449	-97.4	35	73	0.00	False
450	-286.0	92	238	0.00	False
451	-15.2	5	14	0.00	False
452	-110.6	37	90	0.00	False
453	-116.0	39	96	0.00	False
454	-70.0	23	57	0.00	False
455	3846.4	61	114	0.25	False
456	-182.2	54	160	0.00	False
457	-51.2	16	43	0.00	False
458	3855.2	46	128	0.25	False
459	3751.4	74	221	0.25	False
460	-579.4	174	499	0.00	False
461	311527.6	198	374	0.25	False
462	3663.6	99	292	0.25	False
463	133693.6	127	229	0.50	False
464	3422.2	170	509	0.25	False
465	3815.2	67	132	0.25	False
466	-206.4	62	186	0.00	False
467	-135.2	41	118	0.00	False
468	-27.4	9	24	0.00	False
469	103744.0	108	185	0.50	False
470	-116.4	37	101	0.00	False
471	-140.0	43	122	0.00	False
472	3725.0	82	246	0.25	False
473	3872.0	41	112	0.25	False
474	-144.0	47	118	0.00	False
475	-214.8	78	168	0.00	False
476	3848.0	49	134	0.25	False
477	-70.0	22	63	0.00	False
478	-41.2	14	35	0.00	False
479	-131.2	40	119	0.00	False
480	-589.4	173	515	0.00	False
481	3792.6	65	186	0.25	False
482	3829.0	55	143	0.25	False
483	85813.0	81	126	0.25	False
484	-38.6	12	30	0.00	False
485	3767.6	72	199	0.25	False
486	65778.4	91	173	0.50	False
487	299556.2	198	328	0.50	False
488	-137.6	48	109	0.00	False
489	3861.2	44	120	0.25	False
490	-55.6	20	47	0.00	False
491	3833.8	56	146	0.25	False
492	3911.0	29	74	0.25	False
493	-31.2	10	29	0.00	False
494	3861.0	51	102	0.25	False
495	13898.0	46	72	0.50	False
496	-17.0	6	14	0.00	False
497	-43.8	13	38	0.00	False
498	3625.6	118	328	0.25	False
499	-74.4	25	63	0.00	False
500	3935.2	23	56	0.25	False
501	-112.6	42	85	0.00	False
502	89758.0	109	146	0.50	False
503	3783.2	68	181	0.25	False
504	-29.2	11	23	0.00	False
505	-123.6	53	79	0.00	False
506	-115.6	38	94	0.00	False
507	-115.0	41	94	0.00	False
508	63833.8	75	112	0.25	False
509	3708.4	92	258	0.25	False
510	-37.0	14	31	0.00	False
511	-49.6	16	46	0.00	False
512	19823.6	72	116	0.25	False
513	-59.4	22	46	0.00	False
514	3795.6	73	163	0.25	False
515	3850.2	46	138	0.25	False
516	-155.4	53	130	0.00	False
517	69783.6	85	168	0.50	False
518	3660.4	102	303	0.25	False
519	3893.4	33	97	0.25	False
520	35873.6	56	94	0.50	False
521	-203.6	61	181	0.00	False
522	3837.8	50	147	0.25	False
523	-56.0	18	52	0.00	False
524	-91.6	33	74	0.00	False
525	3848.2	49	130	0.25	False
526	-24.0	8	22	0.00	False
527	-71.4	24	59	0.00	False
528	-41.2	16	33	0.00	False
529	3742.2	86	218	0.25	False
530	-127.2	50	94	0.00	False
531	3906.0	31	77	0.25	False
532	-48.4	15	43	0.00	False
533	-22.6	8	19	0.00	False
534	-28.2	9	25	0.00	False
535	53859.6	76	65	0.25	False
536	3857.8	48	119	0.25	False
537	3813.4	57	163	0.25	False
538	3745.6	83	223	0.25	False
539	-116.6	41	96	0.00	False
540	3901.6	31	85	0.25	False
541	3845.6	50	131	0.25	False
542	59831.6	71	132	0.25	False
543	41849.8	64	104	0.25	False
544	85837.8	71	125	0.50	False
545	3819.4	59	161	0.25	False
546	-63.8	25	46	0.00	False
547	71827.0	69	135	0.25	False
548	-42.8	15	36	0.00	False
549	109849.6	83	85	0.50	False
550	99786.2	87	174	0.50	False
551	43897.0	53	60	0.50	False
552	-470.6	145	417	0.00	False
553	-55.8	22	44	0.00	False
554	-55.2	19	50	0.00	False
555	-101.0	35	80	0.00	False
556	3847.6	52	129	0.25	False
557	-88.4	30	73	0.00	False
558	61835.8	72	121	0.50	False
559	3880.6	40	106	0.25	False
560	-17.4	7	11	0.00	False
561	-82.2	28	71	0.00	False
562	-45.8	16	40	0.00	False
563	-84.2	31	63	0.00	False
564	27918.2	37	55	0.50	False
565	-43.2	13	36	0.00	False
566	-49.0	17	43	0.00	False
567	3895.8	40	87	0.25	False
568	-358.2	116	303	0.00	False
569	-57.2	22	47	0.00	False
570	-54.6	20	42	0.00	False
571	3818.2	59	155	0.25	False
572	-111.8	40	91	0.00	False
573	3872.0	43	110	0.25	False
574	47848.4	62	111	0.50	False
575	-189.4	60	168	0.00	False
576	3816.2	59	160	0.25	False
577	3745.2	77	222	0.25	False
578	517665.6	215	214	0.75	False
579	-23.6	9	18	0.00	False
580	-30.6	10	27	0.00	False
581	113721.0	119	219	0.50	False
582	-103.8	35	86	0.00	False
583	103778.4	88	177	0.25	False
584	-63.6	21	56	0.00	False
585	-228.8	75	196	0.00	False
586	3480.6	161	455	0.25	False
587	-52.6	21	36	0.00	False
588	3774.0	72	191	0.25	False
589	67774.8	89	176	0.25	False
590	-49.2	15	44	0.00	False
591	3329.2	207	602	0.25	False
592	3876.6	45	101	0.25	False
593	105831.6	74	136	0.50	False
594	13870.0	52	101	0.25	False
595	-78.8	29	62	0.00	False
596	97782.8	101	149	0.50	False
597	81861.6	64	108	0.50	False
598	3731.6	88	233	0.25	False
599	3851.6	46	130	0.25	False
600	227616.4	159	319	0.25	False
601	-323.4	101	277	0.00	False
602	3873.2	43	106	0.25	False
603	-55.0	18	47	0.00	False
604	-48.2	19	40	0.00	False
605	-18.4	6	17	0.00	False
606	-76.0	29	61	0.00	False
607	-233.4	71	207	0.00	False
608	3795.0	66	182	0.25	False
609	3291.8	231	611	0.25	False
610	107802.2	85	157	0.50	False
611	3662.6	105	301	0.25	False
612	3649.0	110	308	0.25	False
613	3762.8	74	218	0.25	False
614	3794.2	63	186	0.25	False
615	41885.2	48	92	0.25	False
616	-69.8	22	64	0.00	False
617	-38.4	12	36	0.00	False
618	117803.0	84	162	0.50	False
619	-17.6	6	16	0.00	False
620	-13.6	4	13	0.00	False
621	3736.8	88	224	0.25	False
622	49876.6	63	75	0.50	False
623	-50.4	20	38	0.00	False
624	143750.8	102	205	0.25	False
625	3856.2	45	129	0.25	False
626	-41.8	15	36	0.00	False
627	21902.2	40	80	0.25	False
628	-22.8	8	18	0.00	False
629	-133.8	44	117	0.00	False
630	3931.0	26	57	0.25	False
631	-70.8	21	65	0.00	False
632	3268.6	236	635	0.25	False
633	-47.4	17	41	0.00	False
634	-56.8	25	36	0.00	False
635	77862.8	62	108	0.50	False
636	3624.8	127	315	0.25	False
637	-77.4	38	45	0.00	False
638	3593.0	133	350	0.25	False
639	-13.6	4	13	0.00	False
640	3872.6	43	113	0.25	False
641	3904.2	33	81	0.25	False
642	3676.8	126	236	0.25	False
643	-106.2	39	85	0.00	False
644	41890.4	43	90	0.25	False
645	3854.6	44	132	0.25	False
646	3744.2	85	214	0.25	False
647	3899.4	36	84	0.25	False
648	27896.6	48	76	0.50	False
649	-101.4	35	88	0.00	False
650	-70.2	21	63	0.00	False
651	-44.2	15	39	0.00	False
652	81863.6	59	113	0.50	False
653	-141.8	42	124	0.00	False
654	3897.8	34	93	0.25	False
655	-305.2	93	276	0.00	False
656	207687.4	131	252	0.50	False
657	3882.2	45	89	0.25	False
658	107884.0	67	64	0.75	False
659	-86.0	31	64	0.00	False
660	47821.8	69	136	0.50	False
661	-544.8	176	460	0.00	False
662	3774.8	82	175	0.25	False
663	185747.6	108	212	0.25	False
664	-72.0	24	61	0.00	False
665	3923.2	28	66	0.25	False
666	13938.0	35	38	0.50	False
667	3878.2	56	83	0.25	False
668	3855.2	52	122	0.25	False
669	3881.2	39	105	0.25	False
670	3923.4	24	71	0.25	False
671	3721.0	88	250	0.25	False
672	3723.0	89	244	0.25	False
673	261456.4	240	421	0.25	False
674	27881.2	61	68	0.25	False
675	73812.0	86	137	0.25	False
676	-12.0	4	11	0.00	False
677	-155.4	49	134	0.00	False
678	-40.2	14	30	0.00	False
679	49851.6	58	115	0.25	False
680	-253.8	77	229	0.00	False
681	3862.8	47	120	0.25	False
682	3810.0	60	163	0.25	False
683	-158.6	57	125	0.00	False
684	-128.2	47	97	0.00	False
685	3798.2	76	163	0.25	False
686	33908.2	46	58	0.50	False
687	-57.4	27	36	0.00	False
688	-92.2	28	81	0.00	False
689	-107.2	47	77	0.00	False
690	-433.6	141	381	0.00	False
691	3879.2	43	101	0.25	False
692	-132.2	48	106	0.00	False
693	3861.4	52	118	0.25	False
694	-173.4	61	142	0.00	False
695	-36.4	13	30	0.00	False
696	3805.0	63	175	0.25	False
697	19849.2	59	117	0.50	False
698	-151.2	56	118	0.00	False
699	163571.8	181	336	0.25	False
700	3799.0	69	174	0.25	False
701	3771.2	73	206	0.25	False
702	115800.0	87	165	0.50	False
703	27885.8	45	90	0.50	False
704	-148.4	47	136	0.00	False
705	99863.8	62	112	0.50	False
706	165791.2	102	161	0.50	False
707	3837.6	57	134	0.25	False
708	131900.8	82	36	0.75	False
709	3829.2	63	136	0.25	False
710	3729.0	84	244	0.25	False
711	-173.4	57	151	0.00	False
712	3663.6	106	300	0.25	False
713	3577.2	131	388	0.25	False
714	3826.0	55	158	0.25	False
715	3683.0	99	284	0.25	False
716	-110.4	44	84	0.00	False
717	-36.4	12	31	0.00	False
718	3822.8	55	162	0.25	False
719	3787.8	69	188	0.25	False
720	3735.4	92	223	0.25	False
721	3661.2	119	285	0.25	False
722	-164.0	49	146	0.00	False
723	-74.4	23	65	0.00	False
724	15901.2	42	76	0.25	False
725	-182.0	72	143	0.00	False
726	171728.0	125	214	0.50	False
727	3862.6	52	109	0.25	False
728	39830.8	78	126	0.50	False
729	111747.6	105	207	0.50	False
730	-72.2	30	54	0.00	False
731	3790.2	65	189	0.25	False
732	-362.6	113	329	0.00	False
733	149814.2	91	150	0.50	False
734	3873.2	41	113	0.25	False
735	-87.4	28	80	0.00	False
736	87874.8	72	68	0.75	False
737	151850.0	93	91	0.50	False
738	253641.6	152	304	0.50	False
739	19933.8	32	52	0.50	False
740	-63.0	28	42	0.00	False
741	-28.4	11	22	0.00	False
742	-29.8	9	27	0.00	False
743	113808.4	93	147	0.50	False
744	-102.0	33	87	0.00	False
745	-101.4	37	86	0.00	False
746	-127.8	50	91	0.00	False
747	-30.0	10	25	0.00	False
748	103796.4	89	161	0.50	False
749	3776.6	73	198	0.25	False
750	191612.2	166	304	0.50	False
751	19877.0	70	65	0.50	False
752	502945.8	438	869	0.50	False
753	3565.2	137	387	0.25	False
754	3886.4	45	90	0.25	False
755	111683.0	135	249	0.50	False
756	3838.2	63	126	0.25	False
757	3583.8	145	347	0.25	False
758	17936.2	33	44	0.25	False
759	81934.4	67	4	0.50	False
760	335424.6	243	477	0.50	False
761	3862.0	46	117	0.25	False
762	3862.2	59	95	0.25	False
763	3850.6	56	125	0.25	False
764	3899.0	32	91	0.25	False
765	7870.8	53	92	0.25	False
766	109808.4	87	160	0.50	False
767	73850.4	78	107	0.25	False
768	-20.0	7	18	0.00	False
769	95820.0	85	137	0.25	False
770	3869.4	45	110	0.25	False
771	771070.6	408	799	0.50	False
772	109836.6	73	135	0.25	False
773	9928.0	32	53	0.50	False
774	3648.0	110	318	0.25	False
775	291852.8	104	104	0.75	False
776	3867.4	50	110	0.25	False
777	-179.4	56	162	0.00	False
778	3753.6	83	213	0.25	False
779	3840.6	51	145	0.25	False
780	41784.8	91	167	0.50	False
781	79845.2	66	130	0.50	False
782	-81.4	31	67	0.00	False
783	3894.4	38	87	0.25	False
784	3733.0	89	239	0.25	False
785	35921.2	46	42	0.25	False
786	3562.4	145	380	0.25	False
787	-81.6	41	51	0.00	False
788	3838.0	56	142	0.25	False
789	163720.2	122	232	0.50	False
790	3623.8	133	314	0.25	False
791	97810.0	79	157	0.50	False
792	129758.6	106	197	0.50	False
793	3731.8	82	245	0.25	False
794	3732.6	87	239	0.25	False
795	-113.4	45	83	0.00	False
796	3944.8	27	35	0.25	False
797	7830.0	77	119	0.50	False
798	3477.4	165	470	0.25	False
799	109815.6	82	151	0.50	False
800	-41.8	16	30	0.00	False
801	3872.6	50	101	0.25	False
802	-89.6	29	83	0.00	False
803	3926.4	31	59	0.25	False
804	-176.4	64	149	0.00	False
805	-153.0	51	134	0.00	False
806	127807.4	85	168	0.25	False
807	3734.4	97	213	0.25	False
808	-414.6	129	373	0.00	False
809	101813.4	83	148	0.25	False
810	75765.8	95	186	0.25	False
811	3490.0	159	464	0.25	False
812	65810.2	81	147	0.50	False
813	-33.0	12	28	0.00	False
814	-61.2	19	55	0.00	False
815	59861.0	58	112	0.50	False
816	-132.8	43	113	0.00	False
817	93815.8	87	140	0.50	False
818	3503.6	154	447	0.25	False
819	3842.6	51	140	0.25	False
