episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
86,62251.3,38,37,0.75,0,3.35,0.421
87,102934.7,77,144,0.50,0,5.85,0.417
88,57133.3,44,20,0.75,0,1.03,0.413
89,1053.6,29,60,0.25,0,8.04,0.409
90,-2828.2,54,138,0.25,0,7.13,0.405
91,18453.5,36,72,0.25,0,7.04,0.401
92,-1004.8,35,101,0.25,0,8.76,0.397
93,139264.2,59,58,0.75,0,3.13,0.393
94,38790.6,26,26,0.75,0,4.42,0.389
95,11818.0,24,45,0.50,0,6.38,0.385
96,23913.1,46,45,0.75,0,2.30,0.381
97,631.9,24,68,0.25,0,10.71,0.377
98,449.1,29,72,0.25,0,8.19,0.373
99,-3990.6,54,161,0.25,0,9.18,0.370
100,416920.3,130,107,0.75,0,1.46,0.366
101,-596.5,37,93,0.25,0,8.16,0.362
102,68863.2,52,104,0.50,0,6.93,0.359
103,-265.5,30,86,0.25,0,11.00,0.355
104,159033.2,63,62,0.75,0,3.13,0.352
105,-1613.6,46,114,0.25,0,7.07,0.348
106,1186.3,21,57,0.25,0,9.65,0.345
107,2231.4,27,37,0.25,0,5.05,0.341
108,37954.7,38,43,0.50,0,2.47,0.338
109,84125.1,44,40,0.75,0,2.70,0.334
110,-655.9,32,94,0.25,0,9.05,0.331
111,1781.5,17,45,0.25,0,10.28,0.328
112,12523.9,26,31,0.50,0,6.01,0.324
113,12942.8,40,63,0.50,0,4.59,0.321
114,-2127.7,16,43,0.00,0,10.78,0.318
115,15321.4,29,55,0.50,0,7.34,0.315
116,34018.6,26,2,0.75,0,1.27,0.312
117,26407.9,39,74,0.50,0,5.25,0.309
118,35549.2,47,91,0.50,0,5.39,0.305
119,-890.2,7,18,0.00,0,12.48,0.302
120,64134.9,32,0,1.00,0,0.00,0.299
121,112840.7,78,146,0.50,0,4.14,0.296
122,13087.1,36,60,0.50,0,4.38,0.293
123,42469.4,37,33,0.75,0,2.50,0.290
124,8693.2,35,68,0.50,0,5.44,0.288
125,-2769.6,22,56,0.00,0,9.63,0.285
126,-2667.9,21,54,0.00,0,9.63,0.282
127,32493.9,32,32,0.50,0,4.41,0.279
128,341589.4,106,92,0.50,0,2.31,0.276
129,58506.1,36,32,0.75,0,2.92,0.273
130,52863.5,32,25,0.75,0,3.18,0.271
131,15691.3,32,48,0.50,0,3.82,0.268
132,48123.5,41,40,0.75,0,2.30,0.265
133,28583.1,36,31,0.75,0,2.30,0.263
134,25992.2,29,42,0.50,0,3.91,0.260
135,44436.1,41,73,0.50,0,4.73,0.257
136,26729.3,34,67,0.50,0,7.56,0.255
137,52609.0,34,30,0.75,0,2.15,0.252
138,-903.1,35,99,0.25,0,9.42,0.250
139,156185.1,59,40,0.75,0,0.56,0.247
140,7671.2,24,48,0.50,0,6.90,0.245
141,-2982.2,31,61,0.00,0,7.39,0.242
142,255010.8,84,64,0.75,0,0.50,0.240
143,40307.0,33,36,0.50,0,3.91,0.238
144,34149.7,33,0,1.00,0,0.00,0.235
145,-48.3,30,82,0.25,0,9.73,0.233
146,37374.2,31,54,0.50,0,6.19,0.231
147,-197.8,33,85,0.25,0,8.21,0.228
148,14454.9,27,33,0.50,0,4.92,0.226
149,68400.4,35,34,0.75,0,4.26,0.224
150,23995.1,32,42,0.50,0,3.54,0.221
151,51523.8,40,52,0.50,0,2.86,0.219
152,4144.6,18,38,0.25,0,8.53,0.217
153,18177.7,26,38,0.50,0,5.67,0.215
154,92081.2,44,41,0.75,0,1.95,0.213
155,9178.1,29,58,0.50,0,7.78,0.211
156,1883.4,28,44,0.25,0,4.86,0.208
157,27067.9,30,60,0.50,0,6.05,0.206
158,29503.4,22,12,0.75,0,2.66,0.204
159,29221.8,29,18,0.50,0,0.91,0.202
160,16816.9,21,25,0.50,0,6.18,0.200
161,18159.5,21,38,0.50,0,7.24,0.198
162,23038.6,22,21,0.75,0,4.24,0.196
163,46871.5,42,65,0.50,0,4.97,0.194
164,-1443.9,47,111,0.25,0,6.33,0.192
165,43436.8,34,53,0.50,0,4.14,0.190
166,21810.7,24,45,0.50,0,7.38,0.189
167,32848.6,25,25,0.75,0,4.42,0.187
168,-1752.1,18,36,0.00,0,8.21,0.185
169,11860.2,24,44,0.50,0,7.17,0.183
170,40581.4,35,70,0.50,0,8.00,0.181
171,64141.1,30,0,1.00,0,0.00,0.179
172,50490.1,31,32,0.50,0,4.19,0.178
173,38667.6,33,29,0.75,0,3.72,0.176
174,31609.0,27,10,0.50,0,1.85,0.174
175,70157.4,32,0,1.00,0,0.00,0.172
176,65180.5,35,19,0.75,0,0.56,0.171
177,15664.9,25,48,0.50,0,6.73,0.169
178,53052.9,28,21,0.75,0,2.50,0.167
179,98148.2,36,0,1.00,0,0.00,0.165
180,116322.8,74,117,0.50,0,4.26,0.164
181,68132.0,30,0,1.00,0,0.00,0.162
182,20118.7,25,39,0.50,0,6.10,0.161
183,58493.9,32,32,0.75,0,3.58,0.159
184,66026.3,31,2,0.75,0,0.71,0.157
185,209.0,29,77,0.25,0,8.48,0.156
186,18380.7,24,34,0.50,0,5.51,0.154
187,27651.7,23,9,0.75,0,2.36,0.153
188,54796.8,30,26,0.50,0,2.85,0.151
189,18418.6,23,33,0.50,0,6.06,0.150
190,42947.3,26,23,0.75,0,2.92,0.148
191,28735.4,25,27,0.50,0,4.14,0.147
192,52126.4,26,0,1.00,0,0.00,0.145
193,11576.0,26,50,0.50,0,5.44,0.144
194,106571.6,44,31,0.50,0,1.71,0.142
195,42796.6,27,26,0.75,0,3.13,0.141
196,8059.1,20,40,0.50,0,7.78,0.139
197,34706.9,28,28,0.75,0,2.47,0.138
198,80023.6,32,2,0.75,0,0.56,0.137
199,5713.0,24,47,0.50,0,6.72,0.135
200,26234.4,26,37,0.50,0,3.95,0.134
201,783.5,22,65,0.25,0,10.03,0.133
202,100221.3,41,38,0.50,0,2.66,0.131
203,41916.2,27,4,0.75,0,0.71,0.130
204,11335.6,29,55,0.50,0,5.27,0.129
205,14427.5,23,33,0.50,0,5.85,0.127
206,102482.6,44,33,0.75,0,3.54,0.126
207,23973.4,26,42,0.50,0,6.24,0.125
208,44703.1,28,28,0.75,0,4.42,0.124
209,35419.4,31,53,0.50,0,5.82,0.122
210,39074.4,33,60,0.50,0,5.71,0.121
211,29143.0,22,19,0.75,0,3.89,0.120
212,14473.2,21,32,0.50,0,6.13,0.119
213,19903.2,21,4,0.50,0,2.02,0.118
214,34137.7,27,0,1.00,0,0.00,0.116
215,21834.5,28,45,0.50,0,4.03,0.115
216,10667.2,19,28,0.50,0,6.18,0.114
217,50193.0,57,80,0.50,0,2.65,0.113
218,171809.8,60,47,0.75,0,2.70,0.112
219,63433.8,33,14,0.75,0,0.56,0.111
220,84135.5,33,0,1.00,0,0.00,0.110
221,22054.6,30,41,0.50,0,2.47,0.108
222,83185.8,36,19,0.75,0,1.41,0.107
223,118135.8,36,0,1.00,0,0.00,0.106
224,21298.2,24,16,0.50,0,2.65,0.105
225,43590.2,29,11,0.75,0,0.35,0.104
226,36145.4,30,0,1.00,0,0.00,0.103
227,8374.0,21,34,0.50,0,5.49,0.102
228,62805.4,31,26,0.75,0,2.69,0.101
229,34793.6,26,26,0.75,0,4.42,0.100
230,6473.4,20,32,0.50,0,5.52,0.099
231,25754.2,21,7,0.75,0,1.95,0.098
232,7507.9,25,51,0.25,0,6.72,0.097
233,19954.8,22,42,0.50,0,8.00,0.096
234,1500.4,21,51,0.25,0,8.21,0.095
235,50131.5,27,0,1.00,0,0.00,0.094
236,13820.8,25,45,0.25,0,5.32,0.093
237,18158.5,21,38,0.50,0,7.39,0.092
238,40943.1,25,23,0.75,0,4.07,0.091
239,48813.5,29,26,0.75,0,4.07,0.091
240,1751.3,20,46,0.25,0,7.68,0.090
241,70126.9,28,0,1.00,0,0.00,0.089
242,24337.6,26,35,0.50,0,4.03,0.088
243,62028.9,28,2,0.75,0,0.25,0.087
244,94378.4,40,35,0.75,0,3.54,0.086
245,17664.6,25,48,0.50,0,6.56,0.085
246,21087.3,21,20,0.75,0,4.24,0.084
247,26989.6,22,22,0.75,0,4.42,0.084
248,18451.5,27,33,0.50,0,4.24,0.083
249,35193.9,23,18,0.75,0,3.54,0.082
250,-2575.2,17,52,0.00,0,10.79,0.081
251,32755.0,27,27,0.75,0,2.47,0.080
252,2113.6,21,39,0.25,0,6.59,0.079
253,29401.2,23,14,0.75,0,2.83,0.079
254,27459.2,26,52,0.50,0,7.78,0.078
255,20033.3,26,41,0.50,0,4.10,0.077
256,59056.6,30,21,0.75,0,1.80,0.076
257,17779.1,27,46,0.50,0,4.60,0.076
258,21548.8,21,11,0.75,0,2.83,0.075
259,16525.9,22,31,0.50,0,5.32,0.074
260,29731.9,27,8,0.75,0,0.35,0.073
261,48154.2,42,79,0.50,0,6.05,0.073
262,66704.3,31,28,0.75,0,3.91,0.072
263,29242.2,22,17,0.75,0,3.61,0.071
264,43052.1,26,21,0.75,0,2.50,0.070
265,60124.6,26,0,1.00,0,0.00,0.070
266,78124.2,29,0,1.00,0,0.00,0.069
267,16445.9,27,33,0.50,0,4.31,0.068
268,120394.4,47,35,0.75,0,1.25,0.068
269,301762.2,91,89,0.75,0,2.92,0.067
270,82125.6,30,0,1.00,0,0.00,0.066
271,14617.7,19,29,0.50,0,6.20,0.066
272,17881.9,26,44,0.50,0,4.30,0.065
273,23029.9,21,21,0.50,0,4.55,0.064
274,74126.1,28,0,1.00,0,0.00,0.064
275,16881.6,20,24,0.50,0,4.80,0.063
276,57183.8,33,19,0.75,0,0.90,0.062
277,46129.9,26,0,1.00,0,0.00,0.062
278,23137.7,20,19,0.75,0,4.26,0.061
279,44895.5,28,24,0.50,0,2.87,0.061
280,18212.4,21,37,0.50,0,6.91,0.060
281,17496.6,20,12,0.75,0,3.20,0.059
282,8785.4,21,26,0.50,0,4.15,0.059
283,52127.9,26,0,1.00,0,0.00,0.058
284,54136.6,27,0,1.00,0,0.00,0.058
285,36035.2,30,41,0.50,0,3.75,0.057
286,30802.3,27,26,0.75,0,2.30,0.056
287,17595.7,20,10,0.50,0,2.86,0.056
288,41463.4,26,13,0.75,0,0.90,0.055
289,15180.7,19,18,0.50,0,4.45,0.055
290,62124.1,26,0,1.00,0,0.00,0.054
291,21087.2,20,20,0.75,0,4.42,0.054
292,59517.9,30,12,0.75,0,0.79,0.053
293,22064.5,23,40,0.50,0,6.73,0.053
294,36997.6,26,22,0.75,0,2.70,0.052
295,21503.5,23,12,0.75,0,2.50,0.052
296,66433.1,46,74,0.50,0,4.42,0.051
297,15231.0,19,17,0.50,0,4.38,0.051
298,16775.1,20,26,0.50,0,5.22,0.050
299,295812.7,90,88,0.75,0,4.10,0.050
300,147.3,28,78,0.25,0,8.19,0.049
301,28748.3,26,27,0.50,0,2.68,0.049
302,56865.3,32,25,0.75,0,1.41,0.048
303,27519.8,28,51,0.50,0,5.85,0.048
304,1442.4,20,52,0.25,0,8.88,0.047
305,21032.9,22,21,0.50,0,4.10,0.047
306,3109.0,15,19,0.25,0,6.64,0.046
307,48852.7,28,25,0.75,0,2.70,0.046
308,14755.4,26,27,0.50,0,1.95,0.045
309,1906.2,20,43,0.25,0,7.09,0.045
310,64129.3,27,0,1.00,0,0.00,0.044
311,1040.9,22,60,0.25,0,9.11,0.044
312,1197.0,22,57,0.25,0,8.73,0.043
313,1655.2,21,48,0.25,0,7.45,0.043
314,157829.3,59,47,0.75,0,1.06,0.043
315,31193.7,22,18,0.75,0,3.75,0.042
316,2751.6,15,26,0.25,0,7.65,0.042
317,12820.9,20,25,0.25,0,5.42,0.041
318,33196.3,23,18,0.75,0,3.54,0.041
319,38409.6,31,34,0.50,0,1.77,0.041
320,74131.5,29,0,1.00,0,0.00,0.040
321,1808.1,21,45,0.25,0,7.09,0.040
322,56131.3,26,0,1.00,0,0.00,0.039
323,38754.4,28,27,0.75,0,2.30,0.039
324,2314.9,20,35,0.25,0,5.85,0.039
325,2004.9,20,41,0.25,0,7.18,0.038
326,18469.3,21,32,0.50,0,6.03,0.038
327,40900.2,26,24,0.75,0,3.02,0.037
328,54131.6,26,0,1.00,0,0.00,0.037
329,30184.3,27,38,0.50,0,4.07,0.037
330,9502.0,20,12,0.50,0,3.36,0.036
331,12463.6,19,32,0.50,0,6.78,0.036
332,19373.4,28,54,0.50,0,5.70,0.036
333,84131.4,30,0,1.00,0,0.00,0.035
334,25037.9,21,21,0.75,0,4.42,0.035
335,37005.9,26,22,0.75,0,1.77,0.034
336,12296.9,26,36,0.50,0,3.18,0.034
337,21240.3,20,17,0.75,0,3.89,0.034
338,21948.9,29,43,0.50,0,3.26,0.033
339,54130.1,26,0,1.00,0,0.00,0.033
340,163.0,30,78,0.25,0,8.53,0.033
341,2375.0,21,34,0.25,0,5.01,0.032
342,1080.7,29,60,0.25,0,4.26,0.032
343,21496.5,20,12,0.75,0,3.05,0.032
344,25985.9,28,42,0.50,0,4.17,0.032
345,11230.3,19,17,0.25,0,4.68,0.031
346,43155.0,26,19,0.75,0,2.12,0.031
347,60957.2,30,23,0.75,0,1.95,0.031
348,18654.5,26,29,0.50,0,1.95,0.030
349,18934.1,21,23,0.50,0,4.42,0.030
350,35629.5,26,10,0.75,0,0.56,0.030
351,64124.3,26,0,1.00,0,0.00,0.029
352,47102.1,26,20,0.75,0,2.30,0.029
353,11817.7,23,45,0.50,0,6.73,0.029
354,10408.6,19,33,0.25,0,7.16,0.029
355,38895.3,26,24,0.75,0,3.13,0.028
356,46792.5,26,26,0.75,0,3.58,0.028
357,52130.5,26,0,1.00,0,0.00,0.028
358,10428.7,22,33,0.50,0,4.95,0.027
359,35946.0,30,43,0.50,0,4.78,0.027
360,51000.5,27,22,0.75,0,2.50,0.027
361,53157.1,28,19,0.75,0,1.60,0.027
362,17932.8,26,43,0.50,0,4.16,0.026
363,27093.8,24,20,0.50,0,3.18,0.026
364,58123.7,26,0,1.00,0,0.00,0.026
365,7481.4,17,12,0.25,0,4.11,0.026
366,23291.7,20,16,0.75,0,3.72,0.025
367,2620.7,19,29,0.25,0,5.51,0.025
368,8372.4,21,34,0.50,0,5.55,0.025
369,40897.4,26,24,0.75,0,2.92,0.025
370,44897.6,26,24,0.75,0,2.92,0.024
371,16619.4,20,29,0.50,0,6.01,0.024
372,17394.1,20,14,0.75,0,3.36,0.024
373,23343.1,20,15,0.75,0,3.54,0.024
374,39608.1,24,10,0.75,0,1.95,0.023
375,2546.5,15,30,0.25,0,8.34,0.023
376,66124.5,27,0,1.00,0,0.00,0.023
377,62124.3,26,0,1.00,0,0.00,0.023
378,27249.9,22,17,0.75,0,3.55,0.022
379,2772.5,20,26,0.25,0,4.78,0.022
380,23394.1,20,14,0.75,0,3.40,0.022
381,2630.2,21,29,0.25,0,4.32,0.022
382,17493.7,20,12,0.50,0,2.74,0.022
383,9991.9,26,42,0.50,0,3.92,0.021
384,43052.7,26,21,0.75,0,2.50,0.021
385,16361.2,20,34,0.50,0,7.02,0.021
386,1788.5,26,46,0.25,0,3.41,0.021
387,46896.0,26,24,0.75,0,3.13,0.020
388,11025.9,19,21,0.25,0,4.66,0.020
389,2081.4,15,39,0.25,0,10.34,0.020
390,2369.3,20,34,0.25,0,5.56,0.020
391,1987.8,17,41,0.25,0,9.46,0.020
392,17675.7,26,48,0.50,0,5.12,0.019
393,19352.3,23,15,0.50,0,2.31,0.019
394,23046.3,23,21,0.50,0,3.92,0.019
395,16929.3,20,23,0.50,0,4.65,0.019
396,-2090.8,22,43,0.00,0,5.87,0.019
397,3162.0,15,18,0.25,0,6.25,0.019
398,8612.3,18,29,0.25,0,6.68,0.018
399,45408.6,26,14,0.75,0,1.41,0.018
400,34567.7,29,31,0.50,0,3.89,0.018
401,19548.2,20,11,0.75,0,2.85,0.018
402,33969.9,23,3,0.75,0,0.90,0.018
403,10326.7,22,35,0.50,0,5.32,0.017
404,248444.2,78,75,0.75,0,2.92,0.017
405,20239.9,26,37,0.50,0,3.20,0.017
406,19910.7,22,43,0.50,0,7.56,0.017
407,51959.0,43,83,0.50,0,7.38,0.017
408,17031.4,20,21,0.50,0,4.27,0.017
409,3466.9,15,12,0.25,0,5.57,0.016
410,570.0,30,70,0.25,0,5.53,0.016
411,23599.6,20,10,0.75,0,2.66,0.016
412,2082.6,15,39,0.25,0,10.18,0.016
413,15632.1,27,49,0.50,0,4.80,0.016
414,3059.6,15,20,0.25,0,6.58,0.016
415,154613.9,102,191,0.50,0,3.55,0.015
416,56131.9,26,0,1.00,0,0.00,0.015
417,48134.6,26,0,1.00,0,0.00,0.015
418,1957.1,20,42,0.25,0,6.96,0.015
419,-1011.6,12,21,0.00,0,8.69,0.015
420,41208.5,26,18,0.75,0,1.77,0.015
421,4065.3,20,40,0.25,0,6.79,0.015
422,23342.2,20,15,0.75,0,3.54,0.014
423,44750.4,28,27,0.75,0,3.35,0.014
424,43101.9,26,20,0.75,0,2.30,0.014
425,333936.6,191,369,0.50,0,4.60,0.014
426,1598.0,20,49,0.25,0,8.14,0.014
427,27771.8,26,46,0.50,0,5.66,0.014
428,17779.5,26,46,0.50,0,4.63,0.014
429,2602.6,16,29,0.25,0,7.64,0.013
430,23189.1,20,18,0.75,0,4.07,0.013
431,2147.5,17,38,0.25,0,8.69,0.013
432,53054.6,28,21,0.75,0,1.95,0.013
433,14873.2,19,24,0.50,0,5.45,0.013
434,23856.2,20,5,0.75,0,1.77,0.013
435,126660.7,47,30,0.75,0,0.50,0.013
436,13933.2,26,43,0.50,0,4.26,0.013
437,9177.7,18,18,0.25,0,4.80,0.012
438,1400.1,22,53,0.25,0,7.82,0.012
439,8529.2,22,31,0.25,0,4.08,0.012
440,15284.5,19,16,0.50,0,3.95,0.012
441,447.2,26,72,0.25,0,8.22,0.012
442,14924.2,19,23,0.50,0,5.27,0.012
443,2803.0,15,25,0.25,0,7.51,0.012
444,47672.0,26,9,0.75,0,0.35,0.012
445,14309.0,19,35,0.50,0,7.34,0.011
446,44716.9,40,68,0.50,0,4.82,0.011
447,634280.9,121,0,1.00,0,0.00,0.011
448,6964.7,17,22,0.25,0,5.89,0.011
449,96960.8,63,104,0.50,0,3.99,0.011
450,17392.8,20,14,0.50,0,3.07,0.011
451,8678.1,20,28,0.50,0,4.81,0.011
452,1249.8,22,56,0.25,0,8.38,0.011
453,8113.9,20,39,0.50,0,6.72,0.011
454,-1187.2,17,25,0.00,0,5.88,0.010
455,14256.9,19,36,0.50,0,7.65,0.010
456,-1502.5,43,112,0.25,0,7.09,0.010
457,4805.6,16,25,0.25,0,7.10,0.010
458,18316.1,21,35,0.50,0,6.41,0.010
459,14771.1,19,26,0.50,0,5.72,0.010
460,2700.3,15,27,0.25,0,7.82,0.010
461,280241.2,90,80,0.75,0,2.70,0.010
462,1323.3,28,55,0.25,0,4.65,0.010
463,17602.0,20,10,0.50,0,2.31,0.010
464,92127.1,40,40,0.75,0,2.47,0.010
465,23291.7,20,16,0.75,0,3.72,0.010
466,53571.8,28,11,0.75,0,0.35,0.010
467,-2245.7,20,46,0.00,0,7.53,0.010
468,15390.9,19,14,0.50,0,3.57,0.010
469,2052.8,19,40,0.25,0,7.46,0.010
470,17047.5,23,21,0.50,0,2.51,0.010
471,15083.5,19,20,0.50,0,4.76,0.010
472,51314.6,38,56,0.50,0,3.49,0.010
473,47204.6,26,18,0.75,0,1.95,0.010
474,23547.0,21,11,0.50,0,2.31,0.010
475,35147.4,24,19,0.50,0,2.68,0.010
476,2705.2,17,27,0.25,0,7.11,0.010
477,408.1,28,73,0.25,0,7.25,0.010
478,15029.4,19,21,0.50,0,4.79,0.010
479,2059.4,20,40,0.25,0,6.63,0.010
480,38946.2,25,23,0.50,0,3.06,0.010
481,18087.5,26,40,0.50,0,3.54,0.010
482,15539.9,19,11,0.50,0,3.22,0.010
483,12718.8,19,27,0.50,0,6.04,0.010
484,1979.3,15,41,0.25,0,10.62,0.010
485,1980.5,15,41,0.25,0,10.47,0.010
486,18344.7,26,35,0.50,0,2.86,0.010
487,2157.0,19,38,0.25,0,6.96,0.010
488,2288.8,15,35,0.25,0,9.36,0.010
489,16672.2,20,28,0.50,0,5.61,0.010
490,-1759.5,16,36,0.00,0,8.56,0.010
491,3059.6,15,20,0.25,0,6.57,0.010
492,9071.3,18,20,0.25,0,5.00,0.010
493,16672.2,20,28,0.50,0,5.61,0.010
494,15131.0,19,19,0.50,0,4.43,0.010
495,960.1,25,62,0.25,0,7.96,0.010
496,10976.2,19,22,0.50,0,5.04,0.010
497,5062.9,16,20,0.25,0,6.12,0.010
498,30880.6,23,24,0.50,0,4.47,0.010
499,23372.9,28,54,0.50,0,5.61,0.010
500,16365.2,20,34,0.50,0,6.55,0.010
