episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
1,-600.4,4,12,0.00,0,13.83,0.990
2,-1146.8,8,23,0.00,0,13.31,0.980
3,-1196.7,8,24,0.00,0,13.32,0.970
4,-2250.5,16,45,0.00,0,13.66,0.961
5,-1393.6,9,28,0.00,0,12.93,0.951
6,-750.5,5,15,0.00,0,13.83,0.941
7,-1449.7,11,29,0.00,0,13.61,0.932
8,-2745.2,18,55,0.00,0,13.01,0.923
9,-5435.0,39,109,0.00,0,12.30,0.914
10,-2344.6,17,47,0.00,0,12.89,0.904
11,-1296.9,10,26,0.00,0,13.27,0.895
12,-797.2,5,16,0.00,0,13.43,0.886
13,-647.6,4,13,0.00,0,13.50,0.878
14,-4698.0,31,94,0.00,0,13.20,0.869
15,-3797.2,26,76,0.00,0,13.13,0.860
16,-4246.7,28,85,0.00,0,13.08,0.851
17,-700.2,4,14,0.00,0,13.83,0.843
18,-550.1,3,11,0.00,0,13.83,0.835
19,-550.1,3,11,0.00,0,13.83,0.826
20,-991.9,10,20,0.00,0,12.56,0.818
21,-596.9,4,12,0.00,0,13.39,0.810
22,-6044.1,41,121,0.00,0,12.56,0.802
23,-798.5,6,16,0.00,0,13.55,0.794
24,-800.4,7,16,0.00,0,13.73,0.786
25,-2750.7,19,55,0.00,0,13.66,0.778
26,-11537.7,77,231,0.00,0,14.37,0.770
27,-2095.7,14,42,0.00,0,13.12,0.762
28,-11270.6,112,228,0.00,0,8.39,0.755
29,-5185.2,51,105,0.00,0,8.04,0.747
30,69906.3,70,124,0.50,0,4.81,0.740
31,-9353.3,98,268,0.25,0,7.73,0.732
32,-6317.8,50,127,0.00,0,9.17,0.725
33,-4368.9,73,169,0.25,0,8.84,0.718
34,-799.0,5,16,0.00,0,13.66,0.711
35,-13.8,28,81,0.25,0,10.91,0.703
36,-266.8,29,86,0.25,0,11.18,0.696
37,-1840.2,13,37,0.00,0,12.42,0.689
38,-500.2,3,10,0.00,0,13.83,0.683
39,-2058.1,43,122,0.25,0,10.12,0.676
40,-1249.3,8,25,0.00,0,13.66,0.669
41,32575.1,46,70,0.50,0,6.38,0.662
42,-698.4,4,14,0.00,0,13.61,0.656
43,-2417.8,47,129,0.25,0,9.95,0.649
44,-596.8,4,12,0.00,0,13.38,0.643
45,-313.9,37,87,0.25,0,9.91,0.636
46,-570.1,34,92,0.25,0,11.18,0.630
47,-5460.1,79,191,0.25,0,5.47,0.624
48,1785.3,20,45,0.25,0,9.90,0.617
49,-894.6,7,18,0.00,0,13.03,0.611
50,-832.6,9,17,0.00,0,11.41,0.605
51,90616.6,60,109,0.50,0,6.94,0.599
52,31905.9,63,124,0.50,0,6.90,0.593
53,566.0,37,70,0.25,0,6.44,0.587
54,-6109.1,41,123,0.00,0,9.74,0.581
55,-8976.7,60,180,0.00,0,10.21,0.575
56,-594.2,4,12,0.00,0,13.06,0.570
57,592.8,42,70,0.25,0,5.73,0.564
58,-985.5,10,20,0.00,0,11.77,0.558
59,-4985.1,64,181,0.25,0,8.68,0.553
60,98138.7,49,0,1.00,0,0.00,0.547
61,-1871.1,40,118,0.25,0,10.48,0.542
62,6446.3,35,72,0.25,0,9.94,0.536
63,539.7,30,70,0.25,0,9.25,0.531
64,1545.8,21,50,0.25,0,8.61,0.526
65,-2186.0,15,44,0.00,0,11.97,0.520
66,5312.1,28,55,0.50,0,7.78,0.515
67,45372.7,48,94,0.50,0,6.49,0.510
68,152883.7,65,65,0.75,0,3.58,0.505
69,244205.4,79,0,1.00,0,0.00,0.500
70,-2651.9,46,134,0.25,0,8.57,0.495
71,4495.4,37,72,0.50,0,7.56,0.490
72,-4843.5,60,178,0.25,0,9.08,0.485
73,30662.7,37,68,0.25,0,7.63,0.480
74,36262.4,37,37,0.75,0,4.42,0.475
