Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
222	-11.2	3	11	0.00	False
223	-31.6	10	27	0.00	False
224	-35.0	11	29	0.00	False
225	-20.2	6	18	0.00	False
226	-74.8	22	64	0.00	False
227	-14.6	4	13	0.00	False
228	-181.2	52	152	0.00	False
229	-36.4	11	32	0.00	False
230	-8.0	2	8	0.00	False
231	-17.8	5	16	0.00	False
232	-21.0	6	19	0.00	False
233	-17.8	5	16	0.00	False
234	-38.8	11	35	0.00	False
235	-16.0	5	15	0.00	False
236	-43.0	13	37	0.00	False
237	-32.0	10	25	0.00	False
238	-104.0	30	90	0.00	False
239	-42.2	12	37	0.00	False
240	-13.6	4	13	0.00	False
241	-110.8	31	95	0.00	False
242	-30.4	9	24	0.00	False
243	-35.4	11	27	0.00	False
244	-28.2	8	26	0.00	False
245	-11.2	3	11	0.00	False
246	-8.0	2	8	0.00	False
247	-30.2	9	25	0.00	False
248	-13.6	4	13	0.00	False
249	-14.4	4	14	0.00	False
250	-268.8	78	213	0.00	False
251	-11.2	3	11	0.00	False
252	-307.6	87	260	0.00	False
253	-52.8	15	46	0.00	False
254	-24.8	8	23	0.00	False
255	-21.8	6	20	0.00	False
256	-74.6	23	54	0.00	False
257	-16.8	5	16	0.00	False
258	3768.2	68	191	0.25	False
259	-46.2	14	40	0.00	False
260	-29.0	9	26	0.00	False
261	-8.0	2	8	0.00	False
262	-95.2	27	82	0.00	False
263	-71.2	26	53	0.00	False
264	-224.4	63	190	0.00	False
265	-12.8	4	12	0.00	False
266	-13.6	4	13	0.00	False
267	3628.2	111	303	0.25	False
268	-70.2	21	58	0.00	False
269	-67.6	19	58	0.00	False
270	-17.6	5	17	0.00	False
271	-21.2	7	17	0.00	False
272	-31.8	10	21	0.00	False
273	-17.8	6	15	0.00	False
274	-17.0	5	15	0.00	False
275	-28.8	9	22	0.00	False
276	-73.4	21	62	0.00	False
277	-14.4	4	14	0.00	False
278	-39.4	12	36	0.00	False
279	-172.0	49	146	0.00	False
280	-62.2	19	55	0.00	False
281	-11.2	3	11	0.00	False
282	-13.8	4	12	0.00	False
283	-20.8	6	20	0.00	False
284	-197.8	58	163	0.00	False
285	-29.2	9	25	0.00	False
286	-87.6	25	77	0.00	False
287	-244.4	71	207	0.00	False
288	-10.4	3	10	0.00	False
289	-10.4	3	10	0.00	False
290	-58.8	18	43	0.00	False
291	-17.8	5	16	0.00	False
292	-108.2	32	87	0.00	False
293	-20.4	6	17	0.00	False
294	-19.4	6	17	0.00	False
295	-11.2	3	11	0.00	False
296	-44.2	13	36	0.00	False
297	-31.8	10	26	0.00	False
298	-371.4	106	317	0.00	False
299	-64.4	18	55	0.00	False
300	-209.2	65	149	0.00	False
301	-11.2	3	11	0.00	False
302	-46.2	13	41	0.00	False
303	-33.2	10	29	0.00	False
304	-10.4	3	10	0.00	False
305	-138.0	40	115	0.00	False
306	-462.8	129	387	0.00	False
307	-66.4	21	52	0.00	False
308	-15.4	4	14	0.00	False
309	-20.4	6	17	0.00	False
310	-47.2	13	41	0.00	False
311	-17.0	5	15	0.00	False
312	-91.8	26	80	0.00	False
313	-136.4	41	107	0.00	False
314	-141.4	42	121	0.00	False
315	-49.6	16	36	0.00	False
316	-29.2	8	26	0.00	False
317	-123.6	34	103	0.00	False
318	-23.6	7	20	0.00	False
319	-56.2	16	48	0.00	False
320	-29.2	10	24	0.00	False
321	-286.0	80	240	0.00	False
322	-157.8	45	131	0.00	False
323	-16.8	5	16	0.00	False
324	-29.2	9	25	0.00	False
325	-53.6	15	47	0.00	False
326	-30.0	9	26	0.00	False
327	-26.8	8	23	0.00	False
328	-23.6	7	20	0.00	False
329	-14.4	4	14	0.00	False
330	-29.2	9	25	0.00	False
331	-31.6	10	27	0.00	False
332	-25.2	7	22	0.00	False
333	-42.6	13	34	0.00	False
334	-39.2	12	32	0.00	False
335	-49.8	15	46	0.00	False
336	-20.0	6	19	0.00	False
337	63844.6	59	107	0.25	False
338	-25.8	8	23	0.00	False
339	-30.2	9	25	0.00	False
340	-10.4	3	10	0.00	False
341	-10.4	3	10	0.00	False
342	-21.6	7	20	0.00	False
343	-46.4	17	31	0.00	False
344	-10.4	3	10	0.00	False
345	-51.6	15	47	0.00	False
346	-71.4	21	62	0.00	False
347	-42.2	12	37	0.00	False
348	-38.2	11	33	0.00	False
349	-11.2	3	11	0.00	False
350	-213.8	60	181	0.00	False
351	-29.2	10	24	0.00	False
352	-12.8	4	12	0.00	False
353	-15.2	5	14	0.00	False
354	-22.0	7	18	0.00	False
355	-41.2	12	37	0.00	False
356	-39.0	12	33	0.00	False
357	-22.6	7	20	0.00	False
358	-43.8	13	33	0.00	False
359	-59.0	17	53	0.00	False
360	-11.2	3	11	0.00	False
361	-29.4	8	25	0.00	False
362	-122.0	35	105	0.00	False
363	-13.6	4	13	0.00	False
364	-107.0	31	94	0.00	False
365	-8.0	2	8	0.00	False
366	-42.6	13	34	0.00	False
367	-64.8	20	51	0.00	False
368	-25.4	8	20	0.00	False
369	-52.6	15	47	0.00	False
370	-363.8	104	312	0.00	False
371	-20.0	6	19	0.00	False
372	-59.6	19	53	0.00	False
373	-18.6	6	16	0.00	False
374	-44.2	14	35	0.00	False
375	-41.8	13	28	0.00	False
376	-133.0	38	112	0.00	False
377	-8.0	2	8	0.00	False
378	-18.6	5	17	0.00	False
379	-18.6	5	17	0.00	False
380	-41.6	13	34	0.00	False
381	-25.8	8	23	0.00	False
382	-22.6	7	20	0.00	False
383	-29.8	9	27	0.00	False
384	-75.2	25	59	0.00	False
385	-116.6	34	98	0.00	False
386	-76.8	23	63	0.00	False
387	-34.0	10	30	0.00	False
388	-10.4	3	10	0.00	False
389	-49.8	14	42	0.00	False
390	-50.6	14	43	0.00	False
391	-46.0	14	36	0.00	False
392	-17.8	5	16	0.00	False
393	-31.8	9	27	0.00	False
394	-43.0	13	37	0.00	False
395	-120.8	34	102	0.00	False
396	-52.6	16	41	0.00	False
397	-37.8	12	29	0.00	False
398	-96.6	28	79	0.00	False
399	-64.0	19	51	0.00	False
400	-62.4	21	42	0.00	False
401	-63.2	18	51	0.00	False
402	-49.6	14	43	0.00	False
403	-122.4	35	103	0.00	False
404	-14.6	4	13	0.00	False
405	-166.0	47	143	0.00	False
406	-29.8	9	22	0.00	False
407	-79.0	22	68	0.00	False
408	-12.0	4	11	0.00	False
409	-241.0	67	203	0.00	False
410	-32.0	10	25	0.00	False
411	-114.2	32	97	0.00	False
412	-43.6	13	39	0.00	False
