Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
119	-11120.8	1000	1001	0.00	True
120	-12766.8	1000	1196	0.00	True
121	-13110.6	1000	1242	0.00	True
122	-2240.2	1000	223	0.25	True
123	-5365.2	696	463	0.00	False
124	-19080.0	1000	1850	0.00	True
125	-7869.0	1000	670	0.00	True
126	-12717.8	1000	1176	0.00	True
127	-14913.0	1000	1385	0.00	True
128	-16128.2	1000	1544	0.00	True
129	-6131.4	1000	503	0.00	True
130	-9986.6	1000	922	0.00	True
131	-9479.8	1000	851	0.00	True
132	-9611.8	1000	1881	0.25	True
133	-18381.2	1000	1789	0.00	True
134	-994.0	1000	0	0.00	True
135	-14002.6	1000	1337	0.00	True
136	-14533.0	1000	1375	0.00	True
137	-21100.4	1000	2068	0.00	True
138	-15171.0	1000	1445	0.00	True
139	-3737.4	1000	1456	0.25	True
140	17127.2	1000	0	0.25	True
141	-10368.4	1000	933	0.00	True
142	-29658.4	1000	2943	0.00	True
143	-10447.2	1000	979	0.00	True
144	-16341.2	1000	1584	0.00	True
145	-20153.2	1000	1974	0.00	True
146	-27969.6	1000	2772	0.00	True
147	-27151.6	1000	2682	0.00	True
148	-10623.4	1000	988	0.00	True
149	-17767.6	1000	1727	0.00	True
150	-11685.8	1000	1106	0.00	True
151	-16367.4	685	1608	0.00	False
152	-27544.6	1000	2722	0.00	True
153	-10721.2	1000	1009	0.00	True
154	-19714.6	1000	1927	0.00	True
155	-13241.4	1000	1268	0.00	True
156	-15958.2	1000	1544	0.00	True
157	-13682.0	1000	1310	0.00	True
158	-27179.0	1000	2690	0.00	True
159	-19811.0	1000	1935	0.00	True
160	-19052.0	1000	1860	0.00	True
161	-10645.0	1000	1000	0.00	True
162	-29665.4	1000	2943	0.00	True
163	-26550.2	1000	2619	0.00	True
164	-10888.2	1000	994	0.00	True
165	-16624.0	1000	1610	0.00	True
166	-18065.2	1000	1754	0.00	True
167	-26102.8	1000	2561	0.00	True
168	-10312.0	1000	955	0.00	True
169	-15363.8	839	1482	0.00	False
170	-17564.6	1000	1672	0.00	True
171	-18543.2	1000	1809	0.00	True
172	-6337.0	1000	636	0.25	True
173	-8893.6	1000	787	0.00	True
174	8769.4	1000	959	0.25	True
175	-17637.6	1000	1662	0.00	True
176	-20239.2	1000	1934	0.00	True
177	4338.4	1000	978	0.25	True
178	-16961.2	1000	1599	0.00	True
179	-26243.4	1000	2558	0.00	True
180	-23316.4	1000	2263	0.00	True
181	-18565.2	1000	1799	0.00	True
182	-28706.6	1000	2847	0.00	True
183	-1215.6	72	115	0.00	False
184	-14103.6	644	1367	0.25	False
185	1314.4	229	212	0.25	False
186	-733.8	361	611	0.25	False
187	263.8	428	732	0.25	False
188	2198.8	1000	1509	0.25	True
189	2728.0	1000	1563	0.25	True
190	22894.4	1000	865	0.50	True
191	-15598.6	618	1543	0.25	False
192	-5157.8	238	488	0.00	False
193	3900.0	1000	1469	0.25	True
194	-12263.4	471	1212	0.00	False
195	5206.0	1000	1301	0.25	True
196	-20206.2	699	1970	0.00	False
197	-9499.2	443	906	0.00	False
198	9592.6	1000	852	0.25	True
199	-8639.0	333	837	0.00	False
200	-18149.6	1000	1707	0.00	True
201	-2695.0	1000	1044	0.25	True
202	-27751.0	1000	2745	0.00	True
203	8896.4	1000	954	0.25	True
204	16343.8	1000	177	0.25	True
205	3323.8	1000	976	0.25	True
206	-1639.0	76	163	0.25	False
207	-19776.0	1000	1930	0.00	True
208	-667.4	1000	1863	0.25	True
209	-24823.0	1000	2420	0.00	True
210	-20536.4	1000	1963	0.00	True
211	-382.8	1000	1859	0.25	True
212	4610.6	1000	996	0.25	True
213	-24818.6	1000	2397	0.00	True
214	-23590.8	1000	2276	0.00	True
215	1013.8	1000	1763	0.25	True
216	-1213.2	71	118	0.00	False
217	-8554.8	390	841	0.00	False
218	-26731.4	1000	2643	0.00	True
219	-4865.0	244	466	0.00	False
220	-20110.4	1000	1938	0.00	True
221	9958.4	1000	800	0.25	True
222	-11703.2	490	1154	0.00	False
223	560.8	537	921	0.25	False
224	-27049.6	1000	2677	0.00	True
225	-3503.0	210	340	0.00	False
226	-17199.6	1000	1667	0.00	True
227	-25825.4	1000	2553	0.00	True
228	-29486.0	1000	2920	0.00	True
229	-25698.6	1000	2537	0.00	True
230	921.2	811	1428	0.25	False
231	-1739.6	1000	1700	0.25	True
232	-21318.0	1000	2075	0.00	True
233	15024.6	1000	0	0.25	True
234	-17574.0	1000	1710	0.00	True
235	-16594.2	1000	1579	0.00	True
236	-16836.6	1000	1632	0.00	True
237	-16270.0	627	1608	0.00	False
238	-16034.8	790	1536	0.00	False
239	-15202.2	1000	1464	0.00	True
240	-13601.0	695	1270	0.00	False
241	-11516.4	583	1095	0.00	False
242	-2552.4	90	253	0.00	False
243	-10993.6	668	1014	0.00	False
244	-25575.8	1000	2516	0.00	True
245	-14107.0	1000	1325	0.00	True
246	-2444.2	1000	1611	0.25	True
247	-26028.4	1000	2563	0.00	True
248	-2487.6	679	1015	0.25	False
249	-23339.2	1000	2279	0.00	True
250	-11107.2	877	1022	0.00	False
251	-14539.8	748	1393	0.00	False
252	-14546.0	1000	1385	0.00	True
253	-23276.2	1000	2289	0.00	True
254	-24650.8	1000	2431	0.00	True
255	-19551.8	1000	1876	0.00	True
256	-9805.2	1000	854	0.00	True
257	-18482.8	1000	1801	0.00	True
258	-17443.2	1000	1694	0.00	True
259	-16630.6	1000	1612	0.00	True
260	-16743.0	1000	1590	0.00	True
261	-13011.0	1000	1200	0.00	True
262	-17767.4	1000	1728	0.00	True
263	-16427.0	1000	1565	0.00	True
264	-20943.0	1000	2045	0.00	True
265	-23464.8	1000	2311	0.00	True
266	-9896.4	1000	923	0.00	True
267	-19385.2	652	1922	0.00	False
268	-9737.4	1000	898	0.00	True
269	-17610.6	1000	1712	0.00	True
270	-10044.6	1000	942	0.00	True
271	-14616.8	1000	1386	0.00	True
272	-15637.6	1000	1482	0.00	True
273	-10316.0	1000	920	0.00	True
274	-15242.6	1000	1467	0.00	True
275	-1285.0	1000	0	0.00	True
276	-5067.6	1000	412	0.00	True
277	-17753.2	1000	1729	0.00	True
278	-18178.4	784	1789	0.00	False
279	-17499.6	1000	1702	0.00	True
280	-22566.4	1000	2218	0.00	True
281	-25460.0	1000	2515	0.00	True
282	-28302.0	1000	2800	0.00	True
283	-20653.2	1000	1999	0.00	True
284	-29150.0	1000	2885	0.00	True
285	-28199.6	1000	2787	0.00	True
286	-7374.6	305	712	0.00	False
287	-17862.0	1000	1735	0.00	True
288	-22911.0	1000	2235	0.00	True
289	-16441.8	1000	1536	0.00	True
290	-10735.6	1000	1057	0.25	True
291	-12271.8	1000	1166	0.00	True
292	-20777.8	1000	1991	0.00	True
293	-19748.2	1000	1894	0.00	True
294	-18432.4	1000	1788	0.00	True
295	-15235.4	521	1512	0.00	False
296	-10469.6	1000	972	0.00	True
297	-18022.0	1000	1745	0.00	True
298	-26074.4	995	2573	0.00	False
299	-4901.0	457	458	0.00	False
300	-25817.8	1000	2551	0.00	True
301	-6847.6	404	663	0.00	False
302	-26856.8	894	2667	0.00	False
303	-15854.6	706	1556	0.00	False
304	-25133.8	1000	2481	0.00	True
305	-17567.0	1000	1710	0.00	True
306	-24060.4	1000	2373	0.00	True
307	-26803.4	1000	2653	0.00	True
308	-13721.6	1000	1317	0.00	True
309	-17473.4	1000	1693	0.00	True
310	-18469.6	1000	1797	0.00	True
311	-24107.6	1000	2377	0.00	True
312	-25536.6	1000	2472	0.00	True
313	-24889.4	1000	2458	0.00	True
314	-9475.4	395	933	0.00	False
315	-22683.6	1000	2222	0.00	True
316	-12495.6	1000	1192	0.00	True
317	-16911.6	1000	1637	0.00	True
318	-19099.8	1000	1831	0.00	True
