episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
1,-700.2,4,14,0.00,0,13.83,0.997
2,-1750.9,13,35,0.00,0,13.73,0.994
3,-894.3,7,18,0.00,0,13.00,0.991
4,-1000.8,7,20,0.00,0,13.83,0.988
5,-944.6,7,19,0.00,0,13.05,0.985
6,-4847.5,34,97,0.00,0,13.03,0.982
7,-597.8,4,12,0.00,0,13.51,0.979
8,-6400.5,43,128,0.00,0,13.35,0.976
9,-1599.4,10,32,0.00,0,13.66,0.973
10,-797.9,8,16,0.00,0,13.37,0.970
11,-7802.6,54,156,0.00,0,13.41,0.967
12,-900.2,7,18,0.00,0,13.73,0.965
13,-799.1,5,16,0.00,0,13.67,0.962
14,-2251.5,15,45,0.00,0,13.83,0.959
15,-447.7,3,9,0.00,0,13.51,0.956
16,-795.9,6,16,0.00,0,13.22,0.953
17,-4743.2,40,95,0.00,0,12.17,0.950
18,-2498.6,22,50,0.00,0,13.18,0.947
19,-950.5,6,19,0.00,0,13.83,0.945
20,-2997.6,20,60,0.00,0,13.29,0.942
21,-5735.2,39,115,0.00,0,11.47,0.939
22,-400.0,2,8,0.00,0,13.83,0.936
23,-1601.2,11,32,0.00,0,13.83,0.933
24,-2398.3,19,48,0.00,0,13.27,0.930
25,-794.4,7,16,0.00,0,12.99,0.928
26,-1799.8,12,36,0.00,0,13.65,0.925
27,-1195.1,9,24,0.00,0,13.07,0.922
28,-697.6,4,14,0.00,0,13.51,0.919
29,-950.5,6,19,0.00,0,13.83,0.917
30,-12539.7,83,251,0.00,0,11.53,0.914
31,-746.6,5,15,0.00,0,13.34,0.911
32,-697.8,6,14,0.00,0,13.44,0.908
33,-1845.2,13,37,0.00,0,13.05,0.906
34,-14303.2,96,286,0.00,0,13.00,0.903
35,-3136.1,67,144,0.25,0,8.53,0.900
36,-548.8,3,11,0.00,0,13.67,0.897
37,-400.0,2,8,0.00,0,13.83,0.895
38,-8925.8,60,179,0.00,0,10.08,0.892
39,-596.8,4,12,0.00,0,13.38,0.889
40,-5940.4,68,200,0.25,0,10.74,0.887
41,-5393.8,36,108,0.00,0,12.60,0.884
42,-594.1,4,12,0.00,0,13.04,0.881
43,-2742.4,18,55,0.00,0,12.67,0.879
44,-29217.4,196,585,0.00,0,12.24,0.876
45,-549.3,3,11,0.00,0,13.73,0.874
46,-4845.3,33,97,0.00,0,12.81,0.871
47,-1745.7,11,35,0.00,0,13.18,0.868
48,-8678.2,59,174,0.00,0,10.33,0.866
49,-23422.4,161,471,0.00,0,11.35,0.863
50,-950.5,8,19,0.00,0,13.73,0.861
51,-25280.1,209,587,0.25,0,6.62,0.858
52,-698.8,4,14,0.00,0,13.66,0.855
