Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
123	-55.0	16	49	0.00	False
124	-1083.4	306	912	0.00	False
125	3363.2	186	548	0.25	False
126	-27.4	8	25	0.00	False
127	-14.4	4	14	0.00	False
128	-11.2	3	11	0.00	False
129	-108.2	32	97	0.00	False
130	-64.2	21	48	0.00	False
131	-25.0	7	23	0.00	False
132	-19.4	6	17	0.00	False
133	-172.2	50	149	0.00	False
134	-35.6	10	32	0.00	False
135	-49.6	17	40	0.00	False
136	3827.2	54	150	0.25	False
137	-136.4	40	113	0.00	False
138	-20.0	6	19	0.00	False
139	-162.8	52	109	0.00	False
140	-132.0	43	107	0.00	False
141	-25.0	8	22	0.00	False
142	-62.4	20	48	0.00	False
143	-12.8	4	12	0.00	False
144	-11.2	3	11	0.00	False
145	-11.2	3	11	0.00	False
146	-107.4	31	92	0.00	False
147	-84.8	25	76	0.00	False
148	-19.0	6	14	0.00	False
149	-625.2	179	530	0.00	False
150	-34.8	10	31	0.00	False
151	-63.8	21	50	0.00	False
152	-20.0	6	19	0.00	False
153	-13.6	4	13	0.00	False
154	-62.4	20	53	0.00	False
155	-26.6	8	24	0.00	False
156	3924.8	26	66	0.25	False
157	-290.8	84	237	0.00	False
158	-388.8	118	308	0.00	False
159	-774.0	223	647	0.00	False
160	-125.2	37	107	0.00	False
161	-16.8	5	16	0.00	False
162	-65.2	22	47	0.00	False
163	-26.8	8	23	0.00	False
164	-9.6	3	9	0.00	False
165	-317.2	93	266	0.00	False
166	-404.4	122	326	0.00	False
167	-624.0	189	486	0.00	False
168	-16.2	5	14	0.00	False
169	-20.2	6	18	0.00	False
170	-16.0	5	15	0.00	False
171	-130.2	37	112	0.00	False
172	-29.0	9	26	0.00	False
173	-1143.4	330	983	0.00	False
174	-23.6	7	20	0.00	False
175	-175.2	51	153	0.00	False
176	-281.2	87	227	0.00	False
177	-21.0	6	19	0.00	False
178	-10.4	3	10	0.00	False
179	-105.6	33	84	0.00	False
180	3789.0	62	186	0.25	False
181	-68.4	19	59	0.00	False
182	-26.4	9	24	0.00	False
183	3705.2	98	231	0.25	False
184	-203.2	62	172	0.00	False
185	-247.4	77	201	0.00	False
186	-45.2	14	35	0.00	False
187	-214.2	64	180	0.00	False
188	127564.6	159	315	0.50	False
189	3686.0	92	271	0.25	False
190	-12.8	4	12	0.00	False
191	-16.0	5	15	0.00	False
192	-74.0	23	62	0.00	False
193	-304.6	92	255	0.00	False
194	-29.6	11	21	0.00	False
195	-16.2	5	14	0.00	False
196	-17.8	6	15	0.00	False
197	-57.8	17	49	0.00	False
198	-207.8	61	180	0.00	False
199	-120.8	37	104	0.00	False
200	-53.8	17	44	0.00	False
201	3605.2	116	333	0.25	False
202	3517.0	143	400	0.25	False
203	-24.0	7	23	0.00	False
204	3539.0	147	361	0.25	False
205	-50.4	16	42	0.00	False
206	-116.2	34	90	0.00	False
207	-59.8	20	46	0.00	False
208	-123.2	40	94	0.00	False
209	-86.2	25	74	0.00	False
210	-142.0	48	107	0.00	False
211	-210.6	64	173	0.00	False
212	-95.2	27	82	0.00	False
213	-80.0	27	63	0.00	False
214	-33.4	12	26	0.00	False
215	-229.6	74	178	0.00	False
216	-17.0	5	15	0.00	False
217	3660.6	102	289	0.25	False
218	-16.0	5	15	0.00	False
219	-95.4	32	76	0.00	False
220	281461.6	216	376	0.50	False
221	-101.8	38	58	0.00	False
222	-136.8	42	119	0.00	False
223	-27.2	8	26	0.00	False
224	-30.2	10	24	0.00	False
225	3794.8	65	172	0.25	False
226	-70.6	21	56	0.00	False
227	-100.4	31	72	0.00	False
228	-12.0	4	11	0.00	False
229	-128.4	42	101	0.00	False
230	-150.0	44	131	0.00	False
231	-60.0	18	52	0.00	False
232	-687.6	206	576	0.00	False
233	-64.0	19	56	0.00	False
234	-186.2	59	155	0.00	False
235	-543.8	158	468	0.00	False
236	-539.6	156	466	0.00	False
237	-14.4	4	14	0.00	False
238	-173.4	53	145	0.00	False
239	-38.6	12	30	0.00	False
240	-106.2	32	87	0.00	False
241	-16.8	5	16	0.00	False
242	-194.8	57	169	0.00	False
243	-98.8	29	87	0.00	False
244	3764.2	70	204	0.25	False
245	-33.6	12	25	0.00	False
246	-69.8	22	59	0.00	False
247	-128.0	39	106	0.00	False
248	-94.8	31	75	0.00	False
249	-21.8	7	19	0.00	False
250	-148.6	43	129	0.00	False
251	-26.4	9	19	0.00	False
252	-14.4	6	12	0.00	False
253	-81.8	25	71	0.00	False
254	-33.8	11	25	0.00	False
255	-14.6	5	12	0.00	False
256	-27.4	8	25	0.00	False
257	3664.8	101	286	0.25	False
258	-43.0	14	36	0.00	False
259	3779.0	69	194	0.25	False
260	-25.0	8	22	0.00	False
261	-65.6	27	30	0.00	False
262	-43.2	14	35	0.00	False
263	-54.8	18	48	0.00	False
264	-674.2	197	582	0.00	False
265	-244.4	72	211	0.00	False
266	-287.0	85	245	0.00	False
267	-40.6	14	33	0.00	False
268	-14.8	6	10	0.00	False
269	-40.2	13	31	0.00	False
270	3437.4	163	487	0.25	False
271	3627.2	113	311	0.25	False
272	3698.2	88	261	0.25	False
273	-169.6	55	127	0.00	False
274	-78.8	24	67	0.00	False
275	3800.8	60	177	0.25	False
276	-13.6	4	13	0.00	False
277	-102.0	30	90	0.00	False
278	3832.4	52	143	0.25	False
279	-213.2	67	172	0.00	False
280	3576.6	127	369	0.25	False
281	3731.4	87	198	0.25	False
282	-63.4	23	50	0.00	False
283	-363.0	107	323	0.00	False
284	-16.8	5	16	0.00	False
285	-18.0	5	15	0.00	False
286	13915.6	36	50	0.25	False
287	-165.2	49	145	0.00	False
288	-25.0	8	22	0.00	False
289	3701.0	89	259	0.25	False
290	3700.0	93	260	0.25	False
291	-90.0	28	72	0.00	False
292	3906.4	31	79	0.25	False
293	3726.6	81	240	0.25	False
294	-45.6	14	38	0.00	False
295	-130.8	43	103	0.00	False
296	-29.0	9	26	0.00	False
297	-154.0	45	135	0.00	False
298	-110.4	32	96	0.00	False
299	-13.0	4	11	0.00	False
300	-329.4	106	272	0.00	False
