episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
53,-3630.4,25,73,0.00,0,11.04,0.587
54,-499.4,3,10,0.00,0,13.73,0.581
55,18352.0,34,35,0.50,0,4.81,0.575
56,67963.3,71,122,0.50,0,6.08,0.570
57,-605.2,35,93,0.25,0,10.02,0.564
58,16123.3,36,39,0.25,0,5.84,0.558
59,-4448.8,58,170,0.25,0,8.52,0.553
60,1826.9,35,45,0.25,0,6.12,0.547
61,-548.3,3,11,0.00,0,13.61,0.542
62,95958.6,54,4,0.50,0,1.71,0.536
63,-3532.1,25,71,0.00,0,11.23,0.531
64,-1339.5,11,27,0.00,0,12.31,0.526
65,60187.9,49,0,1.00,0,0.00,0.520
66,7551.9,25,52,0.25,0,7.91,0.515
67,683.6,25,67,0.25,0,10.08,0.510
68,-256.6,32,86,0.25,0,9.19,0.505
69,-303.8,32,87,0.25,0,9.25,0.500
70,1292.6,21,55,0.25,0,9.73,0.495
71,-1341.8,10,27,0.00,0,12.64,0.490
72,14306.4,38,75,0.25,0,7.61,0.485
73,-7210.0,85,226,0.25,0,5.89,0.480
74,1036.9,25,60,0.25,0,9.46,0.475
75,-2117.5,21,43,0.00,0,9.25,0.471
76,956.3,33,62,0.25,0,6.73,0.466
77,11072.3,35,60,0.50,0,6.77,0.461
78,-3571.7,26,72,0.00,0,9.89,0.457
79,10525.2,41,71,0.50,0,6.02,0.452
80,39286.0,36,56,0.50,0,5.84,0.448
81,-1575.5,13,32,0.00,0,10.78,0.443
82,2033.4,18,40,0.25,0,9.94,0.439
83,-1754.2,40,116,0.25,0,10.03,0.434
84,12344.2,38,75,0.50,0,5.88,0.430
85,9964.1,45,83,0.50,0,5.18,0.426
86,51647.2,48,89,0.50,0,6.37,0.421
87,50219.5,41,77,0.50,0,6.49,0.417
88,62401.6,34,34,0.75,0,4.42,0.413
89,-3295.8,34,67,0.00,0,7.22,0.409
90,-2254.4,43,126,0.25,0,9.08,0.405
91,5593.8,32,50,0.50,0,4.28,0.401
92,-1423.3,14,29,0.00,0,10.15,0.397
93,-2031.5,14,41,0.00,0,11.33,0.393
94,-3700.5,53,155,0.25,0,9.40,0.389
95,-1286.7,9,26,0.00,0,12.04,0.385
96,18342.9,40,75,0.50,0,7.13,0.381
97,1801.1,34,46,0.25,0,3.77,0.377
98,48462.3,39,72,0.25,0,6.41,0.373
99,22836.0,35,65,0.50,0,6.91,0.370
100,-2312.2,43,127,0.25,0,9.24,0.366
101,-448.1,35,90,0.25,0,7.80,0.362
102,102132.8,46,0,1.00,0,0.00,0.359
103,-3143.5,50,144,0.25,0,8.36,0.355
104,101728.0,53,48,0.75,0,2.70,0.352
105,132988.2,63,63,0.75,0,2.47,0.348
106,-309.7,34,87,0.25,0,9.55,0.345
107,286.1,27,75,0.25,0,9.80,0.341
108,13459.8,26,52,0.50,0,8.00,0.338
109,18491.0,39,72,0.50,0,4.78,0.334
110,1125.3,20,58,0.25,0,11.36,0.331
111,16492.0,37,72,0.50,0,6.49,0.328
112,42212.7,40,77,0.50,0,6.71,0.324
113,16562.8,21,30,0.50,0,6.74,0.321
114,-529.0,40,92,0.25,0,6.23,0.318
115,25434.4,32,53,0.50,0,5.32,0.315
116,-3338.9,50,148,0.25,0,9.90,0.312
117,13106.7,30,59,0.25,0,7.83,0.309
118,1241.3,22,56,0.25,0,9.40,0.305
119,50419.8,41,73,0.50,0,6.06,0.302
120,90137.4,36,0,1.00,0,0.00,0.299
121,5702.9,24,47,0.25,0,7.98,0.296
122,38793.2,37,27,0.50,0,1.06,0.293
123,-838.6,6,17,0.00,0,12.31,0.290
124,18938.2,29,23,0.25,0,4.82,0.288
125,1752.5,23,46,0.25,0,7.45,0.285
126,23989.5,28,42,0.50,0,4.78,0.282
127,386.8,25,73,0.25,0,10.91,0.279
128,-4618.0,38,94,0.00,0,8.52,0.276
129,-2858.6,47,138,0.25,0,9.18,0.273
130,-3675.1,25,74,0.00,0,10.39,0.271
131,15423.7,30,53,0.50,0,6.23,0.268
132,38195.1,41,78,0.50,0,6.22,0.265
133,74356.5,35,35,0.75,0,4.42,0.263
134,354.1,30,74,0.25,0,8.15,0.260
135,23325.8,30,55,0.50,0,6.20,0.257
136,25188.1,53,99,0.50,0,4.54,0.255
137,21049.3,29,21,0.75,0,4.42,0.252
138,92151.2,42,39,0.75,0,2.92,0.250
139,28690.8,39,68,0.50,0,5.44,0.247
140,44268.2,38,37,0.75,0,2.30,0.245
141,62140.7,30,0,1.00,0,0.00,0.242
142,58302.8,36,36,0.75,0,3.58,0.240
143,37182.1,33,19,0.75,0,1.41,0.238
144,9916.7,32,44,0.50,0,2.97,0.235
145,361.4,32,74,0.25,0,6.57,0.233
146,1145.8,23,58,0.25,0,8.38,0.231
147,26521.1,33,32,0.75,0,3.35,0.228
148,38617.8,37,69,0.50,0,6.75,0.226
149,14751.0,29,27,0.50,0,2.86,0.224
150,19533.6,29,51,0.50,0,6.66,0.221
151,11605.0,23,10,0.50,0,2.62,0.219
152,13031.9,43,62,0.50,0,2.86,0.217
153,51089.2,39,60,0.50,0,4.06,0.215
154,38815.1,32,26,0.75,0,2.50,0.213
155,37122.4,30,20,0.75,0,1.41,0.211
156,34618.1,33,30,0.75,0,2.92,0.208
157,58136.4,31,0,1.00,0,0.00,0.206
158,18417.7,22,33,0.50,0,6.19,0.204
159,70137.1,32,0,1.00,0,0.00,0.202
160,22676.3,23,28,0.50,0,5.18,0.200
161,2342.8,25,35,0.25,0,4.38,0.198
162,2031.7,15,40,0.25,0,10.26,0.196
163,1304.0,24,55,0.25,0,7.26,0.194
164,55578.7,33,11,0.75,0,0.35,0.192
165,82249.7,37,37,0.75,0,3.35,0.190
166,46158.1,30,0,1.00,0,0.00,0.189
167,2555.6,17,30,0.25,0,7.50,0.187
168,38989.1,25,22,0.75,0,4.42,0.185
169,12438.8,26,33,0.50,0,3.91,0.183
170,31094.1,23,20,0.75,0,3.89,0.181
171,10919.5,19,23,0.25,0,6.13,0.179
172,30928.6,32,24,0.75,0,1.41,0.178
173,12073.4,24,40,0.50,0,5.51,0.176
174,36097.5,40,80,0.50,0,6.90,0.174
175,13565.5,25,50,0.50,0,6.90,0.172
176,49628.0,29,10,0.75,0,0.56,0.171
177,52464.5,43,73,0.50,0,5.32,0.169
178,9918.7,23,43,0.50,0,6.55,0.167
179,32904.1,28,24,0.75,0,2.02,0.165
180,31423.0,30,53,0.50,0,5.42,0.164
181,17371.6,27,54,0.50,0,6.05,0.162
182,-2871.1,57,140,0.25,0,4.33,0.161
183,12388.4,26,34,0.50,0,3.37,0.159
184,8674.2,20,28,0.50,0,5.30,0.157
185,65616.3,31,10,0.75,0,0.71,0.156
186,17353.8,24,15,0.75,0,3.20,0.154
187,25921.1,26,4,0.75,0,1.06,0.153
188,45003.2,28,22,0.75,0,2.57,0.151
189,19764.3,25,46,0.50,0,7.02,0.150
190,6981.0,31,62,0.50,0,5.83,0.148
191,94123.4,31,0,1.00,0,0.00,0.147
192,23070.3,28,21,0.75,0,1.25,0.145
193,22471.2,23,32,0.50,0,5.67,0.144
194,58541.8,32,31,0.75,0,4.24,0.142
195,43929.5,30,4,0.75,0,0.90,0.141
196,53475.8,31,13,0.75,0,0.25,0.139
197,19090.0,20,20,0.75,0,4.42,0.138
198,56133.0,27,0,1.00,0,0.00,0.137
199,39914.5,25,4,0.75,0,1.58,0.135
200,2157.1,28,39,0.25,0,2.51,0.134
201,29000.9,26,22,0.75,0,2.50,0.133
202,40845.0,25,25,0.75,0,4.42,0.131
203,19774.2,26,46,0.50,0,6.94,0.130
204,1594.7,20,49,0.25,0,9.21,0.129
205,106137.8,34,0,1.00,0,0.00,0.127
206,86150.9,34,0,1.00,0,0.00,0.126
207,13645.6,22,11,0.50,0,2.86,0.125
208,60130.6,27,0,1.00,0,0.00,0.124
209,25570.8,28,50,0.50,0,5.70,0.122
210,15960.7,22,42,0.50,0,7.39,0.121
211,22140.7,28,39,0.50,0,3.21,0.120
212,74130.8,30,0,1.00,0,0.00,0.119
213,88124.4,30,0,1.00,0,0.00,0.118
214,60131.0,28,0,1.00,0,0.00,0.116
215,8575.7,20,30,0.50,0,5.14,0.115
216,16160.3,21,38,0.50,0,7.30,0.114
217,10978.7,21,24,0.50,0,4.61,0.113
218,34803.4,29,26,0.75,0,1.95,0.112
219,37259.8,26,17,0.75,0,1.80,0.111
220,21801.2,31,46,0.50,0,3.21,0.110
221,39111.9,27,20,0.75,0,1.95,0.108
222,68145.1,31,0,1.00,0,0.00,0.107
223,24937.8,23,23,0.75,0,4.42,0.106
224,56964.4,33,23,0.75,0,1.06,0.105
225,13807.8,21,6,0.50,0,2.31,0.104
226,12792.3,24,26,0.50,0,3.82,0.103
227,41411.1,26,14,0.75,0,1.12,0.102
228,72126.4,28,0,1.00,0,0.00,0.101
229,46126.9,28,0,1.00,0,0.00,0.100
230,23011.6,28,22,0.75,0,1.60,0.099
231,60139.3,28,0,1.00,0,0.00,0.098
232,11675.9,26,48,0.50,0,6.19,0.097
233,64552.7,31,31,0.75,0,3.35,0.096
234,28936.1,23,23,0.75,0,4.42,0.095
235,191565.3,63,52,0.75,0,2.47,0.094
236,40141.8,26,0,1.00,0,0.00,0.093
237,38754.2,28,27,0.75,0,2.30,0.092
238,68124.2,28,0,1.00,0,0.00,0.091
239,23750.8,20,7,0.75,0,2.47,0.091
240,14924.9,19,23,0.50,0,5.22,0.090
241,39516.1,26,12,0.75,0,0.90,0.089
242,32016.2,24,2,0.75,0,0.90,0.088
243,13470.4,27,52,0.50,0,5.79,0.087
244,14468.9,22,32,0.25,0,5.42,0.086
245,27088.8,22,20,0.75,0,4.10,0.085
246,23191.0,23,18,0.50,0,3.41,0.084
247,17603.6,20,10,0.50,0,2.37,0.084
248,47048.3,27,21,0.75,0,2.70,0.083
249,45101.7,27,20,0.75,0,2.50,0.082
250,2472.5,20,32,0.25,0,5.13,0.081
251,8219.0,21,37,0.50,0,6.02,0.080
252,44605.8,30,30,0.75,0,2.47,0.079
253,27814.7,24,6,0.75,0,1.60,0.079
254,80148.1,32,0,1.00,0,0.00,0.078
255,14872.9,21,24,0.25,0,6.05,0.077
256,20776.5,22,26,0.50,0,4.96,0.076
257,60130.1,28,0,1.00,0,0.00,0.076
258,86127.9,30,0,1.00,0,0.00,0.075
259,29863.3,23,5,0.75,0,1.25,0.074
260,37513.1,26,12,0.75,0,0.90,0.073
261,22199.9,28,38,0.50,0,2.59,0.073
262,10977.5,28,23,0.50,0,0.71,0.072
263,58805.2,32,26,0.75,0,2.30,0.071
264,45258.4,26,17,0.75,0,2.83,0.070
265,62124.5,26,0,1.00,0,0.00,0.070
266,21134.6,21,19,0.50,0,3.91,0.069
267,21602.0,21,10,0.75,0,2.50,0.068
268,70125.8,28,0,1.00,0,0.00,0.068
269,32909.6,27,24,0.75,0,1.95,0.067
270,20215.1,22,37,0.50,0,6.61,0.066
271,-1803.2,19,37,0.00,0,7.62,0.066
272,15243.7,20,17,0.75,0,3.89,0.065
273,54127.2,26,0,1.00,0,0.00,0.064
274,1246.3,22,56,0.25,0,8.34,0.064
275,20194.9,27,38,0.50,0,2.83,0.063
276,23906.2,21,4,0.75,0,1.68,0.062
277,20109.7,31,40,0.50,0,1.96,0.062
278,72124.1,28,0,1.00,0,0.00,0.061
279,35108.6,26,20,0.75,0,1.41,0.061
280,25344.0,21,15,0.75,0,3.36,0.060
281,34954.6,26,23,0.75,0,1.95,0.059
282,14154.3,19,38,0.50,0,8.00,0.059
283,61009.2,32,22,0.75,0,1.41,0.058
284,42792.3,26,26,0.75,0,3.58,0.058
285,10982.7,21,22,0.50,0,4.07,0.057
286,250.7,28,76,0.25,0,7.78,0.056
287,48016.8,25,2,0.75,0,0.71,0.056
288,102123.8,33,0,1.00,0,0.00,0.055
289,15254.4,24,17,0.50,0,2.37,0.055
290,15498.0,20,12,0.50,0,2.83,0.054
291,52126.6,26,0,1.00,0,0.00,0.054
292,38792.2,26,26,0.75,0,3.58,0.053
293,64154.6,31,0,1.00,0,0.00,0.053
294,44650.6,29,29,0.75,0,2.47,0.052
295,2108.3,20,39,0.25,0,6.73,0.052
296,72123.7,29,0,1.00,0,0.00,0.051
297,23844.4,31,45,0.50,0,2.67,0.051
298,54370.9,35,35,0.75,0,2.47,0.050
299,54129.9,26,0,1.00,0,0.00,0.050
300,24990.3,22,22,0.75,0,4.42,0.049
301,17887.6,27,44,0.50,0,4.29,0.049
302,23734.5,29,47,0.50,0,3.89,0.048
303,60124.1,26,0,1.00,0,0.00,0.048
304,82128.4,31,0,1.00,0,0.00,0.047
305,33210.8,26,18,0.75,0,1.12,0.047
306,29451.8,22,13,0.75,0,2.83,0.046
307,37159.9,26,19,0.75,0,1.25,0.046
308,62124.4,26,0,1.00,0,0.00,0.045
309,70127.8,28,0,1.00,0,0.00,0.045
310,25241.5,21,17,0.75,0,3.72,0.044
311,60124.3,26,0,1.00,0,0.00,0.044
312,54692.2,28,28,0.75,0,3.58,0.043
313,2324.2,21,35,0.25,0,5.30,0.043
314,6935.2,20,23,0.50,0,3.91,0.043
315,29674.9,28,48,0.50,0,5.25,0.042
316,38998.4,26,22,0.75,0,2.70,0.042
317,36861.8,28,25,0.75,0,1.95,0.041
318,33666.2,24,9,0.50,0,0.96,0.041
319,21343.3,21,15,0.50,0,2.83,0.041
320,53311.2,28,16,0.75,0,1.06,0.040
321,27395.0,22,14,0.75,0,3.20,0.040
322,31088.7,22,20,0.75,0,4.07,0.039
323,45052.1,26,21,0.75,0,2.30,0.039
324,29560.2,24,11,0.50,0,2.37,0.039
325,49156.0,27,19,0.75,0,1.77,0.038
326,48796.8,28,26,0.75,0,2.92,0.038
327,52603.9,30,30,0.75,0,2.47,0.037
328,28079.7,26,40,0.50,0,4.59,0.037
329,42013.6,23,2,0.75,0,0.90,0.037
330,13088.3,22,20,0.50,0,3.37,0.036
331,35005.7,26,22,0.75,0,1.77,0.036
332,31039.8,22,21,0.75,0,4.26,0.036
333,19519.9,26,51,0.50,0,5.88,0.035
334,22927.5,21,23,0.50,0,4.83,0.035
335,45155.9,27,19,0.75,0,1.77,0.034
336,45360.1,26,15,0.75,0,1.25,0.034
337,50127.1,26,0,1.00,0,0.00,0.034
338,15678.9,27,48,0.50,0,4.77,0.033
339,64124.8,26,0,1.00,0,0.00,0.033
340,23668.4,26,48,0.50,0,6.08,0.033
341,80124.4,29,0,1.00,0,0.00,0.032
342,88126.6,30,0,1.00,0,0.00,0.032
343,2214.4,21,37,0.25,0,6.02,0.032
344,60124.3,26,0,1.00,0,0.00,0.032
345,31774.7,28,46,0.50,0,5.22,0.031
346,45206.2,26,18,0.75,0,1.77,0.031
347,19445.5,20,13,0.75,0,3.18,0.031
348,17147.9,22,19,0.50,0,3.18,0.030
349,66129.2,28,0,1.00,0,0.00,0.030
350,23907.5,20,4,0.75,0,1.60,0.030
351,45103.5,26,20,0.75,0,2.12,0.029
352,23497.0,20,12,0.75,0,3.01,0.029
353,12688.2,22,28,0.50,0,4.10,0.029
354,15935.7,26,43,0.50,0,4.28,0.029
355,66124.5,28,0,1.00,0,0.00,0.028
356,23804.8,20,6,0.75,0,1.95,0.028
357,9338.9,20,15,0.50,0,3.27,0.028
358,23445.5,20,13,0.75,0,3.20,0.027
359,33265.1,29,56,0.50,0,6.49,0.027
360,2490.8,15,31,0.25,0,9.06,0.027
361,88125.4,30,0,1.00,0,0.00,0.027
362,36954.3,26,23,0.75,0,1.95,0.026
363,2161.3,20,38,0.25,0,6.33,0.026
364,18986.1,20,22,0.50,0,4.67,0.026
365,45000.8,26,22,0.75,0,2.50,0.026
366,29723.7,27,47,0.50,0,5.41,0.025
367,56124.5,26,0,1.00,0,0.00,0.025
368,46844.3,26,25,0.75,0,3.35,0.025
369,17831.0,26,45,0.50,0,4.43,0.025
370,28234.9,26,37,0.50,0,4.03,0.024
371,41111.6,28,20,0.75,0,1.06,0.024
372,74124.3,28,0,1.00,0,0.00,0.024
373,23342.9,20,15,0.75,0,3.55,0.024
374,18948.6,23,23,0.50,0,3.62,0.023
375,17676.4,26,48,0.50,0,5.01,0.023
376,18448.0,26,33,0.50,0,2.39,0.023
377,27036.4,21,21,0.75,0,4.42,0.023
378,12837.3,22,25,0.50,0,3.55,0.022
379,46792.2,26,26,0.75,0,3.58,0.022
380,27191.1,22,18,0.50,0,3.21,0.022
381,21066.6,26,21,0.75,0,1.77,0.022
382,40950.9,26,23,0.75,0,2.92,0.022
383,27092.3,23,20,0.75,0,3.91,0.021
384,-1952.5,18,40,0.00,0,7.93,0.021
385,60126.4,26,0,1.00,0,0.00,0.021
386,39002.3,26,22,0.75,0,2.50,0.021
387,130778.2,80,148,0.50,0,5.79,0.020
388,40786.2,26,26,0.50,0,3.82,0.020
389,13619.8,25,49,0.25,0,5.89,0.020
390,60128.3,26,0,1.00,0,0.00,0.020
391,17237.2,20,17,0.50,0,3.56,0.020
392,42846.5,26,25,0.75,0,3.35,0.019
393,1169.3,26,58,0.25,0,5.56,0.019
394,31961.7,22,3,0.75,0,1.06,0.019
395,23548.3,20,11,0.75,0,2.83,0.019
396,18190.1,26,38,0.50,0,3.20,0.019
397,16518.9,20,31,0.50,0,6.05,0.019
398,1854.2,20,44,0.25,0,7.30,0.018
399,45257.5,26,17,0.75,0,1.60,0.018
400,31829.1,28,45,0.50,0,4.66,0.018
401,35371.8,27,15,0.75,0,1.06,0.018
402,36612.1,30,30,0.50,0,1.35,0.018
403,16324.3,22,35,0.50,0,6.14,0.017
404,15727.6,26,47,0.50,0,4.87,0.017
405,46844.0,26,25,0.75,0,3.35,0.017
406,46947.6,26,23,0.75,0,2.92,0.017
407,16570.5,20,30,0.50,0,5.84,0.017
408,4179.9,23,38,0.25,0,4.62,0.017
409,58126.2,26,0,1.00,0,0.00,0.016
410,15284.2,19,16,0.50,0,3.95,0.016
411,16519.2,20,31,0.50,0,6.01,0.016
412,2047.1,26,41,0.25,0,3.26,0.016
413,47513.4,26,12,0.75,0,0.90,0.016
414,23904.3,20,4,0.75,0,1.95,0.016
415,23394.4,20,14,0.75,0,3.36,0.015
416,24559.6,28,31,0.50,0,1.41,0.015
417,13039.8,21,21,0.50,0,3.27,0.015
418,2155.3,19,38,0.25,0,7.13,0.015
419,8370.1,20,34,0.50,0,5.87,0.015
420,2105.6,19,39,0.25,0,7.11,0.015
421,21201.4,23,18,0.50,0,1.96,0.015
422,29009.4,26,22,0.75,0,1.77,0.014
423,17446.0,20,13,0.50,0,2.86,0.014
424,60124.6,26,0,1.00,0,0.00,0.014
425,28644.7,26,29,0.50,0,2.58,0.014
426,2116.4,20,39,0.25,0,6.38,0.014
427,43567.0,26,11,0.75,0,0.71,0.014
428,64124.8,26,0,1.00,0,0.00,0.014
429,23291.6,20,16,0.75,0,3.72,0.013
430,14776.6,20,26,0.50,0,5.16,0.013
431,44949.2,26,23,0.75,0,2.70,0.013
432,15079.8,19,20,0.50,0,4.60,0.013
433,17032.3,20,21,0.50,0,4.24,0.013
434,65623.1,51,90,0.50,0,4.78,0.013
435,37006.2,26,22,0.75,0,1.77,0.013
436,23958.8,20,3,0.75,0,1.41,0.013
437,45360.1,26,15,0.75,0,1.25,0.012
438,47102.1,26,20,0.75,0,2.30,0.012
439,2906.2,15,23,0.25,0,7.08,0.012
440,23086.5,20,20,0.75,0,4.42,0.012
441,1605.4,22,49,0.25,0,7.11,0.012
442,8729.1,20,27,0.50,0,4.61,0.012
443,2316.8,20,35,0.25,0,5.66,0.012
444,84467.5,36,33,0.75,0,2.70,0.012
445,8319.1,20,35,0.50,0,6.02,0.011
446,62126.7,26,0,1.00,0,0.00,0.011
447,45101.5,26,20,0.75,0,2.36,0.011
448,46844.3,26,25,0.75,0,3.35,0.011
449,12822.8,19,25,0.50,0,5.51,0.011
450,45059.7,28,21,0.75,0,1.25,0.011
451,29373.5,26,15,0.50,0,1.25,0.011
452,8319.2,20,35,0.50,0,6.02,0.011
453,45051.8,26,21,0.75,0,2.36,0.011
454,21291.6,20,16,0.75,0,3.72,0.010
455,43462.0,26,13,0.75,0,1.12,0.010
456,17778.4,26,46,0.50,0,4.77,0.010
457,-1598.7,17,33,0.00,0,7.65,0.010
458,44846.0,26,25,0.75,0,3.13,0.010
459,18292.7,26,36,0.50,0,2.85,0.010
460,925.8,28,63,0.25,0,5.36,0.010
461,17933.6,26,43,0.50,0,4.07,0.010
462,39095.4,24,20,0.75,0,3.72,0.010
463,16932.6,20,23,0.50,0,4.66,0.010
464,44897.6,26,24,0.75,0,2.92,0.010
465,56126.0,26,0,1.00,0,0.00,0.010
466,31858.3,22,5,0.75,0,1.46,0.010
467,36851.9,26,25,0.75,0,2.30,0.010
468,2578.2,20,30,0.25,0,4.78,0.010
469,14976.9,19,22,0.50,0,4.96,0.010
470,1527.5,26,51,0.25,0,4.30,0.010
471,5914.2,22,43,0.25,0,6.08,0.010
472,17391.4,20,14,0.50,0,3.08,0.010
473,24546.0,26,31,0.50,0,2.85,0.010
474,60128.2,26,0,1.00,0,0.00,0.010
475,1194.6,22,57,0.25,0,8.66,0.010
476,31528.3,28,51,0.50,0,6.73,0.010
477,48338.3,46,76,0.25,0,4.07,0.010
478,23240.2,20,17,0.75,0,3.89,0.010
479,45411.9,26,14,0.75,0,1.06,0.010
480,23548.0,20,11,0.75,0,2.85,0.010
481,27668.6,26,48,0.50,0,6.08,0.010
482,16463.7,20,32,0.50,0,6.72,0.010
483,19089.9,20,20,0.75,0,4.42,0.010
484,-1739.3,18,36,0.00,0,7.13,0.010
485,14569.9,20,30,0.50,0,5.90,0.010
486,23086.5,20,20,0.75,0,4.42,0.010
487,17189.5,20,18,0.50,0,3.76,0.010
488,20216.0,22,37,0.50,0,6.42,0.010
489,2675.7,19,28,0.25,0,5.17,0.010
490,45103.6,26,20,0.75,0,2.12,0.010
491,8421.6,20,33,0.50,0,5.66,0.010
492,20034.8,26,41,0.50,0,3.89,0.010
493,45154.7,26,19,0.75,0,1.95,0.010
494,2362.1,19,34,0.25,0,6.24,0.010
495,21188.9,20,18,0.75,0,4.07,0.010
496,28899.9,25,24,0.50,0,2.51,0.010
497,22283.4,25,36,0.25,0,4.12,0.010
498,38739.9,25,27,0.50,0,3.93,0.010
499,23650.6,21,9,0.50,0,1.96,0.010
500,1642.2,19,48,0.25,0,8.90,0.010
