episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
196,-546.2,4,11,0.00,0,13.30,0.555
197,736.7,25,66,0.25,0,10.95,0.553
198,20067.3,53,81,0.50,0,4.78,0.552
199,-3351.4,53,148,0.25,0,7.90,0.550
200,-6663.4,74,214,0.25,0,9.08,0.548
201,13812.3,27,45,0.50,0,7.35,0.547
202,-1093.9,8,22,0.00,0,12.95,0.545
203,-7312.2,77,227,0.25,0,10.08,0.543
204,29633.3,45,89,0.50,0,8.00,0.542
205,64627.9,56,109,0.50,0,7.42,0.540
206,-3962.1,54,160,0.25,0,9.85,0.539
207,-6279.2,43,126,0.00,0,10.65,0.537
208,-895.6,6,18,0.00,0,13.20,0.535
209,229.8,26,76,0.25,0,10.95,0.534
210,58135.5,51,79,0.50,0,4.17,0.532
211,50675.8,55,108,0.50,0,5.83,0.530
212,-2606.0,46,133,0.25,0,9.18,0.529
213,-12.1,28,81,0.25,0,10.08,0.527
214,34601.3,45,70,0.50,0,3.21,0.526
215,439.2,26,72,0.25,0,10.24,0.524
216,-1153.1,36,104,0.25,0,9.65,0.523
217,9357.4,28,54,0.50,0,7.78,0.521
218,401.3,36,73,0.25,0,7.37,0.519
219,-1743.9,11,35,0.00,0,12.96,0.518
220,-1108.7,37,103,0.25,0,9.69,0.516
221,35972.4,41,82,0.50,0,6.90,0.515
222,-2192.9,47,125,0.25,0,9.14,0.513
223,207.0,31,77,0.25,0,9.85,0.512
224,-1642.7,11,33,0.00,0,12.78,0.510
225,35.2,28,80,0.25,0,10.94,0.509
226,51410.9,47,93,0.50,0,6.93,0.507
227,28309.9,58,116,0.50,0,6.93,0.506
228,-2955.9,26,60,0.00,0,8.44,0.504
229,-940.9,7,19,0.00,0,12.58,0.503
230,53598.7,49,90,0.50,0,7.34,0.501
231,-4549.3,69,173,0.25,0,8.26,0.500
232,-1842.6,12,37,0.00,0,12.77,0.498
233,50347.8,51,36,0.75,0,1.46,0.497
234,-393.7,4,8,0.00,0,12.95,0.495
235,-9155.6,93,265,0.25,0,8.66,0.494
236,494.4,32,71,0.25,0,8.51,0.492
237,-2625.5,19,53,0.00,0,10.48,0.491
238,330.1,25,74,0.25,0,11.13,0.489
239,-2843.0,47,138,0.25,0,8.74,0.488
240,-4834.5,32,97,0.00,0,11.50,0.486
241,-1153.5,40,104,0.25,0,8.95,0.485
242,-3480.9,25,70,0.00,0,11.07,0.483
243,18128.9,41,79,0.50,0,6.26,0.482
244,-1239.9,9,25,0.00,0,12.43,0.480
245,6365.0,37,74,0.25,0,6.45,0.479
246,475.0,35,72,0.25,0,6.47,0.478
247,4239.4,49,78,0.50,0,3.60,0.476
248,86139.0,41,0,1.00,0,0.00,0.475
249,-46.5,29,82,0.25,0,9.20,0.473
250,-4107.0,31,83,0.00,0,10.19,0.472
251,8200.8,33,38,0.50,0,3.18,0.470
252,51418.8,47,93,0.50,0,6.71,0.469
253,437.3,26,72,0.25,0,10.15,0.468
254,-2280.5,51,127,0.25,0,8.00,0.466
255,-1587.6,13,32,0.00,0,12.03,0.465
256,-744.1,5,15,0.00,0,13.03,0.463
257,139678.5,56,48,0.50,0,4.47,0.462
258,59234.2,51,97,0.50,0,6.26,0.461
259,53176.3,49,98,0.50,0,5.83,0.459
260,-24.3,27,81,0.25,0,11.36,0.458
261,-2488.3,17,50,0.00,0,12.19,0.456
262,1882.7,18,43,0.25,0,10.06,0.455
263,1032.4,24,60,0.25,0,10.69,0.454
264,-1363.2,37,108,0.25,0,9.95,0.452
265,38141.4,37,0,1.00,0,0.00,0.451
266,-2771.7,21,56,0.00,0,10.22,0.450
267,24678.1,41,68,0.50,0,6.89,0.448
268,-565.5,32,92,0.25,0,10.69,0.447
269,-1785.9,13,36,0.00,0,11.87,0.446
270,44308.6,36,36,0.75,0,3.58,0.444
271,-2229.5,48,126,0.25,0,6.52,0.443
272,-2909.5,47,139,0.25,0,8.96,0.442
273,2113.9,39,81,0.25,0,8.19,0.440
274,-128.1,37,84,0.25,0,6.85,0.439
275,8686.0,28,28,0.50,0,4.61,0.438
276,-3456.0,50,150,0.25,0,9.41,0.436
277,10066.5,25,40,0.50,0,6.86,0.435
278,-3540.9,23,71,0.00,0,12.43,0.434
279,-363.5,30,88,0.25,0,10.12,0.432
280,-887.2,7,18,0.00,0,12.10,0.431
281,479.4,24,71,0.25,0,11.18,0.430
282,20709.1,30,28,0.75,0,3.35,0.429
283,52496.7,33,32,0.75,0,4.24,0.427
284,11969.8,25,42,0.50,0,6.33,0.426
285,2187.3,19,37,0.25,0,9.50,0.425
286,14414.5,36,73,0.25,0,6.22,0.423
287,1821.0,28,45,0.25,0,5.82,0.422
288,1243.8,24,56,0.25,0,8.53,0.421
289,13738.2,23,46,0.25,0,9.25,0.420
290,-1583.6,49,113,0.25,0,7.54,0.418
291,31008.5,40,62,0.50,0,3.20,0.417
292,4759.0,23,26,0.25,0,6.96,0.416
293,-958.3,36,100,0.25,0,8.75,0.415
294,3960.2,30,44,0.25,0,6.00,0.413
295,-1342.5,9,27,0.00,0,12.78,0.412
296,-830.3,8,17,0.00,0,11.18,0.411
297,-5250.4,64,186,0.25,0,8.11,0.410
298,-10867.7,79,220,0.00,0,7.18,0.408
299,1086.7,23,59,0.25,0,9.73,0.407
300,33962.2,50,83,0.50,0,3.61,0.406
301,391.5,27,73,0.25,0,10.20,0.405
302,21689.6,44,88,0.50,0,6.05,0.404
303,-2456.9,46,130,0.25,0,8.68,0.402
304,-2802.5,27,57,0.00,0,7.39,0.401
305,-198.7,31,85,0.25,0,9.29,0.400
306,74285.1,58,116,0.50,0,6.90,0.399
307,14246.6,32,37,0.25,0,4.33,0.398
308,-1581.2,12,32,0.00,0,11.28,0.396
309,-1483.5,13,30,0.00,0,11.49,0.395
310,-1637.5,14,33,0.00,0,11.98,0.394
311,-653.5,32,94,0.25,0,9.81,0.393
312,47560.2,42,51,0.50,0,4.59,0.392
313,-2232.4,15,45,0.00,0,11.45,0.390
314,-1936.7,14,39,0.00,0,11.96,0.389
315,-400.0,2,8,0.00,0,13.83,0.388
316,93618.6,50,50,0.75,0,3.35,0.387
317,11444.9,34,53,0.50,0,3.80,0.386
318,36831.6,39,65,0.50,0,5.84,0.385
319,38448.2,33,33,0.75,0,4.42,0.383
320,18393.7,32,34,0.50,0,4.17,0.382
321,18533.2,40,71,0.50,0,5.18,0.381
322,-1486.5,11,30,0.00,0,11.97,0.380
323,2319.4,21,35,0.25,0,6.80,0.379
324,684.2,23,67,0.25,0,9.92,0.378
325,56150.6,33,0,1.00,0,0.00,0.377
326,-703.2,33,95,0.25,0,9.47,0.376
327,469.2,33,72,0.25,0,7.07,0.374
328,-2364.4,44,128,0.25,0,9.92,0.373
329,1805.9,24,45,0.25,0,7.44,0.372
330,42842.3,42,65,0.50,0,4.50,0.371
331,41126.4,34,59,0.50,0,5.31,0.370
332,19968.6,28,42,0.50,0,6.23,0.369
333,96220.3,42,38,0.75,0,3.75,0.368
334,6959.9,42,63,0.50,0,4.48,0.367
335,60559.8,39,31,0.75,0,2.70,0.365
336,36503.9,33,32,0.75,0,3.13,0.364
