episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
78,-4837.8,33,97,0.00,0,11.87,0.791
79,-6692.2,44,134,0.00,0,12.43,0.789
80,-4446.0,30,89,0.00,0,12.95,0.786
81,-550.1,3,11,0.00,0,13.83,0.784
82,-4193.8,29,84,0.00,0,12.66,0.782
83,-550.1,3,11,0.00,0,13.83,0.779
84,-1699.6,11,34,0.00,0,13.65,0.777
85,-2594.9,17,52,0.00,0,13.00,0.775
86,-896.5,8,18,0.00,0,13.22,0.772
87,-7326.3,55,147,0.00,0,11.27,0.770
88,-595.8,4,12,0.00,0,13.26,0.768
89,-1289.1,9,26,0.00,0,12.34,0.765
90,-2148.6,15,43,0.00,0,13.44,0.763
91,-1444.1,10,29,0.00,0,12.95,0.761
92,-1841.1,13,37,0.00,0,12.53,0.758
93,-1346.4,10,27,0.00,0,13.21,0.756
94,-3430.2,53,150,0.25,0,9.40,0.754
95,-2586.8,19,52,0.00,0,11.88,0.752
96,-3162.4,51,144,0.25,0,10.12,0.749
97,-7851.3,81,238,0.25,0,9.01,0.747
98,-5416.6,36,109,0.00,0,10.94,0.745
99,-2196.0,16,44,0.00,0,13.08,0.743
100,-5034.8,35,101,0.00,0,11.74,0.740
101,-446.3,3,9,0.00,0,13.33,0.738
102,-7909.4,80,240,0.25,0,10.48,0.736
103,-4562.6,64,172,0.25,0,8.87,0.734
104,-888.6,7,18,0.00,0,12.28,0.732
105,-2438.0,20,49,0.00,0,11.95,0.729
106,-2948.1,19,59,0.00,0,13.38,0.727
107,-3531.6,30,71,0.00,0,11.36,0.725
108,-1649.7,11,33,0.00,0,13.65,0.723
109,-700.2,4,14,0.00,0,13.83,0.721
110,-11174.2,84,225,0.00,0,10.51,0.719
111,-6424.1,44,129,0.00,0,10.00,0.716
112,-7776.8,83,237,0.25,0,9.92,0.714
113,-1291.9,11,26,0.00,0,12.60,0.712
114,-642.9,5,13,0.00,0,12.85,0.710
115,40.1,34,80,0.25,0,9.95,0.708
116,-7749.6,81,236,0.25,0,9.92,0.706
117,339.4,36,74,0.25,0,8.74,0.704
118,-6263.3,72,207,0.25,0,8.11,0.702
119,63924.7,41,45,0.50,0,5.10,0.699
120,-594.0,5,12,0.00,0,12.98,0.697
121,-2909.4,49,139,0.25,0,9.81,0.695
122,-1931.7,17,39,0.00,0,11.18,0.693
123,738.7,25,66,0.25,0,10.19,0.691
124,-5342.9,35,107,0.00,0,12.63,0.689
125,-1893.6,13,38,0.00,0,12.86,0.687
126,242584.1,145,267,0.50,0,1.81,0.685
127,-3318.0,50,147,0.25,0,10.01,0.683
128,77.9,27,79,0.25,0,11.36,0.681
129,-746.5,5,15,0.00,0,13.33,0.679
130,-7874.6,84,239,0.25,0,9.99,0.677
131,133.8,29,78,0.25,0,10.07,0.675
132,1535.8,20,50,0.25,0,10.08,0.673
133,14503.6,61,112,0.50,0,5.85,0.671
134,-3688.3,27,74,0.00,0,11.95,0.669
135,-16739.6,141,417,0.25,0,9.09,0.667
136,-12495.6,111,332,0.25,0,9.24,0.665
137,-1544.5,12,31,0.00,0,12.93,0.663
138,-999.0,6,20,0.00,0,13.65,0.661
139,-11882.5,80,239,0.00,0,10.37,0.659
140,22463.5,64,113,0.50,0,6.54,0.657
141,16282.9,55,76,0.50,0,5.70,0.655
142,-4136.4,59,164,0.25,0,8.31,0.653
143,-300.0,32,87,0.25,0,10.12,0.651
144,-3642.9,24,73,0.00,0,12.66,0.649
145,11669.6,30,48,0.50,0,6.14,0.647
146,-9587.0,64,193,0.00,0,10.63,0.645
147,386.0,26,73,0.25,0,10.03,0.643
148,-796.9,5,16,0.00,0,13.39,0.641
149,1979.6,17,41,0.25,0,10.48,0.639
150,1631.3,18,48,0.25,0,10.50,0.637
151,-2341.4,15,47,0.00,0,12.60,0.635
152,1895.8,19,43,0.25,0,9.13,0.633
153,-3552.5,57,152,0.25,0,8.35,0.631
154,11483.0,30,51,0.25,0,9.77,0.630
155,-498.6,3,10,0.00,0,13.63,0.628
156,-592.7,5,12,0.00,0,12.81,0.626
157,-1688.6,13,34,0.00,0,12.18,0.624
158,20617.6,76,150,0.50,0,5.39,0.622
159,-1586.4,41,113,0.25,0,9.12,0.620
160,-11.5,28,81,0.25,0,10.73,0.618
161,-889.1,8,18,0.00,0,12.30,0.616
162,-2574.1,21,52,0.00,0,10.20,0.615
163,-1090.7,45,103,0.25,0,7.27,0.613
164,830.8,24,64,0.25,0,10.92,0.611
165,16236.5,33,37,0.50,0,5.10,0.609
166,54258.8,85,157,0.50,0,5.66,0.607
167,-1098.8,7,22,0.00,0,13.61,0.605
168,-1585.8,13,32,0.00,0,11.81,0.604
169,-110.4,35,83,0.25,0,9.90,0.602
170,-2643.3,48,134,0.25,0,9.63,0.600
171,-11033.8,114,304,0.25,0,7.25,0.598
172,-4559.6,50,93,0.00,0,5.63,0.596
173,-3142.6,27,64,0.00,0,8.71,0.595
174,138978.4,65,63,0.75,0,3.35,0.593
175,-2820.5,25,57,0.00,0,9.74,0.591
176,-400.0,2,8,0.00,0,13.83,0.589
177,1690.8,23,47,0.25,0,9.21,0.588
178,18532.5,57,111,0.50,0,5.83,0.586
179,67713.4,53,48,0.75,0,3.35,0.584
180,-2634.8,20,53,0.00,0,11.60,0.582
181,-5406.3,65,189,0.25,0,8.79,0.581
182,-1441.1,10,29,0.00,0,12.59,0.579
183,-7504.3,56,151,0.00,0,9.10,0.577
184,-206.5,30,85,0.25,0,8.64,0.575
185,-1492.6,10,30,0.00,0,12.78,0.574
186,1136.0,23,58,0.25,0,10.14,0.572
187,-745.4,5,15,0.00,0,13.19,0.570
188,-2454.0,46,130,0.25,0,8.31,0.568
189,-2291.8,45,127,0.25,0,10.28,0.567
190,-1737.8,12,35,0.00,0,12.14,0.565
191,-463.3,31,90,0.25,0,11.36,0.563
192,-3723.2,28,75,0.00,0,10.55,0.562
193,28821.3,34,65,0.50,0,7.48,0.560
194,-6289.5,71,207,0.25,0,10.79,0.558
195,-7190.6,53,145,0.00,0,8.18,0.557
196,12758.1,48,67,0.50,0,4.15,0.555
197,-941.1,7,19,0.00,0,12.61,0.553
198,-4642.9,37,94,0.00,0,7.93,0.552
199,23453.0,31,52,0.25,0,7.78,0.550
200,-1398.2,9,28,0.00,0,13.50,0.548
201,43665.5,44,88,0.50,0,6.93,0.547
202,1431.1,19,52,0.25,0,10.69,0.545
203,-1797.8,12,36,0.00,0,13.40,0.543
204,108283.1,78,156,0.50,0,6.93,0.542
205,-5975.8,69,201,0.25,0,8.74,0.540
206,-246.2,36,86,0.25,0,7.45,0.539
207,38845.1,57,105,0.50,0,5.68,0.537
208,-1735.2,14,35,0.00,0,11.71,0.535
209,-3114.0,24,63,0.00,0,10.44,0.534
210,-1592.4,10,32,0.00,0,12.78,0.532
211,-1631.1,17,33,0.00,0,11.03,0.530
212,14575.9,44,70,0.25,0,5.33,0.529
213,-3782.7,25,76,0.00,0,11.92,0.527
214,-2685.9,18,54,0.00,0,11.84,0.526
215,-159.0,31,84,0.25,0,8.86,0.524
216,15262.5,43,57,0.50,0,3.75,0.523
217,-3727.2,27,75,0.00,0,10.57,0.521
218,-1988.6,13,40,0.00,0,12.26,0.519
219,-311.1,38,87,0.25,0,9.89,0.518
220,86415.5,69,114,0.50,0,3.61,0.516
221,46073.8,43,80,0.50,0,7.67,0.515
222,9687.4,24,47,0.25,0,9.19,0.513
223,-2162.8,22,44,0.00,0,8.90,0.512
224,-2732.4,23,55,0.00,0,11.20,0.510
225,34924.8,51,103,0.25,0,7.50,0.509
226,-1702.2,40,115,0.25,0,8.75,0.507
227,115412.4,61,54,0.75,0,2.80,0.506
228,-455.9,34,90,0.25,0,8.84,0.504
229,-5262.8,40,106,0.00,0,8.51,0.503
230,-3868.4,27,78,0.00,0,9.64,0.501
231,35652.7,32,48,0.25,0,7.13,0.500
232,64651.0,67,70,0.25,0,2.81,0.498
233,2290.0,20,35,0.25,0,9.45,0.497
234,30519.7,37,71,0.50,0,7.34,0.495
235,-2241.0,43,126,0.25,0,10.09,0.494
236,-155.2,35,84,0.25,0,8.29,0.492
237,31063.0,31,60,0.50,0,7.45,0.491
238,-2057.4,45,122,0.25,0,8.73,0.489
239,27850.0,42,84,0.25,0,7.63,0.488
240,640.6,25,68,0.25,0,9.79,0.486
241,-4441.1,59,170,0.25,0,8.89,0.485
242,-213.4,31,85,0.25,0,10.30,0.483
243,-1241.1,41,106,0.25,0,8.24,0.482
244,64088.7,64,120,0.50,0,6.54,0.480
245,11939.8,42,83,0.50,0,5.83,0.479
246,-3461.8,26,70,0.00,0,10.00,0.478
247,-1199.4,8,24,0.00,0,13.66,0.476
248,-2715.0,26,55,0.00,0,8.85,0.475
249,-3203.7,29,65,0.00,0,7.70,0.473
250,10228.5,41,77,0.50,0,5.03,0.472
251,49824.9,43,85,0.50,0,6.71,0.470
252,-20.2,37,82,0.25,0,7.08,0.469
253,-732.6,38,96,0.25,0,7.34,0.468
254,-1093.5,7,22,0.00,0,12.95,0.466
255,-5088.3,65,183,0.25,0,8.18,0.465
256,1374.4,31,54,0.25,0,6.78,0.463
257,26082.3,41,80,0.50,0,5.44,0.462
258,-1958.3,41,120,0.25,0,8.74,0.461
259,44992.7,42,62,0.50,0,4.67,0.459
260,-6578.1,60,133,0.00,0,6.97,0.458
261,784.2,24,65,0.25,0,10.02,0.456
262,41718.2,44,87,0.50,0,7.84,0.455
263,16710.3,34,67,0.50,0,7.60,0.454
264,5407.3,28,53,0.25,0,6.95,0.452
265,-1774.3,14,36,0.00,0,10.57,0.451
266,-3262.2,51,146,0.25,0,10.95,0.450
267,-2107.5,42,123,0.25,0,8.79,0.448
268,26697.0,42,68,0.50,0,4.97,0.447
269,46929.2,41,63,0.50,0,4.70,0.446
270,-1483.6,13,30,0.00,0,11.51,0.444
271,1536.8,29,51,0.25,0,6.03,0.443
272,122.7,26,78,0.25,0,11.36,0.442
273,19994.6,38,42,0.25,0,5.49,0.440
274,-988.2,9,20,0.00,0,12.15,0.439
275,-700.2,4,14,0.00,0,13.83,0.438
276,-462.9,30,90,0.25,0,10.25,0.436
277,5093.0,32,60,0.50,0,6.06,0.435
278,991.7,24,61,0.25,0,9.14,0.434
279,41250.4,40,57,0.50,0,3.92,0.432
280,2720.9,27,27,0.25,0,5.44,0.431
281,-3573.8,29,72,0.00,0,10.00,0.430
282,129048.7,59,61,0.50,0,3.83,0.429
283,64628.2,45,30,0.75,0,0.71,0.427
284,-2181.2,16,44,0.00,0,11.23,0.426
285,-2385.7,16,48,0.00,0,12.09,0.425
286,23830.2,43,85,0.50,0,5.66,0.423
287,-4294.9,60,167,0.25,0,7.88,0.422
288,53344.2,42,55,0.50,0,4.32,0.421
289,837.9,25,64,0.25,0,10.75,0.420
290,24617.7,37,69,0.50,0,7.22,0.418
291,-700.2,38,95,0.25,0,7.65,0.417
292,64961.3,51,102,0.50,0,6.93,0.416
293,-51.5,30,82,0.25,0,8.19,0.415
294,-3418.5,24,69,0.00,0,10.42,0.413
295,-2381.7,18,48,0.00,0,11.24,0.412
296,1355.8,27,54,0.25,0,8.14,0.411
297,651.2,30,68,0.25,0,8.79,0.410
298,15270.2,30,56,0.50,0,7.60,0.408
299,-2584.9,18,52,0.00,0,11.69,0.407
300,982.4,23,61,0.25,0,10.30,0.406
301,-893.3,7,18,0.00,0,12.87,0.405
302,22058.2,47,81,0.50,0,4.93,0.404
303,-1104.5,36,103,0.25,0,10.08,0.402
304,81852.9,46,45,0.75,0,3.35,0.401
305,236.0,26,76,0.25,0,10.07,0.400
306,-510.1,33,91,0.25,0,9.04,0.399
307,-214.8,29,85,0.25,0,10.48,0.398
308,33432.9,36,53,0.50,0,4.26,0.396
309,24784.0,35,66,0.50,0,6.15,0.395
310,-3906.8,28,79,0.00,0,8.45,0.394
311,244.5,32,76,0.25,0,8.36,0.393
312,12088.1,27,40,0.50,0,5.20,0.392
313,-892.7,7,18,0.00,0,12.79,0.390
314,-264.5,31,86,0.25,0,9.77,0.389
315,20883.3,33,64,0.50,0,7.56,0.388
316,1330.5,20,54,0.25,0,10.79,0.387
317,32309.8,43,76,0.50,0,5.68,0.386
318,8086.9,20,39,0.25,0,9.43,0.385
319,9.0,33,81,0.25,0,7.08,0.383
320,-981.7,10,20,0.00,0,11.29,0.382
321,36630.0,37,69,0.50,0,5.39,0.381
322,118142.7,44,0,1.00,0,0.00,0.380
323,2746.8,16,26,0.25,0,8.27,0.379
324,44216.4,38,38,0.75,0,2.47,0.378
325,16059.2,21,40,0.50,0,7.60,0.377
326,-3080.5,22,62,0.00,0,11.07,0.376
327,-1189.0,9,24,0.00,0,12.31,0.374
328,-4366.3,63,169,0.25,0,7.55,0.373
329,578.2,24,69,0.25,0,10.80,0.372
330,-108.4,29,83,0.25,0,10.95,0.371
331,-1305.7,36,107,0.25,0,9.24,0.370
332,56021.5,30,2,0.75,0,1.25,0.369
333,1594.3,21,49,0.25,0,9.01,0.368
334,-1043.1,7,21,0.00,0,12.88,0.367
335,45727.3,44,87,0.50,0,7.84,0.365
336,-3204.9,49,145,0.25,0,8.96,0.364
337,-3102.8,26,63,0.00,0,8.35,0.363
338,13289.4,34,56,0.50,0,4.07,0.362
339,46275.0,42,76,0.50,0,6.27,0.361
340,30190.8,44,78,0.50,0,4.46,0.360
341,-2645.5,51,134,0.25,0,7.49,0.359
342,905.0,29,63,0.25,0,7.38,0.358
343,29018.2,34,61,0.50,0,6.89,0.357
344,8791.7,36,66,0.50,0,4.83,0.356
345,2450.9,17,32,0.25,0,8.17,0.355
346,-1230.6,11,25,0.00,0,11.17,0.354
347,7127.9,31,59,0.50,0,6.38,0.353
348,536.9,24,70,0.25,0,9.81,0.351
349,16991.6,34,62,0.50,0,5.00,0.350
350,127586.0,71,53,0.50,0,1.97,0.349
351,-1337.2,10,27,0.00,0,12.06,0.348
352,21521.8,31,51,0.50,0,5.83,0.347
353,-789.9,6,16,0.00,0,12.46,0.346
354,72554.7,37,31,0.75,0,2.36,0.345
355,16479.8,38,72,0.50,0,5.35,0.344
356,25668.3,29,48,0.50,0,6.56,0.343
357,-698.4,4,14,0.00,0,13.61,0.342
358,-529.6,40,92,0.25,0,6.65,0.341
359,44230.6,35,37,0.50,0,4.92,0.340
360,24974.4,32,62,0.50,0,5.44,0.339
361,23874.2,42,84,0.50,0,6.05,0.338
362,30574.0,38,70,0.50,0,6.19,0.337
363,-1128.6,11,23,0.00,0,10.89,0.336
364,-1387.8,10,28,0.00,0,12.16,0.335
365,1401.0,23,53,0.25,0,9.25,0.334
366,-719.0,43,96,0.25,0,6.93,0.333
367,-2080.4,14,42,0.00,0,11.65,0.332
368,24124.7,40,79,0.50,0,5.66,0.331
369,-752.1,36,96,0.25,0,8.20,0.330
370,1187.6,22,57,0.25,0,9.44,0.329
371,797.0,27,65,0.25,0,8.55,0.328
372,14826.2,34,65,0.50,0,5.66,0.327
373,14937.8,27,23,0.50,0,4.46,0.326
374,-1734.9,13,35,0.00,0,11.73,0.325
375,-2396.2,48,129,0.25,0,7.83,0.324
376,42158.0,40,0,1.00,0,0.00,0.323
377,22938.3,27,23,0.50,0,3.89,0.322
378,670.3,34,68,0.25,0,5.78,0.321
379,-1536.6,13,31,0.00,0,11.89,0.320
380,43078.3,38,60,0.50,0,5.32,0.319
381,72972.0,52,102,0.50,0,6.49,0.318
382,99829.0,70,126,0.50,0,4.62,0.317
383,882.1,21,63,0.25,0,10.48,0.316
384,8580.4,36,70,0.50,0,5.88,0.315
385,1139.2,22,58,0.25,0,9.25,0.315
386,34850.4,27,25,0.75,0,4.07,0.314
387,17765.8,28,46,0.50,0,6.38,0.313
388,42468.7,37,72,0.50,0,6.60,0.312
389,748.0,26,66,0.25,0,8.38,0.311
390,1508.0,26,51,0.25,0,6.61,0.310
391,1960.3,23,42,0.25,0,7.46,0.309
392,16890.5,26,24,0.75,0,4.07,0.308
393,-5329.3,36,107,0.00,0,10.78,0.307
394,41035.6,36,22,0.75,0,0.71,0.306
395,-747.8,36,96,0.25,0,7.43,0.305
396,19461.0,29,52,0.50,0,7.27,0.304
397,16174.5,26,38,0.50,0,5.97,0.303
398,861.6,28,64,0.25,0,6.22,0.302
399,-4037.7,32,82,0.00,0,7.09,0.302
400,19518.5,30,12,0.25,0,2.02,0.301
401,601.9,39,70,0.25,0,4.98,0.300
402,-2853.0,27,58,0.00,0,7.83,0.299
403,59666.4,46,88,0.25,0,6.21,0.298
404,-1510.4,47,112,0.25,0,5.94,0.297
405,1117.7,28,59,0.25,0,7.17,0.296
406,482.1,26,71,0.25,0,10.10,0.295
407,4633.9,35,69,0.50,0,5.83,0.294
408,707.5,27,67,0.25,0,6.83,0.294
409,13660.5,25,48,0.50,0,7.65,0.293
410,-151.8,32,84,0.25,0,8.65,0.292
411,45169.0,50,99,0.50,0,7.61,0.291
412,14722.5,22,27,0.50,0,6.24,0.290
413,1038.9,22,60,0.25,0,9.28,0.289
414,12917.7,20,23,0.25,0,6.07,0.288
415,-1277.4,11,26,0.00,0,10.83,0.287
416,56119.2,40,40,0.75,0,3.58,0.287
417,1954.0,21,42,0.25,0,7.63,0.286
418,48787.4,39,66,0.50,0,5.97,0.285
419,9234.1,22,17,0.50,0,4.45,0.284
420,42554.2,31,31,0.75,0,3.35,0.283
421,44715.0,33,28,0.75,0,1.60,0.282
422,-1445.2,10,29,0.00,0,13.09,0.281
423,13977.9,26,42,0.50,0,5.20,0.281
424,35478.8,34,52,0.50,0,5.48,0.280
425,34689.7,36,29,0.75,0,2.36,0.279
426,2006.9,21,41,0.25,0,7.29,0.278
427,24682.6,26,28,0.50,0,4.16,0.277
428,-1023.8,10,21,0.00,0,10.32,0.276
429,7576.6,26,50,0.50,0,5.66,0.276
430,1606.1,22,49,0.25,0,7.46,0.275
431,1832.5,19,44,0.25,0,10.06,0.274
432,7749.3,33,47,0.50,0,3.29,0.273
433,52304.9,36,36,0.75,0,3.58,0.272
434,-4578.6,31,92,0.00,0,10.76,0.271
435,1837.9,18,44,0.25,0,9.68,0.271
436,13466.8,28,52,0.50,0,6.37,0.270
437,26322.9,40,75,0.50,0,5.18,0.269
438,13187.1,32,58,0.50,0,4.83,0.268
439,-1045.1,38,102,0.25,0,7.53,0.267
440,69961.6,44,43,0.75,0,3.35,0.267
441,46888.3,29,24,0.50,0,3.37,0.266
442,492.7,26,71,0.25,0,8.74,0.265
443,-1188.2,8,24,0.00,0,12.26,0.264
444,19074.3,30,60,0.50,0,6.93,0.263
445,-645.9,4,13,0.00,0,13.29,0.263
446,-2438.6,45,130,0.25,0,8.55,0.262
447,11957.1,24,42,0.25,0,6.95,0.261
448,53975.1,31,3,0.75,0,0.56,0.260
449,-2381.5,16,48,0.00,0,11.32,0.259
450,46307.9,36,36,0.75,0,3.58,0.259
451,44603.4,33,30,0.75,0,2.12,0.258
452,21837.6,28,45,0.50,0,5.96,0.257
453,5585.9,28,50,0.50,0,4.62,0.256
454,16159.5,21,38,0.50,0,7.48,0.256
455,58724.7,34,28,0.75,0,2.12,0.255
456,16737.0,25,27,0.50,0,4.98,0.254
457,21248.9,22,17,0.75,0,3.61,0.253
458,46372.9,35,35,0.75,0,2.47,0.253
459,9718.8,24,47,0.50,0,6.90,0.252
460,20140.1,30,39,0.50,0,3.84,0.251
461,19770.7,26,46,0.50,0,7.00,0.250
462,1057.3,27,60,0.25,0,6.77,0.250
463,710.2,28,67,0.25,0,6.81,0.249
464,15896.3,23,43,0.25,0,8.17,0.248
465,-948.0,36,100,0.25,0,8.26,0.247
466,21231.0,24,19,0.50,0,4.32,0.247
467,2288.1,16,35,0.25,0,9.38,0.246
468,36385.5,42,74,0.50,0,4.70,0.245
469,-1337.6,40,108,0.25,0,7.30,0.244
470,50921.3,39,63,0.50,0,5.52,0.244
471,72252.4,36,37,0.50,0,4.06,0.243
472,-536.2,5,11,0.00,0,12.00,0.242
473,28919.4,32,63,0.50,0,5.83,0.241
474,1986.8,17,41,0.25,0,9.59,0.241
475,11017.1,28,22,0.50,0,1.35,0.240
476,1763.3,23,46,0.25,0,6.53,0.239
477,-1320.8,14,27,0.00,0,9.82,0.239
478,31304.3,40,56,0.25,0,2.31,0.238
479,1036.5,21,60,0.25,0,10.78,0.237
480,5560.4,34,51,0.50,0,4.43,0.236
481,1758.7,22,46,0.25,0,6.63,0.236
482,82048.8,41,41,0.75,0,2.47,0.235
483,1354.0,24,54,0.25,0,7.57,0.234
484,53213.5,32,18,0.75,0,1.25,0.234
485,-783.1,8,16,0.00,0,11.51,0.233
486,27672.0,28,48,0.50,0,6.28,0.232
487,84129.8,35,0,1.00,0,0.00,0.231
488,1699.5,20,47,0.25,0,8.75,0.231
489,21710.7,27,47,0.25,0,7.00,0.230
490,916.8,29,63,0.25,0,5.88,0.229
491,1696.1,22,47,0.25,0,8.64,0.229
492,-1241.4,18,26,0.00,0,6.70,0.228
493,40601.5,32,30,0.75,0,3.13,0.227
494,-1071.3,12,22,0.00,0,9.92,0.227
495,59303.4,48,96,0.25,0,6.84,0.226
496,16837.1,24,25,0.50,0,4.60,0.225
497,1545.4,20,50,0.25,0,9.32,0.225
498,1132.0,20,58,0.25,0,10.25,0.224
499,26000.5,32,42,0.50,0,3.72,0.223
500,1306.4,24,55,0.25,0,8.89,0.223
