episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
173,-8008.3,56,161,0.00,0,9.68,0.595
174,1778.1,17,45,0.25,0,10.69,0.593
175,23903.3,42,83,0.25,0,8.39,0.591
176,-5717.1,73,195,0.25,0,10.02,0.589
177,-2243.4,27,46,0.00,0,7.90,0.588
178,45934.3,38,43,0.50,0,4.80,0.586
179,-2475.0,21,50,0.00,0,10.28,0.584
180,-7669.9,52,154,0.00,0,9.67,0.582
181,384.8,27,73,0.25,0,9.63,0.581
182,-1347.3,9,27,0.00,0,13.38,0.579
183,-2954.6,48,140,0.25,0,8.57,0.577
184,1427.2,21,52,0.25,0,10.71,0.575
185,69031.9,58,23,0.75,0,0.35,0.574
186,-845.0,5,17,0.00,0,13.17,0.572
187,-1665.8,40,114,0.25,0,10.92,0.570
188,-6021.4,42,121,0.00,0,11.20,0.568
189,-994.0,7,20,0.00,0,12.98,0.567
190,-902.7,35,99,0.25,0,10.69,0.565
191,-1843.2,13,37,0.00,0,12.79,0.563
192,-4321.4,29,87,0.00,0,10.66,0.562
193,-4172.5,29,84,0.00,0,10.71,0.560
194,1002.5,31,61,0.25,0,7.67,0.558
195,-19.8,28,81,0.25,0,10.91,0.557
196,113378.7,59,55,0.50,0,3.47,0.555
197,-593.3,4,12,0.00,0,12.95,0.553
198,186.6,30,77,0.25,0,9.77,0.552
199,1778.6,16,45,0.25,0,10.69,0.550
200,-4345.0,60,168,0.25,0,8.40,0.548
201,-2491.6,17,50,0.00,0,12.55,0.547
202,38769.0,48,67,0.50,0,4.80,0.545
203,-3789.3,34,77,0.00,0,6.97,0.543
204,-2891.2,20,58,0.00,0,12.45,0.542
205,-430.3,41,90,0.25,0,5.56,0.540
206,24735.6,36,27,0.25,0,4.86,0.539
207,735.1,23,66,0.25,0,11.18,0.537
208,1320.2,29,55,0.25,0,7.47,0.535
209,-203.0,35,85,0.25,0,8.84,0.534
210,79443.1,68,133,0.50,0,7.78,0.532
211,21305.5,31,55,0.25,0,7.69,0.530
212,-2490.6,18,50,0.00,0,12.38,0.529
213,-794.5,5,16,0.00,0,13.09,0.527
214,-644.2,5,13,0.00,0,13.02,0.526
215,602.1,29,69,0.25,0,7.97,0.524
216,-1190.1,40,105,0.25,0,7.30,0.523
217,-4700.1,60,175,0.25,0,10.28,0.521
218,-1658.3,40,114,0.25,0,10.12,0.519
219,-594.4,4,12,0.00,0,13.09,0.518
220,-548.3,3,11,0.00,0,13.61,0.516
221,-1786.3,12,36,0.00,0,11.96,0.515
222,12069.3,52,81,0.25,0,4.86,0.513
223,46286.1,61,116,0.50,0,5.31,0.512
224,60019.2,64,122,0.50,0,7.56,0.510
225,72492.3,52,33,0.75,0,0.56,0.509
226,-940.8,7,19,0.00,0,12.57,0.507
227,-1692.5,13,34,0.00,0,12.66,0.506
228,103956.9,93,164,0.50,0,3.54,0.504
229,-2488.4,29,51,0.00,0,7.02,0.503
230,948.5,26,62,0.25,0,9.62,0.501
231,182857.9,67,65,0.75,0,2.92,0.500
232,-3315.8,22,67,0.00,0,10.66,0.498
233,99544.0,51,51,0.75,0,3.58,0.497
234,551.2,27,70,0.25,0,9.46,0.495
235,-499.4,3,10,0.00,0,13.73,0.494
236,21862.6,43,84,0.50,0,7.65,0.492
237,58534.5,59,72,0.25,0,3.68,0.491
238,-949.0,6,19,0.00,0,13.64,0.489
239,48323.0,46,36,0.75,0,2.70,0.488
240,-7589.1,55,153,0.00,0,8.77,0.486
241,-547.3,4,11,0.00,0,13.44,0.485
242,-510.0,31,91,0.25,0,10.25,0.483
243,15062.4,33,60,0.25,0,7.03,0.482
244,-742.8,5,15,0.00,0,12.87,0.480
245,34976.7,37,62,0.50,0,6.76,0.479
246,-496.6,3,10,0.00,0,13.38,0.478
247,-2824.0,21,57,0.00,0,10.69,0.476
248,-1488.7,15,30,0.00,0,12.05,0.475
249,-4226.1,28,85,0.00,0,11.54,0.473
250,-3041.0,67,143,0.25,0,5.46,0.472
251,-1888.0,13,38,0.00,0,12.15,0.470
252,-947.8,7,19,0.00,0,13.45,0.469
253,7712.6,24,47,0.50,0,6.90,0.468
254,34458.2,43,72,0.25,0,6.22,0.466
255,-639.1,5,13,0.00,0,12.38,0.465
256,-4892.2,61,179,0.25,0,9.02,0.463
257,80317.7,78,78,0.75,0,2.47,0.462
258,40.1,27,80,0.25,0,10.07,0.461
259,-1392.0,10,28,0.00,0,12.68,0.459
260,85876.5,50,45,0.75,0,2.02,0.458
261,-692.2,5,14,0.00,0,12.78,0.456
262,-3101.8,31,63,0.00,0,7.77,0.455
263,1190.0,24,57,0.25,0,9.02,0.454
264,-2831.5,22,57,0.00,0,11.13,0.452
265,18942.1,35,63,0.50,0,5.84,0.451
266,76593.3,56,110,0.50,0,6.49,0.450
267,-864.9,34,98,0.25,0,10.02,0.448
268,-3549.5,53,152,0.25,0,8.96,0.447
269,52979.5,51,102,0.50,0,7.78,0.446
270,10945.9,39,63,0.50,0,4.24,0.444
271,39853.3,48,46,0.75,0,2.30,0.443
272,-1739.5,13,35,0.00,0,12.30,0.442
273,71659.8,49,49,0.75,0,3.58,0.440
274,-1911.9,42,119,0.25,0,9.61,0.439
275,-10323.2,75,208,0.00,0,8.83,0.438
276,-1085.8,11,22,0.00,0,11.81,0.436
277,-2241.4,50,126,0.25,0,6.85,0.435
278,85950.5,44,43,0.75,0,3.13,0.434
279,157221.5,62,58,0.75,0,2.15,0.432
280,14381.6,39,74,0.50,0,5.44,0.431
281,32347.2,54,75,0.50,0,3.30,0.430
282,9267.7,31,56,0.50,0,6.73,0.429
283,-1722.4,18,35,0.00,0,10.05,0.427
284,21027.6,34,61,0.50,0,7.07,0.426
285,19077.6,35,60,0.50,0,6.19,0.425
286,-5343.7,38,108,0.00,0,9.22,0.423
287,52935.8,54,103,0.50,0,5.18,0.422
288,45789.6,39,46,0.50,0,4.53,0.421
289,5516.4,29,51,0.50,0,7.11,0.420
290,36232.8,40,77,0.50,0,5.88,0.418
291,28767.2,34,66,0.50,0,7.42,0.417
292,55.9,33,80,0.25,0,6.97,0.416
293,12372.5,24,34,0.50,0,6.41,0.415
294,445.1,26,72,0.25,0,10.41,0.413
295,-1579.2,15,32,0.00,0,10.93,0.412
296,8768.4,37,66,0.50,0,6.94,0.411
297,1804.7,24,45,0.25,0,8.31,0.410
298,40725.9,38,28,0.75,0,1.95,0.408
299,1145.0,25,58,0.25,0,8.90,0.407
300,-1141.9,8,23,0.00,0,12.71,0.406
301,-1284.5,9,26,0.00,0,11.76,0.405
302,7719.2,27,47,0.50,0,7.34,0.404
303,1516.5,29,51,0.25,0,6.84,0.402
304,-1737.0,13,35,0.00,0,11.99,0.401
305,16837.6,38,65,0.50,0,4.77,0.400
306,29711.5,44,87,0.50,0,6.93,0.399
307,-1839.8,13,37,0.00,0,12.37,0.398
308,643.6,25,68,0.25,0,8.92,0.396
309,-2402.5,57,130,0.25,0,5.52,0.395
310,-1288.6,9,26,0.00,0,12.29,0.394
311,71741.0,50,47,0.50,0,3.67,0.393
312,-274.7,39,87,0.25,0,6.73,0.392
313,-2181.3,19,44,0.00,0,11.09,0.390
314,195.1,29,77,0.25,0,8.36,0.389
315,-2667.0,22,54,0.00,0,9.40,0.388
316,1545.8,23,50,0.25,0,8.54,0.387
317,-1981.9,15,40,0.00,0,11.57,0.386
318,399.4,27,73,0.25,0,9.67,0.385
319,-1658.4,17,34,0.00,0,9.18,0.383
320,36005.4,42,42,0.75,0,3.35,0.382
321,891.2,24,63,0.25,0,8.92,0.381
322,24379.1,42,74,0.50,0,4.97,0.380
323,57287.9,45,56,0.50,0,4.26,0.379
324,7906.6,25,45,0.25,0,6.93,0.378
325,-460.0,33,90,0.25,0,9.45,0.377
326,13419.8,32,53,0.50,0,6.49,0.376
327,-1818.7,17,37,0.00,0,9.87,0.374
328,-330.2,39,88,0.25,0,5.36,0.373
329,54296.7,36,36,0.75,0,4.42,0.372
330,-1382.0,11,28,0.00,0,11.38,0.371
331,-1339.1,9,27,0.00,0,12.36,0.370
332,193.7,27,77,0.25,0,9.71,0.369
333,14479.3,38,72,0.50,0,7.20,0.368
334,-2220.2,19,45,0.00,0,9.72,0.367
335,-5435.5,41,110,0.00,0,7.07,0.365
336,40425.9,37,73,0.50,0,6.71,0.364
337,2438.6,17,32,0.25,0,9.45,0.363
338,2053.9,22,40,0.25,0,7.28,0.362
339,41424.6,33,53,0.50,0,5.06,0.361
340,48421.0,38,73,0.50,0,7.24,0.360
341,-590.7,5,12,0.00,0,12.57,0.359
342,51202.0,44,58,0.50,0,4.68,0.358
343,-1493.6,41,111,0.25,0,7.28,0.357
344,1039.8,24,60,0.25,0,9.20,0.356
345,5787.3,31,46,0.25,0,4.72,0.355
346,23671.6,28,48,0.50,0,6.75,0.354
347,36549.1,34,31,0.50,0,2.39,0.353
348,50344.0,42,75,0.50,0,6.92,0.351
349,32735.9,37,67,0.50,0,6.95,0.350
350,44026.9,38,2,0.75,0,0.56,0.349
351,-1719.0,16,35,0.00,0,9.86,0.348
352,31637.1,34,49,0.50,0,4.83,0.347
353,45228.1,34,18,0.75,0,0.56,0.346
354,31518.5,32,51,0.50,0,6.73,0.345
355,535.0,25,70,0.25,0,10.47,0.344
356,-553.6,33,92,0.25,0,8.17,0.343
357,16877.1,26,24,0.50,0,4.66,0.342
358,25730.7,33,47,0.50,0,4.54,0.341
359,1278.1,20,55,0.25,0,10.71,0.340
360,40317.2,38,36,0.50,0,3.64,0.339
361,43050.6,52,101,0.50,0,5.83,0.338
362,-847.9,36,98,0.25,0,8.48,0.337
363,34792.4,28,26,0.75,0,4.07,0.336
364,27134.3,35,59,0.50,0,5.08,0.335
365,72156.8,39,39,0.75,0,3.58,0.334
366,-3503.2,27,71,0.00,0,8.35,0.333
367,9419.6,27,53,0.50,0,7.82,0.332
368,20726.3,24,27,0.50,0,4.96,0.331
369,15316.2,32,55,0.50,0,6.33,0.330
370,14015.3,25,41,0.25,0,6.43,0.329
371,28877.2,36,64,0.50,0,6.05,0.328
372,89.5,43,80,0.25,0,4.18,0.327
373,57964.6,45,82,0.25,0,6.38,0.326
374,3.7,32,81,0.25,0,7.11,0.325
375,-2625.3,20,53,0.00,0,10.54,0.324
376,55049.2,51,62,0.50,0,2.83,0.323
377,2039.6,17,40,0.25,0,9.19,0.322
378,51726.8,31,8,0.75,0,0.25,0.321
379,-208.3,30,85,0.25,0,9.49,0.320
380,48642.1,29,29,0.75,0,4.42,0.319
381,591.5,26,69,0.25,0,9.03,0.318
382,52066.9,41,80,0.50,0,6.49,0.317
383,49070.6,44,61,0.50,0,4.57,0.316
384,56414.5,36,34,0.75,0,2.15,0.315
385,46.8,29,80,0.25,0,8.51,0.315
386,39542.7,36,51,0.50,0,4.14,0.314
387,27819.4,30,45,0.50,0,5.67,0.313
388,1241.0,22,56,0.25,0,9.84,0.312
389,-1169.8,14,24,0.00,0,9.69,0.311
390,38311.3,36,36,0.75,0,2.47,0.310
391,8923.4,34,63,0.50,0,5.18,0.309
392,29342.3,28,17,0.50,0,3.72,0.308
393,58556.3,34,31,0.75,0,2.92,0.307
394,140.7,27,78,0.25,0,9.93,0.306
395,-941.4,7,19,0.00,0,12.65,0.305
396,11861.8,23,44,0.50,0,7.42,0.304
397,12581.8,24,30,0.50,0,5.84,0.303
398,-197.7,35,85,0.25,0,8.01,0.302
399,4518.2,21,31,0.25,0,6.68,0.302
400,16873.6,22,24,0.25,0,4.99,0.301
401,-131.8,32,84,0.25,0,7.27,0.300
402,-2042.8,51,123,0.25,0,4.94,0.299
403,936.4,22,62,0.25,0,9.65,0.298
404,12923.6,33,63,0.50,0,6.37,0.297
405,7968.8,23,42,0.50,0,7.30,0.296
406,39057.0,28,21,0.75,0,2.12,0.295
407,14737.1,35,67,0.50,0,6.54,0.294
408,1935.8,17,42,0.25,0,9.80,0.294
409,-3182.1,50,145,0.25,0,8.80,0.293
410,-1075.8,10,22,0.00,0,10.58,0.292
411,26638.2,27,29,0.50,0,4.48,0.291
412,35721.4,31,47,0.50,0,5.95,0.290
413,8474.8,22,32,0.50,0,5.17,0.289
414,56150.0,49,79,0.50,0,4.55,0.288
415,35835.7,34,45,0.50,0,4.07,0.287
416,24871.2,32,64,0.50,0,6.05,0.287
417,-3923.5,34,80,0.00,0,7.44,0.286
418,606.9,30,69,0.25,0,6.78,0.285
419,891.1,23,63,0.25,0,9.46,0.284
420,-2477.3,18,50,0.00,0,10.73,0.283
421,16622.7,22,29,0.50,0,5.97,0.282
422,-4892.5,63,180,0.25,0,9.32,0.281
423,48601.8,31,30,0.75,0,3.35,0.281
424,22079.6,27,40,0.50,0,5.67,0.280
425,10770.0,32,66,0.25,0,6.61,0.279
426,21128.6,29,20,0.75,0,1.25,0.278
427,-737.3,6,15,0.00,0,12.14,0.277
428,32799.6,28,26,0.75,0,3.13,0.276
429,-4693.8,54,97,0.00,0,2.58,0.276
430,-1709.6,39,115,0.25,0,8.96,0.275
431,589.8,26,69,0.25,0,9.14,0.274
432,-1274.6,11,26,0.00,0,10.43,0.273
433,18827.0,23,25,0.50,0,5.20,0.272
434,54067.4,42,80,0.50,0,6.05,0.271
435,25336.3,31,55,0.50,0,6.76,0.271
436,13658.2,23,48,0.25,0,8.36,0.270
437,2833.7,21,25,0.25,0,4.51,0.269
438,70132.7,31,0,1.00,0,0.00,0.268
439,4297.2,18,35,0.25,0,8.20,0.267
440,15464.9,26,52,0.50,0,6.90,0.267
441,44488.4,43,72,0.50,0,3.95,0.266
442,-379.3,38,89,0.25,0,6.27,0.265
443,8366.1,21,34,0.50,0,6.54,0.264
444,38615.6,39,30,0.50,0,2.31,0.263
445,47022.7,38,61,0.50,0,5.72,0.263
446,32758.0,34,27,0.50,0,1.83,0.262
447,34016.9,24,2,0.75,0,0.79,0.261
448,-2831.2,47,138,0.25,0,8.76,0.260
449,36962.6,34,62,0.50,0,7.11,0.259
450,-1768.3,17,36,0.00,0,9.47,0.259
451,30980.7,37,62,0.50,0,4.61,0.258
452,-2973.7,21,60,0.00,0,10.61,0.257
453,1374.0,20,53,0.25,0,11.19,0.256
454,721.6,31,67,0.25,0,6.24,0.256
455,14416.1,23,33,0.25,0,6.45,0.255
456,137812.6,91,167,0.50,0,5.37,0.254
457,21065.1,30,60,0.50,0,8.00,0.253
458,33170.5,31,58,0.50,0,6.15,0.253
459,14618.9,21,29,0.50,0,6.00,0.252
460,1380.6,20,53,0.25,0,10.47,0.251
461,-2284.6,24,47,0.00,0,5.65,0.250
462,1433.2,21,52,0.25,0,10.07,0.250
463,403.3,29,73,0.25,0,7.32,0.249
464,52850.4,30,25,0.75,0,2.50,0.248
465,60713.3,34,28,0.75,0,2.57,0.247
466,30226.6,28,37,0.50,0,5.30,0.247
467,-1469.1,43,111,0.25,0,6.86,0.246
468,2442.8,17,32,0.25,0,8.75,0.245
469,695.2,25,67,0.25,0,9.68,0.244
470,6874.3,32,64,0.50,0,5.83,0.244
471,1436.7,19,52,0.25,0,9.60,0.243
472,22371.8,35,35,0.50,0,1.95,0.242
473,46009.0,29,4,0.75,0,2.30,0.241
474,3172.5,19,18,0.25,0,4.86,0.241
475,2288.3,15,35,0.25,0,9.42,0.240
476,1925.5,24,43,0.25,0,5.97,0.239
477,596.9,27,69,0.25,0,9.76,0.239
478,-1450.3,16,30,0.00,0,7.90,0.238
479,585.7,26,69,0.25,0,9.63,0.237
480,-1583.2,12,32,0.00,0,11.53,0.236
481,4155.5,21,38,0.25,0,7.43,0.236
482,-440.2,36,90,0.25,0,6.78,0.235
483,1935.8,18,42,0.25,0,9.67,0.234
484,606.9,30,69,0.25,0,6.82,0.234
485,9812.6,24,45,0.50,0,7.23,0.233
486,1659.8,23,48,0.25,0,7.35,0.232
487,1286.8,21,55,0.25,0,10.04,0.231
488,295.9,29,75,0.25,0,8.53,0.231
489,373.1,32,74,0.25,0,7.48,0.230
490,1799.4,20,45,0.25,0,8.56,0.229
491,7298.5,33,56,0.50,0,3.91,0.229
492,16330.2,26,35,0.50,0,5.63,0.228
493,-135.1,36,84,0.25,0,6.06,0.227
494,36133.3,37,40,0.25,0,3.03,0.227
495,1678.6,17,47,0.25,0,10.68,0.226
496,11343.5,23,15,0.50,0,3.02,0.225
497,104.3,31,79,0.25,0,7.52,0.225
498,54405.9,35,34,0.75,0,3.13,0.224
499,44902.3,28,24,0.75,0,2.70,0.223
500,96.5,28,79,0.25,0,9.26,0.223
501,2006.3,21,41,0.25,0,7.25,0.222
502,19965.8,24,42,0.50,0,7.07,0.221
503,168869.2,104,187,0.25,0,3.53,0.221
504,10580.1,25,30,0.50,0,5.59,0.220
505,64494.2,32,32,0.75,0,4.42,0.219
506,238219.1,79,79,0.75,0,3.58,0.219
507,2419.6,22,33,0.25,0,5.65,0.218
508,2551.3,17,30,0.25,0,7.91,0.217
509,6121.9,22,39,0.50,0,7.17,0.217
510,-2058.9,20,42,0.00,0,8.22,0.216
511,117415.9,75,135,0.50,0,3.96,0.215
512,1760.2,22,46,0.25,0,6.65,0.215
513,2006.9,21,41,0.25,0,6.87,0.214
514,62.6,31,80,0.25,0,8.73,0.213
515,21569.5,27,50,0.50,0,6.21,0.213
516,1591.8,21,49,0.25,0,9.17,0.212
517,60950.9,30,23,0.75,0,2.36,0.212
518,6312.4,19,35,0.25,0,7.23,0.211
519,82763.3,36,27,0.75,0,1.80,0.210
520,1941.5,19,42,0.25,0,9.31,0.210
521,1585.4,19,49,0.25,0,10.04,0.209
522,17044.3,24,21,0.50,0,3.73,0.208
523,1526.8,29,51,0.25,0,5.43,0.208
524,-1173.4,11,24,0.00,0,10.39,0.207
525,11913.3,22,43,0.50,0,7.56,0.207
526,6821.7,21,25,0.50,0,5.67,0.206
527,65286.7,48,96,0.50,0,6.93,0.205
528,27581.2,30,50,0.50,0,4.80,0.205
529,31626.0,30,49,0.50,0,4.95,0.204
530,24631.8,27,29,0.50,0,4.81,0.203
531,16209.1,20,37,0.50,0,7.48,0.203
532,1206.7,24,57,0.25,0,7.64,0.202
533,28128.7,26,39,0.50,0,5.42,0.202
534,-1927.9,14,39,0.00,0,10.85,0.201
535,113.3,34,79,0.25,0,7.16,0.200
536,36040.8,32,41,0.50,0,3.69,0.200
537,34927.0,35,63,0.50,0,4.97,0.199
538,-3667.0,26,74,0.00,0,10.10,0.199
539,1270.6,27,56,0.25,0,6.98,0.198
540,8157.0,20,38,0.50,0,8.00,0.197
541,17573.0,27,50,0.25,0,6.13,0.197
542,19710.8,26,47,0.50,0,7.17,0.196
543,16423.4,24,33,0.50,0,5.71,0.196
544,54912.5,32,24,0.75,0,2.02,0.195
545,1894.1,20,43,0.25,0,8.57,0.194
546,27452.6,23,13,0.50,0,2.83,0.194
547,2438.2,15,32,0.25,0,9.40,0.193
548,-2373.6,17,48,0.00,0,10.28,0.193
549,29528.6,31,51,0.50,0,4.60,0.192
550,713.8,27,67,0.25,0,7.94,0.192
