episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
1,-5299.3,35,106,0.00,0,26.36,0.990
2,-1094.5,9,22,0.00,0,26.00,0.980
3,-2448.2,18,49,0.00,0,26.35,0.970
4,-697.9,5,14,0.00,0,26.53,0.961
5,-1796.1,13,36,0.00,0,26.18,0.951
6,-1444.6,11,29,0.00,0,26.01,0.941
7,-1597.5,12,32,0.00,0,26.35,0.932
8,-647.5,4,13,0.00,0,26.52,0.923
9,-1899.1,14,38,0.00,0,26.53,0.914
10,-5647.0,37,113,0.00,0,26.05,0.904
11,-1694.3,11,34,0.00,0,26.03,0.895
12,-1148.1,8,23,0.00,0,26.52,0.886
13,-800.4,5,16,0.00,0,26.87,0.878
14,-1000.4,6,20,0.00,0,26.87,0.869
15,-1097.8,7,22,0.00,0,26.52,0.860
16,-997.7,6,20,0.00,0,26.53,0.851
17,-4946.6,33,99,0.00,0,26.03,0.843
18,-6749.3,46,135,0.00,0,26.17,0.835
19,-550.1,3,11,0.00,0,26.87,0.826
20,-3147.0,22,63,0.00,0,26.19,0.818
21,-1593.9,13,32,0.00,0,25.85,0.810
22,-2051.1,13,41,0.00,0,26.87,0.802
23,-2891.0,20,58,0.00,0,25.47,0.794
24,-1295.5,9,26,0.00,0,26.18,0.786
25,-944.8,9,19,0.00,0,26.01,0.778
26,-3548.8,25,71,0.00,0,26.35,0.770
27,-2845.2,22,57,0.00,0,25.88,0.762
28,-1196.7,8,24,0.00,0,26.35,0.755
29,-600.4,4,12,0.00,0,26.87,0.747
30,-400.0,2,8,0.00,0,26.87,0.740
31,-2095.9,14,42,0.00,0,26.19,0.732
32,-900.6,6,18,0.00,0,26.87,0.725
33,-1551.3,11,31,0.00,0,26.87,0.718
34,-1798.8,13,36,0.00,0,26.52,0.711
35,-3539.2,26,71,0.00,0,25.11,0.703
36,-8667.0,69,174,0.00,0,21.47,0.696
37,-8145.9,82,244,0.25,0,19.80,0.689
38,-650.3,4,13,0.00,0,26.87,0.683
39,-4775.4,43,96,0.00,0,22.85,0.676
40,-3476.6,26,70,0.00,0,23.52,0.669
41,-497.9,4,10,0.00,0,26.53,0.662
42,-997.7,6,20,0.00,0,26.53,0.656
43,-10992.9,74,221,0.00,0,20.23,0.649
44,-20181.7,144,405,0.00,0,17.30,0.643
45,-10611.9,101,214,0.00,0,14.55,0.636
46,-2233.2,19,45,0.00,0,24.38,0.630
47,-6169.0,70,125,0.00,0,14.84,0.624
48,-13264.6,89,266,0.00,0,21.32,0.617
49,-400.0,2,8,0.00,0,26.87,0.611
50,-2093.7,15,42,0.00,0,25.86,0.605
51,-647.6,4,13,0.00,0,26.53,0.599
52,-10396.1,102,210,0.00,0,14.04,0.593
53,-7181.3,62,145,0.00,0,18.46,0.587
54,33451.2,88,94,0.25,0,7.23,0.581
55,-12286.5,84,247,0.00,0,19.72,0.575
56,-11447.9,76,230,0.00,0,20.90,0.570
57,-9587.3,84,193,0.00,0,17.24,0.564
58,-8403.6,82,170,0.00,0,14.05,0.558
59,-8098.3,80,164,0.00,0,14.18,0.553
60,-7318.3,72,148,0.00,0,15.29,0.547
61,-4288.1,50,87,0.00,0,17.72,0.542
62,-2481.4,39,51,0.00,0,16.98,0.536
63,-7221.4,69,146,0.00,0,16.54,0.531
64,-9496.3,63,191,0.00,0,20.40,0.526
