Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
133	-32.6	10	27	0.00	False
134	-14.6	4	13	0.00	False
135	-20.0	6	19	0.00	False
136	-381.8	108	318	0.00	False
137	-12.8	4	12	0.00	False
138	-37.2	12	32	0.00	False
139	-195.8	58	168	0.00	False
140	-24.6	8	19	0.00	False
141	-118.6	36	101	0.00	False
142	-250.2	74	200	0.00	False
143	-30.8	9	27	0.00	False
144	-45.0	14	36	0.00	False
145	-49.4	17	36	0.00	False
146	-11.2	3	11	0.00	False
147	-368.0	110	300	0.00	False
148	-27.8	9	22	0.00	False
149	-170.6	50	147	0.00	False
150	-26.0	8	22	0.00	False
151	-314.6	90	267	0.00	False
152	-64.4	21	52	0.00	False
153	-37.2	13	26	0.00	False
154	3735.4	90	195	0.25	False
155	-39.8	12	34	0.00	False
156	-53.4	17	46	0.00	False
157	-62.4	22	41	0.00	False
158	-49.4	14	39	0.00	False
159	-15.2	5	14	0.00	False
160	123712.8	108	214	0.25	False
161	-163.0	48	137	0.00	False
162	-15.2	5	14	0.00	False
163	-42.2	13	36	0.00	False
164	-27.6	8	24	0.00	False
165	207277.6	258	516	0.50	False
166	-55.6	18	44	0.00	False
167	-360.4	117	261	0.00	False
168	-23.8	7	19	0.00	False
169	-13.6	4	13	0.00	False
170	-311.8	98	238	0.00	False
171	3393.4	184	476	0.25	False
172	-13.6	4	13	0.00	False
173	-143.8	47	104	0.00	False
174	-16.8	5	16	0.00	False
175	3723.4	83	227	0.25	False
176	-41.2	12	32	0.00	False
177	-45.0	14	41	0.00	False
178	-16.0	6	14	0.00	False
179	2753.0	362	1041	0.25	False
180	-229.4	64	194	0.00	False
181	-26.6	8	24	0.00	False
182	-199.4	58	170	0.00	False
183	-20.2	6	18	0.00	False
184	3759.6	70	206	0.25	False
185	-38.8	11	35	0.00	False
186	-25.2	7	22	0.00	False
187	-363.2	105	304	0.00	False
188	-27.4	8	25	0.00	False
189	-199.0	64	146	0.00	False
190	-82.8	24	72	0.00	False
191	-24.0	7	23	0.00	False
192	-26.0	8	22	0.00	False
193	-46.2	13	41	0.00	False
194	-95.8	28	83	0.00	False
195	3815.6	55	156	0.25	False
196	-176.2	50	149	0.00	False
197	-21.2	8	16	0.00	False
198	-73.8	21	65	0.00	False
199	-124.4	39	104	0.00	False
200	-11.2	3	11	0.00	False
201	-65.0	21	54	0.00	False
202	3537.0	142	386	0.25	False
203	3897.0	32	91	0.25	False
204	-56.8	17	49	0.00	False
205	-120.2	42	92	0.00	False
206	-521.8	150	446	0.00	False
207	-84.8	26	75	0.00	False
208	-39.8	11	35	0.00	False
209	-266.2	78	226	0.00	False
210	-78.2	23	71	0.00	False
211	21842.0	59	115	0.50	False
212	3622.2	117	302	0.25	False
213	-366.0	106	314	0.00	False
214	-31.6	10	27	0.00	False
215	-10.4	3	10	0.00	False
216	-85.2	29	55	0.00	False
217	-86.8	26	75	0.00	False
218	3712.2	89	240	0.25	False
219	-21.6	7	20	0.00	False
220	-11.2	3	11	0.00	False
221	-66.0	20	60	0.00	False
222	-162.2	48	141	0.00	False
223	3624.0	118	305	0.25	False
224	-107.2	31	93	0.00	False
225	-58.6	23	39	0.00	False
226	-45.0	14	41	0.00	False
227	-94.4	32	71	0.00	False
228	3620.0	115	318	0.25	False
229	-215.8	70	176	0.00	False
230	-62.6	18	54	0.00	False
231	-30.6	10	27	0.00	False
232	-81.0	24	66	0.00	False
233	3839.8	51	131	0.25	False
234	-22.6	8	19	0.00	False
235	-28.2	8	26	0.00	False
236	-497.6	145	427	0.00	False
237	-53.0	17	43	0.00	False
238	-65.4	20	53	0.00	False
239	-193.0	66	139	0.00	False
240	-14.4	5	13	0.00	False
241	-97.8	29	82	0.00	False
242	-52.2	15	44	0.00	False
243	3766.6	69	207	0.25	False
244	-145.6	46	121	0.00	False
245	-102.6	32	90	0.00	False
246	3864.4	41	119	0.25	False
247	3483.4	151	449	0.25	False
248	-161.8	55	126	0.00	False
249	-201.0	59	176	0.00	False
250	-528.6	154	453	0.00	False
251	-25.0	8	22	0.00	False
252	-1037.4	307	876	0.00	False
253	-46.8	16	35	0.00	False
254	-45.4	13	40	0.00	False
255	3104.6	262	774	0.25	False
256	-43.6	13	39	0.00	False
257	-124.8	37	109	0.00	False
258	-104.8	31	90	0.00	False
259	-327.0	97	283	0.00	False
260	-62.2	20	49	0.00	False
261	-13.0	4	11	0.00	False
262	-46.6	17	35	0.00	False
263	-31.6	11	26	0.00	False
264	-36.2	11	33	0.00	False
265	3708.6	93	243	0.25	False
266	-389.0	113	337	0.00	False
267	-148.6	43	129	0.00	False
268	-171.4	50	148	0.00	False
269	-17.0	6	14	0.00	False
270	-11.2	3	11	0.00	False
271	3786.0	67	191	0.25	False
272	-52.4	16	47	0.00	False
273	-25.0	10	20	0.00	False
274	-246.8	73	208	0.00	False
275	-16.2	5	14	0.00	False
276	3874.4	41	109	0.25	False
277	-29.0	9	26	0.00	False
278	-73.4	25	63	0.00	False
279	3868.2	40	114	0.25	False
280	-66.8	20	61	0.00	False
281	3328.4	201	574	0.25	False
282	-291.4	87	251	0.00	False
283	-20.2	6	18	0.00	False
284	-22.6	8	19	0.00	False
285	-22.4	8	20	0.00	False
286	15842.2	58	117	0.25	False
287	-105.8	34	82	0.00	False
288	-67.2	20	59	0.00	False
289	-26.0	8	22	0.00	False
290	3645.0	107	316	0.25	False
291	3899.0	33	90	0.25	False
292	137628.0	145	281	0.50	False
293	135815.2	93	115	0.25	False
294	3294.6	208	603	0.25	False
295	-280.6	82	245	0.00	False
296	-200.4	62	166	0.00	False
297	-11.2	3	11	0.00	False
298	-249.6	75	222	0.00	False
299	-418.8	131	355	0.00	False
300	3222.0	225	673	0.25	False
301	-27.6	9	23	0.00	False
302	-65.2	21	53	0.00	False
303	-17.2	6	13	0.00	False
304	-122.2	39	105	0.00	False
305	3873.2	44	95	0.25	False
306	-28.6	9	23	0.00	False
307	-17.8	5	16	0.00	False
308	-24.8	8	23	0.00	False
309	-37.0	12	33	0.00	False
310	-17.0	5	15	0.00	False
311	3243.0	222	651	0.25	False
312	3828.2	51	148	0.25	False
313	-14.4	4	14	0.00	False
314	-141.6	43	119	0.00	False
315	-27.4	8	25	0.00	False
316	-20.8	6	20	0.00	False
317	-234.4	72	201	0.00	False
318	-14.4	4	14	0.00	False
319	-33.0	10	30	0.00	False
320	-86.0	33	62	0.00	False
321	862830.6	473	943	0.50	False
322	-20.0	6	19	0.00	False
323	-22.4	7	21	0.00	False
324	3812.4	58	157	0.25	False
325	-250.8	85	201	0.00	False
326	-34.6	10	32	0.00	False
327	-154.2	46	133	0.00	False
328	-514.0	153	442	0.00	False
329	73851.6	59	107	0.25	False
330	3290.4	212	603	0.25	False
331	25946.6	28	32	0.25	False
332	-376.4	117	311	0.00	False
333	-326.4	96	287	0.00	False
334	-22.6	7	20	0.00	False
335	-11.2	3	11	0.00	False
336	3892.8	34	88	0.25	False
337	3412.0	175	518	0.25	False
338	-223.6	66	196	0.00	False
339	-30.0	12	23	0.00	False
340	-51.8	16	45	0.00	False
341	-67.8	21	55	0.00	False
342	-26.8	8	23	0.00	False
343	3533.2	138	411	0.25	False
344	-58.4	20	43	0.00	False
345	-34.6	11	31	0.00	False
346	-73.6	22	65	0.00	False
347	-305.2	93	266	0.00	False
348	3796.6	63	173	0.25	False
349	3919.0	27	71	0.25	False
350	-45.4	14	39	0.00	False
351	159779.8	121	118	0.50	False
352	3815.6	64	142	0.25	False
353	-35.6	10	32	0.00	False
354	5904.4	39	65	0.25	False
355	3760.6	75	206	0.25	False
356	-59.0	18	52	0.00	False
357	-249.4	76	212	0.00	False
358	-250.4	75	218	0.00	False
359	-90.8	35	66	0.00	False
360	3827.6	58	143	0.25	False
361	-96.2	34	75	0.00	False
362	-51.0	18	37	0.00	False
363	3734.0	87	216	0.25	False
364	-518.2	154	455	0.00	False
365	3585.0	125	363	0.25	False
366	3849.2	54	120	0.25	False
367	-136.8	41	120	0.00	False
368	3929.2	27	52	0.25	False
369	-117.4	47	81	0.00	False
370	11944.4	23	43	0.25	False
371	-32.2	10	29	0.00	False
372	-97.6	35	72	0.00	False
373	3802.8	65	162	0.25	False
374	-88.6	32	65	0.00	False
375	-443.6	133	384	0.00	False
376	-437.8	130	386	0.00	False
377	-24.0	8	22	0.00	False
378	-37.2	12	32	0.00	False
379	-41.4	21	17	0.00	False
380	-190.4	59	164	0.00	False
381	3709.0	90	248	0.25	False
382	-133.6	40	122	0.00	False
383	-136.6	41	121	0.00	False
384	-41.2	12	37	0.00	False
385	-56.4	19	49	0.00	False
386	3833.4	53	142	0.25	False
387	3813.6	56	165	0.25	False
388	-17.0	7	13	0.00	False
389	3364.6	187	554	0.25	False
390	3449.8	164	468	0.25	False
391	3839.2	57	127	0.25	False
392	-43.4	14	34	0.00	False
393	-63.2	23	51	0.00	False
394	-110.4	39	79	0.00	False
395	3555.8	133	389	0.25	False
396	-524.4	165	433	0.00	False
397	-94.4	30	83	0.00	False
398	3824.0	55	158	0.25	False
399	3474.8	157	450	0.25	False
400	177677.2	130	252	0.25	False
401	-19.6	7	15	0.00	False
402	-131.2	41	113	0.00	False
403	3868.6	45	111	0.25	False
404	-212.4	67	176	0.00	False
405	-27.0	8	22	0.00	False
406	-628.2	194	535	0.00	False
407	-138.4	42	121	0.00	False
408	-46.6	14	43	0.00	False
409	-9.6	3	9	0.00	False
410	3644.2	110	304	0.25	False
411	-69.6	22	65	0.00	False
412	3635.2	109	325	0.25	False
413	3838.6	49	142	0.25	False
414	3731.2	95	199	0.25	False
415	-93.0	28	82	0.00	False
416	-23.4	8	20	0.00	False
417	-41.2	15	34	0.00	False
418	-50.0	16	44	0.00	False
419	3723.4	86	234	0.25	False
420	101799.8	89	134	0.25	False
421	3791.6	63	183	0.25	False
422	-71.0	23	57	0.00	False
423	-511.4	151	452	0.00	False
424	3877.8	43	99	0.25	False
425	-322.8	96	285	0.00	False
426	-71.2	22	62	0.00	False
427	-89.4	32	71	0.00	False
428	35838.8	64	122	0.25	False
429	-186.4	67	136	0.00	False
430	3896.0	35	88	0.25	False
431	3776.0	76	172	0.25	False
432	-99.4	32	86	0.00	False
433	-343.2	111	278	0.00	False
434	3611.2	134	295	0.25	False
435	3645.0	107	316	0.25	False
436	3641.6	110	321	0.25	False
437	-75.0	26	59	0.00	False
438	-73.0	24	56	0.00	False
439	-50.4	19	34	0.00	False
440	3630.0	115	313	0.25	False
441	3452.2	183	436	0.25	False
442	-25.8	9	22	0.00	False
443	-83.4	32	66	0.00	False
444	-83.2	25	74	0.00	False
445	-420.6	129	373	0.00	False
446	145737.8	110	211	0.50	False
447	-100.8	37	74	0.00	False
448	-454.6	133	399	0.00	False
449	3788.2	64	190	0.25	False
450	-49.6	18	39	0.00	False
451	3820.8	58	149	0.25	False
452	-48.0	17	38	0.00	False
453	-202.4	64	169	0.00	False
454	3494.8	150	447	0.25	False
455	3903.2	37	77	0.25	False
456	-11.2	4	10	0.00	False
457	-325.6	97	285	0.00	False
458	3817.2	57	162	0.25	False
459	-443.4	136	392	0.00	False
460	-28.8	10	26	0.00	False
461	-197.4	69	154	0.00	False
462	-33.0	10	30	0.00	False
463	-72.2	31	48	0.00	False
464	-933.8	279	817	0.00	False
465	3859.2	53	111	0.25	False
466	-110.6	39	88	0.00	False
467	3871.2	41	118	0.25	False
468	-202.8	63	178	0.00	False
469	3851.2	45	134	0.25	False
470	3822.8	63	129	0.25	False
471	-126.0	43	102	0.00	False
472	109744.2	103	193	0.50	False
473	-24.0	9	21	0.00	False
474	253417.6	234	437	0.25	False
475	3847.2	49	135	0.25	False
476	127783.4	104	144	0.50	False
477	3879.0	42	101	0.25	False
478	33884.6	49	92	0.50	False
479	-65.4	24	54	0.00	False
480	-26.6	8	24	0.00	False
481	-165.8	53	138	0.00	False
482	-211.8	68	178	0.00	False
483	3926.4	30	60	0.25	False
484	-29.8	10	26	0.00	False
485	57801.8	85	130	0.50	False
486	3730.0	88	220	0.25	False
487	-70.6	23	59	0.00	False
488	3769.4	76	179	0.25	False
489	-44.2	13	41	0.00	False
490	3803.6	71	155	0.25	False
491	-82.6	31	66	0.00	False
492	-219.2	66	193	0.00	False
493	-85.4	26	77	0.00	False
494	73744.6	106	175	0.50	False
495	-58.0	19	51	0.00	False
496	-181.0	65	130	0.00	False
497	145725.0	113	219	0.50	False
498	3781.8	79	163	0.25	False
499	3772.8	73	199	0.25	False
500	-111.4	37	91	0.00	False
501	41919.2	44	46	0.50	False
502	3758.8	80	207	0.25	False
503	-64.4	22	56	0.00	False
504	207721.2	132	195	0.50	False
505	-244.4	74	219	0.00	False
506	-241.8	73	218	0.00	False
507	-25.6	10	22	0.00	False
508	3519.8	175	352	0.25	False
509	-123.4	40	108	0.00	False
510	-83.4	31	62	0.00	False
511	-197.8	72	159	0.00	False
512	-28.2	9	25	0.00	False
513	157695.2	137	205	0.25	False
514	3894.6	34	92	0.25	False
515	109807.8	80	154	0.25	False
516	-94.8	33	78	0.00	False
517	175728.4	116	218	0.25	False
518	125773.2	94	189	0.25	False
519	-247.8	75	221	0.00	False
520	3896.4	37	83	0.25	False
521	3781.8	83	164	0.25	False
522	-42.0	15	35	0.00	False
523	3832.4	58	137	0.25	False
524	3910.8	39	63	0.25	False
525	-85.4	28	75	0.00	False
526	-49.4	22	36	0.00	False
527	3914.0	30	73	0.25	False
528	-64.6	24	48	0.00	False
529	-78.0	24	71	0.00	False
530	3684.6	108	263	0.25	False
531	-110.6	33	99	0.00	False
532	3912.4	30	70	0.25	False
533	15869.0	51	96	0.25	False
534	3555.2	155	369	0.25	False
535	85821.0	73	144	0.25	False
536	-81.8	27	74	0.00	False
537	-42.6	13	39	0.00	False
538	3648.2	108	316	0.25	False
539	3917.8	27	75	0.25	False
540	-18.4	6	17	0.00	False
541	7897.8	40	80	0.25	False
542	-196.8	59	177	0.00	False
543	-147.2	44	130	0.00	False
544	-32.4	12	26	0.00	False
545	-97.8	30	86	0.00	False
546	-107.6	34	98	0.00	False
547	3883.0	41	102	0.25	False
548	-104.0	36	89	0.00	False
549	185564.6	182	333	0.25	False
550	-105.0	37	88	0.00	False
551	3851.4	48	132	0.25	False
552	-487.8	150	421	0.00	False
553	-103.6	34	88	0.00	False
554	3890.6	36	100	0.25	False
555	-117.4	37	106	0.00	False
556	-262.0	92	208	0.00	False
557	3847.4	49	131	0.25	False
558	-22.0	7	18	0.00	False
559	-58.6	20	47	0.00	False
560	-107.0	45	80	0.00	False
561	-64.8	23	53	0.00	False
562	-70.0	31	49	0.00	False
563	3764.8	79	198	0.25	False
564	3221.6	244	687	0.25	False
565	3909.4	30	80	0.25	False
566	3891.8	38	89	0.25	False
567	173885.0	85	58	0.75	False
568	3257.0	220	658	0.25	False
569	3669.0	118	270	0.25	False
570	3895.2	38	86	0.25	False
571	3605.8	140	307	0.25	False
572	-58.4	21	52	0.00	False
573	25869.6	56	99	0.50	False
574	3592.8	122	365	0.25	False
575	123733.0	114	204	0.50	False
576	271545.2	190	370	0.50	False
577	335538.4	198	381	0.50	False
578	-72.8	28	58	0.00	False
579	93872.4	67	78	0.25	False
580	3403.2	189	515	0.25	False
581	27873.2	52	100	0.50	False
582	-81.8	29	62	0.00	False
583	19927.2	30	61	0.25	False
584	3714.8	86	256	0.25	False
585	3662.4	111	294	0.25	False
586	-190.8	58	173	0.00	False
587	-464.0	145	405	0.00	False
588	3757.6	76	220	0.25	False
589	233560.6	185	346	0.50	False
590	251597.2	166	329	0.50	False
591	3805.6	60	171	0.25	False
592	3713.8	104	228	0.25	False
593	-61.2	19	55	0.00	False
594	9889.4	44	88	0.50	False
595	3690.0	99	279	0.25	False
596	-101.2	38	81	0.00	False
597	3827.6	53	153	0.25	False
598	3789.4	66	189	0.25	False
599	3448.4	167	498	0.25	False
600	-101.2	36	83	0.00	False
601	-91.2	33	71	0.00	False
602	-84.2	33	61	0.00	False
603	3748.4	84	211	0.25	False
604	-21.8	8	18	0.00	False
605	-66.8	23	58	0.00	False
606	3615.6	118	348	0.25	False
607	-397.6	127	345	0.00	False
608	-103.8	43	68	0.00	False
609	71805.8	102	121	0.50	False
610	-321.6	110	257	0.00	False
611	-303.0	100	260	0.00	False
612	-58.4	21	42	0.00	False
613	3869.8	42	115	0.25	False
614	35828.4	76	113	0.25	False
615	3011.0	314	854	0.25	False
616	313584.0	178	355	0.50	False
617	3750.4	78	222	0.25	False
618	-53.6	18	49	0.00	False
619	3821.6	67	139	0.25	False
620	295536.8	198	378	0.50	False
621	3851.2	47	132	0.25	False
622	3763.0	73	215	0.25	False
623	3867.2	44	120	0.25	False
624	-100.2	34	85	0.00	False
625	-150.4	48	130	0.00	False
626	-303.2	93	271	0.00	False
627	3619.2	118	341	0.25	False
628	-11.2	3	11	0.00	False
629	583266.2	329	575	0.50	False
630	3412.6	178	528	0.25	False
631	3836.6	51	145	0.25	False
632	3803.8	65	172	0.25	False
633	5905.8	43	48	0.25	False
634	3718.4	90	240	0.25	False
635	107672.8	130	255	0.25	False
636	3670.2	105	294	0.25	False
637	59861.4	65	102	0.25	False
638	-56.4	17	51	0.00	False
639	39829.0	69	136	0.25	False
640	3785.2	70	184	0.25	False
641	-20.2	8	16	0.00	False
642	-42.4	15	33	0.00	False
643	-99.2	36	83	0.00	False
644	-58.8	21	50	0.00	False
645	3712.2	92	262	0.25	False
646	111697.4	123	248	0.25	False
647	61858.0	61	118	0.50	False
648	113847.8	75	117	0.50	False
649	17900.8	43	77	0.50	False
650	3265.4	224	666	0.25	False
651	-291.4	93	255	0.00	False
652	3827.6	61	140	0.25	False
653	-792.4	242	706	0.00	False
654	-54.8	19	47	0.00	False
655	-70.8	25	61	0.00	False
656	-47.4	16	42	0.00	False
657	3799.2	67	172	0.25	False
658	-93.4	28	85	0.00	False
659	3833.0	67	126	0.25	False
660	97785.8	97	168	0.25	False
661	-117.0	42	98	0.00	False
662	351803.0	135	124	0.75	False
663	-536.8	159	472	0.00	False
664	3694.8	97	270	0.25	False
665	3529.2	149	425	0.25	False
666	-126.6	53	89	0.00	False
667	129777.2	95	186	0.50	False
668	31859.2	58	112	0.50	False
669	-228.8	85	176	0.00	False
670	-117.2	37	107	0.00	False
671	3456.4	190	460	0.25	False
672	3462.8	162	480	0.25	False
673	159752.8	105	204	0.25	False
674	3694.8	97	270	0.25	False
675	-122.6	38	109	0.00	False
676	-267.0	79	236	0.00	False
677	-56.4	20	48	0.00	False
678	-33.0	13	27	0.00	False
679	-204.4	67	181	0.00	False
680	-228.0	70	205	0.00	False
681	-133.6	42	120	0.00	False
682	27859.8	57	108	0.50	False
683	3676.4	100	295	0.25	False
684	-30.6	11	26	0.00	False
685	3873.8	42	110	0.25	False
686	3862.8	52	110	0.25	False
687	3881.8	39	103	0.25	False
688	33859.6	60	111	0.50	False
689	3382.4	190	560	0.25	False
690	-83.2	30	69	0.00	False
691	3762.6	77	214	0.25	False
692	-164.0	65	120	0.00	False
693	-67.8	24	57	0.00	False
694	3895.4	45	75	0.25	False
695	-33.0	12	28	0.00	False
696	-44.4	16	37	0.00	False
697	3758.0	84	204	0.25	False
698	53787.8	86	156	0.50	False
699	57901.0	45	76	0.25	False
700	61918.0	52	47	0.75	False
701	-55.4	22	46	0.00	False
702	-180.8	69	137	0.00	False
703	-305.4	99	269	0.00	False
704	-213.2	75	179	0.00	False
705	-134.2	48	106	0.00	False
706	3843.0	51	137	0.25	False
707	145768.4	125	149	0.50	False
708	-131.0	40	120	0.00	False
709	3314.0	212	621	0.25	False
710	3739.0	87	231	0.25	False
711	-57.2	33	31	0.00	False
712	-55.2	18	51	0.00	False
713	-113.8	44	92	0.00	False
714	985591.8	298	278	0.75	False
715	-86.2	30	74	0.00	False
716	139788.0	114	141	0.50	False
717	-675.8	208	608	0.00	False
718	-251.4	79	229	0.00	False
719	83854.2	81	93	0.25	False
720	3824.0	54	159	0.25	False
721	3818.8	64	158	0.25	False
722	15640.4	140	274	0.25	False
723	-154.6	51	136	0.00	False
724	-521.0	176	454	0.00	False
725	3247.0	235	668	0.25	False
726	-76.2	25	69	0.00	False
727	223346.8	270	517	0.50	False
728	3697.8	91	271	0.25	False
729	3707.4	101	249	0.25	False
730	369467.2	229	457	0.50	False
731	679661.2	239	232	0.50	False
732	-65.8	31	45	0.00	False
733	-26.0	14	16	0.00	False
734	3764.0	85	203	0.25	False
735	-157.2	55	134	0.00	False
736	-69.0	21	64	0.00	False
737	-235.6	76	211	0.00	False
738	3607.6	120	356	0.25	False
739	105697.6	138	227	0.50	False
740	-62.4	21	57	0.00	False
741	-142.4	45	128	0.00	False
742	245591.2	174	339	0.50	False
743	-32.4	12	26	0.00	False
744	3504.6	156	430	0.25	False
745	3616.0	118	345	0.25	False
746	3631.2	136	303	0.25	False
747	-30.6	10	27	0.00	False
748	169706.0	130	235	0.50	False
749	3751.0	95	193	0.25	False
750	145690.8	144	242	0.50	False
751	-138.4	46	122	0.00	False
752	3750.0	82	221	0.25	False
753	-81.2	30	64	0.00	False
754	-80.6	27	70	0.00	False
755	-344.4	106	312	0.00	False
756	-623.4	198	555	0.00	False
757	377457.6	235	459	0.25	False
758	461658.6	215	217	0.50	False
759	3718.6	100	231	0.25	False
760	-64.6	25	52	0.00	False
761	-117.4	45	93	0.00	False
762	-126.6	44	108	0.00	False
763	3514.4	170	410	0.25	False
764	3201.8	250	717	0.25	False
765	-266.8	83	238	0.00	False
766	89837.4	87	115	0.50	False
767	3855.4	48	127	0.25	False
768	69841.6	74	124	0.50	False
769	3812.4	73	152	0.25	False
770	-53.8	19	47	0.00	False
771	3776.8	73	194	0.25	False
772	61779.6	91	181	0.50	False
773	3689.8	103	274	0.25	False
774	3887.6	43	88	0.25	False
775	3439.0	184	494	0.25	False
776	3836.8	55	147	0.25	False
777	3553.8	141	401	0.25	False
778	3756.2	77	222	0.25	False
779	-424.8	134	387	0.00	False
780	3820.4	70	140	0.25	False
781	3853.2	45	134	0.25	False
782	3649.4	108	317	0.25	False
783	3623.0	120	338	0.25	False
784	3864.2	56	108	0.25	False
785	3560.4	145	385	0.25	False
786	95673.6	132	258	0.25	False
787	345776.2	147	146	0.75	False
788	3645.8	114	313	0.25	False
789	3466.2	164	490	0.25	False
790	3885.4	49	86	0.25	False
791	3361.4	198	577	0.25	False
792	-93.2	34	80	0.00	False
793	3745.8	83	229	0.25	False
794	137845.0	87	109	0.50	False
795	45859.0	82	85	0.25	False
796	-151.8	56	130	0.00	False
797	-229.6	72	205	0.00	False
798	-14.4	4	14	0.00	False
799	3465.0	165	488	0.25	False
800	-258.4	82	231	0.00	False
801	-247.2	78	221	0.00	False
802	3788.8	70	187	0.25	False
803	171432.0	231	463	0.25	False
804	113810.2	119	105	0.50	False
805	3826.6	62	149	0.25	False
806	-70.4	32	51	0.00	False
807	3793.4	87	163	0.25	False
808	3669.4	103	302	0.25	False
809	-148.2	48	131	0.00	False
810	3553.0	165	363	0.25	False
811	55810.8	83	153	0.50	False
812	3873.4	51	99	0.25	False
813	55811.2	79	154	0.50	False
814	135870.2	84	79	0.50	False
815	-162.2	52	147	0.00	False
816	3664.0	115	278	0.25	False
817	13911.8	39	68	0.25	False
818	-32.4	11	27	0.00	False
819	125705.6	124	241	0.50	False
