Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
820	69838.6	70	133	0.50	False
821	-206.2	73	171	0.00	False
822	3407.8	183	534	0.25	False
823	-153.4	47	141	0.00	False
824	3739.6	84	232	0.25	False
825	3887.4	40	100	0.25	False
826	3793.2	64	185	0.25	False
827	-183.6	72	145	0.00	False
828	-424.0	148	352	0.00	False
829	249746.8	154	155	0.50	False
830	3891.8	37	95	0.25	False
831	-136.0	46	119	0.00	False
832	3781.2	69	195	0.25	False
833	3852.8	46	136	0.25	False
834	-86.0	39	61	0.00	False
835	-71.4	23	65	0.00	False
836	3913.4	36	69	0.25	False
837	-122.4	39	109	0.00	False
838	15897.4	62	62	0.25	False
839	201614.4	172	304	0.50	False
840	87886.2	74	73	0.75	False
841	3563.0	150	368	0.25	False
842	3916.0	40	63	0.25	False
843	3838.8	54	143	0.25	False
844	-27.4	11	22	0.00	False
845	205871.2	93	85	0.75	False
846	3339.4	207	588	0.25	False
847	7888.6	51	83	0.25	False
848	-185.4	63	155	0.00	False
849	59848.8	65	124	0.25	False
850	3708.0	95	258	0.25	False
851	3750.4	82	223	0.25	False
852	-98.4	35	83	0.00	False
853	-27.2	10	24	0.00	False
854	3757.8	78	219	0.25	False
855	3867.2	63	91	0.25	False
856	788960.8	466	868	0.50	False
857	29913.2	38	73	0.25	False
858	-180.4	57	161	0.00	False
859	-55.6	20	47	0.00	False
860	-228.6	73	209	0.00	False
861	-25.6	10	22	0.00	False
862	3712.8	91	261	0.25	False
863	3810.2	67	157	0.25	False
864	-48.2	21	38	0.00	False
865	-64.2	26	53	0.00	False
866	3903.0	33	85	0.25	False
867	-22.6	8	19	0.00	False
868	3736.2	92	232	0.25	False
869	-133.6	42	120	0.00	False
870	-102.0	39	81	0.00	False
871	-17.0	5	15	0.00	False
872	69846.6	68	120	0.50	False
873	-352.2	114	315	0.00	False
874	3758.0	92	186	0.25	False
875	159757.4	113	199	0.25	False
876	-98.0	30	90	0.00	False
877	87827.2	98	114	0.50	False
878	-62.8	21	55	0.00	False
879	5925.8	33	58	0.25	False
880	-13.6	5	12	0.00	False
881	3822.2	66	148	0.25	False
882	-45.8	17	39	0.00	False
883	157910.0	64	62	0.75	False
884	-24.8	9	22	0.00	False
885	3585.2	128	376	0.25	False
886	-61.6	20	52	0.00	False
887	-55.0	24	41	0.00	False
888	-35.6	10	32	0.00	False
889	3856.8	61	101	0.25	False
890	-31.2	11	28	0.00	False
891	-52.0	22	38	0.00	False
892	-172.2	55	159	0.00	False
893	3840.6	61	135	0.25	False
894	-122.8	41	105	0.00	False
895	3772.0	77	201	0.25	False
896	3807.8	63	174	0.25	False
897	3103.4	302	783	0.25	False
898	-193.6	62	175	0.00	False
899	3811.0	61	167	0.25	False
900	3904.6	33	78	0.25	False
901	-189.2	59	175	0.00	False
902	3907.0	33	80	0.25	False
903	-292.4	91	262	0.00	False
904	3872.8	50	102	0.25	False
905	3761.4	72	213	0.25	False
906	47871.2	58	104	0.50	False
907	3755.4	78	222	0.25	False
908	311556.0	192	382	0.50	False
909	-40.2	18	31	0.00	False
910	3896.0	36	92	0.25	False
911	3657.4	107	313	0.25	False
912	-102.8	33	88	0.00	False
913	45917.2	46	57	0.25	False
914	43834.4	72	133	0.50	False
915	3918.6	26	75	0.25	False
916	3698.4	99	271	0.25	False
917	121643.4	148	293	0.50	False
918	-48.2	21	38	0.00	False
919	57865.6	60	114	0.50	False
920	-30.6	13	24	0.00	False
921	3783.2	68	196	0.25	False
922	-462.8	145	421	0.00	False
923	21866.8	58	105	0.50	False
924	3928.2	25	64	0.25	False
925	-31.2	11	28	0.00	False
926	-131.8	42	119	0.00	False
927	3832.8	55	152	0.25	False
928	3693.4	104	261	0.25	False
929	133708.2	129	230	0.25	False
930	3810.0	64	169	0.25	False
931	-129.2	42	117	0.00	False
932	79852.4	64	123	0.50	False
933	181725.8	143	185	0.25	False
934	-99.2	34	90	0.00	False
935	27896.0	64	57	0.50	False
936	39913.4	45	62	0.50	False
937	-162.0	57	138	0.00	False
938	45840.6	76	119	0.50	False
939	89691.8	128	246	0.25	False
940	107780.2	160	82	0.75	False
941	3425.4	178	527	0.25	False
942	-226.2	70	209	0.00	False
943	187873.2	87	80	0.75	False
944	479391.8	271	528	0.50	False
945	3653.4	110	315	0.25	False
946	-45.2	16	38	0.00	False
947	33924.2	47	47	0.25	False
948	-170.8	60	151	0.00	False
949	3296.0	226	632	0.25	False
950	-152.6	48	139	0.00	False
951	3855.2	54	120	0.25	False
952	55831.6	71	144	0.25	False
953	3865.4	46	119	0.25	False
954	-187.4	68	160	0.00	False
955	91831.0	78	136	0.25	False
956	417182.4	345	683	0.25	False
957	-128.4	44	114	0.00	False
958	53881.0	73	70	0.50	False
959	3462.2	167	492	0.25	False
960	3619.6	136	315	0.25	False
961	53575.0	169	339	0.25	False
962	-40.8	13	38	0.00	False
963	-215.2	80	179	0.00	False
964	3869.8	63	89	0.25	False
965	3892.0	39	94	0.25	False
966	3629.6	119	337	0.25	False
967	67460.2	226	421	0.50	False
968	-391.2	125	354	0.00	False
969	3894.8	36	96	0.25	False
970	-27.2	14	20	0.00	False
971	51838.2	69	131	0.50	False
972	-194.2	75	154	0.00	False
973	-140.6	49	123	0.00	False
974	-682.4	212	621	0.00	False
975	799374.6	405	403	0.75	False
976	-62.0	24	51	0.00	False
977	-212.0	72	188	0.00	False
978	197711.4	136	232	0.25	False
979	-211.0	70	185	0.00	False
980	-137.4	45	123	0.00	False
981	-159.8	79	92	0.00	False
982	3750.4	79	226	0.25	False
983	69899.2	57	74	0.50	False
984	175590.6	178	342	0.25	False
985	-33.6	12	30	0.00	False
986	3460.6	170	486	0.25	False
987	769065.4	420	812	0.50	False
988	3888.2	37	102	0.25	False
989	3818.2	61	163	0.25	False
990	1609348.0	500	470	0.75	True
991	3556.8	140	402	0.25	False
992	-97.2	35	79	0.00	False
993	3771.6	74	207	0.25	False
994	-77.2	31	63	0.00	False
995	3783.2	71	198	0.25	False
996	305446.8	240	461	0.50	False
997	-35.6	17	25	0.00	False
998	-211.6	65	192	0.00	False
999	63771.6	104	182	0.25	False
1000	-28.4	12	21	0.00	False
