Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
67	-408.0	121	359	0.00	False
68	3790.0	67	171	0.25	False
69	-287.4	92	226	0.00	False
70	3753.0	77	216	0.25	False
71	-971.8	285	836	0.00	False
72	2891.6	328	963	0.25	False
73	-404.2	126	353	0.00	False
74	-109.4	34	94	0.00	False
75	3730.4	86	229	0.25	False
76	-60.0	22	43	0.00	False
77	-194.4	67	161	0.00	False
78	-334.6	98	284	0.00	False
79	-13.8	4	12	0.00	False
80	-202.8	62	174	0.00	False
81	511270.6	306	571	0.50	False
82	-54.6	19	43	0.00	False
83	-80.4	24	69	0.00	False
84	-117.0	41	94	0.00	False
85	275882.2	111	2	0.75	False
86	33902.8	46	51	0.50	False
87	-316.8	103	253	0.00	False
88	3780.6	69	197	0.25	False
89	3857.0	53	115	0.25	False
90	3550.0	138	395	0.25	False
91	3805.2	61	168	0.25	False
92	3567.0	134	374	0.25	False
93	3755.2	75	224	0.25	False
94	-31.0	11	24	0.00	False
95	3575.0	136	357	0.25	False
96	-166.0	58	127	0.00	False
97	-167.0	50	150	0.00	False
98	3795.6	63	183	0.25	False
99	623698.2	205	199	0.75	False
100	9794.6	77	151	0.50	False
101	21856.8	55	108	0.25	False
102	3839.2	59	125	0.25	False
103	813582.2	273	271	0.75	False
104	-180.6	55	162	0.00	False
105	3744.6	82	219	0.25	False
106	235388.4	245	489	0.50	False
107	-139.6	45	122	0.00	False
108	223619.6	159	297	0.50	False
109	3522.4	150	410	0.25	False
110	-207.0	75	160	0.00	False
111	-75.0	29	61	0.00	False
112	3771.0	85	173	0.25	False
113	-519.0	156	459	0.00	False
114	-105.6	47	70	0.00	False
115	3770.8	79	188	0.25	False
116	3765.0	71	202	0.25	False
117	-692.0	206	619	0.00	False
118	-233.0	77	188	0.00	False
119	-60.6	20	52	0.00	False
120	347593.4	195	308	0.25	False
121	2661.8	411	1211	0.25	False
122	-99.4	30	88	0.00	False
123	3857.6	52	114	0.25	False
124	-95.2	30	84	0.00	False
125	-49.6	18	39	0.00	False
126	95679.2	127	241	0.50	False
127	3631.6	115	331	0.25	False
128	3717.4	87	258	0.25	False
129	3622.8	120	332	0.25	False
130	-371.0	119	321	0.00	False
131	3608.0	117	351	0.25	False
132	-149.2	59	115	0.00	False
133	-180.0	56	164	0.00	False
134	-224.0	80	190	0.00	False
135	395476.0	225	432	0.25	False
136	3666.6	115	281	0.25	False
137	3732.4	87	228	0.25	False
138	3792.6	77	159	0.25	False
139	321549.4	198	378	0.50	False
140	43850.6	64	117	0.50	False
141	-1019.0	309	916	0.00	False
142	-933.2	285	849	0.00	False
143	-43.2	14	40	0.00	False
144	39928.8	41	48	0.50	False
145	3885.0	41	97	0.25	False
146	65719.4	119	215	0.50	False
147	-87.6	31	76	0.00	False
148	3897.8	32	95	0.25	False
149	113713.8	118	234	0.50	False
150	-85.6	34	68	0.00	False
151	185701.4	135	244	0.50	False
152	3661.2	120	284	0.25	False
153	255482.6	229	386	0.50	False
154	3808.8	61	176	0.25	False
155	-229.8	75	206	0.00	False
156	47752.0	101	195	0.50	False
157	-34.6	11	31	0.00	False
158	3699.4	104	251	0.25	False
159	85927.0	48	51	0.50	False
160	129702.8	125	249	0.50	False
161	-100.8	38	78	0.00	False
162	3883.2	43	96	0.25	False
163	239529.0	198	392	0.25	False
164	51839.0	74	130	0.25	False
165	145737.6	114	221	0.50	False
166	3845.2	50	139	0.25	False
167	3129.4	282	758	0.25	False
168	267783.2	140	142	0.50	False
169	3773.8	81	196	0.25	False
170	485286.4	320	594	0.50	False
171	3836.8	57	140	0.25	False
172	265625.4	170	309	0.50	False
173	-187.2	58	171	0.00	False
174	369531.4	222	375	0.50	False
175	-227.8	74	207	0.00	False
176	3756.0	82	211	0.25	False
177	101838.6	72	135	0.25	False
178	-91.4	28	85	0.00	False
179	93776.0	92	181	0.50	False
180	3607.6	124	357	0.25	False
181	3774.2	75	204	0.25	False
182	-185.0	60	170	0.00	False
183	37802.2	102	120	0.50	False
184	29843.0	76	114	0.50	False
185	129836.8	86	123	0.50	False
186	-40.2	14	35	0.00	False
187	1120626.8	601	1182	0.50	False
188	3352.4	209	581	0.25	False
189	-3214.4	1000	2928	0.00	True
190	101833.6	72	140	0.50	False
191	61836.8	88	105	0.50	False
192	3058.4	309	841	0.25	False
193	3597.4	126	369	0.25	False
194	-267.8	88	238	0.00	False
195	-86.4	28	80	0.00	False
196	-226.8	80	196	0.00	False
197	3723.2	99	235	0.25	False
198	-480.2	151	438	0.00	False
199	269678.0	198	197	0.50	False
200	215737.0	144	188	0.50	False
201	129753.0	106	209	0.25	False
202	3692.0	96	282	0.25	False
203	175726.2	153	190	0.50	False
204	3497.8	195	407	0.25	False
205	63806.0	83	150	0.50	False
206	3781.0	77	186	0.25	False
207	401731.0	188	186	0.75	False
208	3618.2	144	315	0.25	False
209	3756.8	75	222	0.25	False
210	53827.0	73	145	0.50	False
211	3869.0	56	102	0.25	False
212	3774.2	85	189	0.25	False
213	3784.0	74	189	0.25	False
214	3833.8	62	145	0.25	False
215	3534.2	156	413	0.25	False
216	195652.2	155	298	0.25	False
217	141763.6	103	199	0.25	False
218	695609.6	275	275	0.75	False
219	601599.4	277	259	0.50	False
220	-48.6	17	40	0.00	False
221	5880.8	50	91	0.25	False
222	3762.4	82	208	0.25	False
223	3423.6	178	528	0.25	False
224	295848.4	109	110	0.50	False
225	3406.4	197	528	0.25	False
226	293596.6	181	350	0.50	False
227	-194.8	71	165	0.00	False
228	3772.2	73	211	0.25	False
229	223858.4	105	90	0.75	False
230	-38.4	12	36	0.00	False
231	3870.4	46	114	0.25	False
232	39846.4	65	127	0.50	False
233	533314.4	323	562	0.25	False
234	-381.8	140	321	0.00	False
235	95734.4	113	221	0.25	False
236	65784.2	95	178	0.50	False
237	475322.6	307	573	0.50	False
238	-50.8	26	35	0.00	False
239	3422.6	227	469	0.25	False
240	357513.0	222	419	0.50	False
241	651700.2	228	207	0.75	False
242	3666.6	123	283	0.25	False
243	171898.0	72	72	0.75	False
244	319855.2	109	107	0.75	False
245	203629.8	172	310	0.50	False
246	255615.2	169	334	0.25	False
247	169602.4	168	334	0.50	False
248	-269.6	85	247	0.00	False
249	2345178.6	639	641	0.50	False
250	109858.4	95	87	0.75	False
251	996614.0	607	1209	0.50	False
252	167766.4	148	150	0.50	False
253	133697.2	135	249	0.50	False
254	3689.8	121	251	0.25	False
255	171649.2	150	300	0.25	False
256	2685178.2	717	596	0.75	False
257	3826.6	68	143	0.25	False
258	3478.8	162	480	0.25	False
259	9846.6	65	118	0.50	False
260	409477.0	236	459	0.50	False
261	-161.4	63	135	0.00	False
262	33908.8	41	76	0.50	False
263	9887.4	48	89	0.50	False
264	339564.2	199	382	0.50	False
265	255639.6	159	316	0.50	False
266	49765.8	118	171	0.50	False
267	297844.4	117	106	0.50	False
268	3494.2	162	467	0.25	False
269	3802.6	80	161	0.25	False
270	195800.2	132	126	0.75	False
271	3908.2	31	83	0.25	False
272	2981.2	364	885	0.25	False
273	95857.8	80	106	0.25	False
274	1431482.4	404	397	0.75	False
275	3901.2	39	85	0.25	False
276	1034804.6	551	1049	0.50	False
277	3839.0	64	134	0.25	False
278	371634.8	222	266	0.50	False
279	929663.0	272	258	0.75	False
280	467809.0	153	133	0.75	False
281	-57.2	26	43	0.00	False
282	3567.4	140	395	0.25	False
283	137788.6	94	185	0.50	False
284	443443.2	258	486	0.25	False
285	57867.8	58	112	0.50	False
286	155900.4	70	69	0.75	False
287	-364.6	118	329	0.00	False
288	627163.4	379	729	0.50	False
289	83603.2	168	331	0.50	False
290	3826.8	63	149	0.25	False
291	3901.8	42	80	0.25	False
292	3329.4	301	519	0.25	False
293	637016.2	436	866	0.25	False
294	185849.6	103	102	0.75	False
295	-181.4	57	166	0.00	False
296	21783.4	89	177	0.25	False
297	3743.4	87	233	0.25	False
298	87917.4	79	19	0.50	False
299	73872.0	59	109	0.50	False
300	219545.4	237	345	0.50	False
301	51891.6	50	92	0.50	False
302	57846.4	67	131	0.25	False
303	339499.2	223	443	0.25	False
304	205576.6	189	361	0.25	False
305	103846.0	71	132	0.50	False
306	2919.2	343	996	0.25	False
307	3857.4	53	122	0.25	False
308	-80.8	28	73	0.00	False
309	35724.6	116	229	0.50	False
310	163828.4	105	125	0.50	False
311	105871.0	77	95	0.25	False
312	-86.4	28	80	0.00	False
313	161711.8	134	244	0.50	False
314	129817.6	112	126	0.50	False
315	3428.4	193	512	0.25	False
316	59861.2	62	119	0.50	False
317	321903.2	122	33	0.75	False
318	3449.8	181	501	0.25	False
319	3698.8	104	273	0.25	False
320	47888.0	63	83	0.50	False
321	3798.2	64	185	0.25	False
322	3162.6	275	761	0.25	False
323	3199.0	265	728	0.25	False
324	95615.4	194	290	0.50	False
325	-47.2	17	42	0.00	False
326	3882.4	39	106	0.25	False
327	3677.0	128	270	0.25	False
328	3714.8	118	234	0.25	False
329	3119.4	282	813	0.25	False
330	-92.2	35	79	0.00	False
331	3948.4	29	36	0.25	False
332	3881.8	54	93	0.25	False
333	247836.0	126	105	0.75	False
334	3513.6	198	408	0.25	False
335	17773.0	100	186	0.50	False
336	3603.2	124	370	0.25	False
337	3817.0	59	169	0.25	False
338	-217.8	76	195	0.00	False
339	3575.4	137	388	0.25	False
340	535657.4	242	237	0.75	False
341	3822.0	57	166	0.25	False
342	3531.2	155	424	0.25	False
343	499127.8	388	756	0.50	False
344	3659.4	108	317	0.25	False
345	569259.8	378	611	0.50	False
346	367644.6	239	240	0.50	False
347	621525.8	341	317	0.75	False
348	757098.0	406	805	0.50	False
349	345542.8	208	403	0.50	False
350	319232.2	332	664	0.25	False
351	-189.0	61	174	0.00	False
352	753545.4	327	330	0.50	False
353	63811.6	81	160	0.25	False
354	-380.2	125	349	0.00	False
355	81806.2	90	160	0.25	False
356	-507.8	160	471	0.00	False
357	3480.4	224	411	0.25	False
358	-168.4	69	139	0.00	False
359	33778.2	95	184	0.25	False
360	809159.4	465	672	0.50	False
361	-163.2	54	150	0.00	False
362	876962.2	471	926	0.50	False
363	651477.4	369	352	0.50	False
364	3796.2	68	186	0.25	False
365	-302.6	102	275	0.00	False
366	3311.8	261	596	0.25	False
367	3613.6	139	342	0.25	False
368	97862.8	91	89	0.50	False
369	133674.6	169	247	0.50	False
370	3334.2	235	594	0.25	False
371	3863.6	49	122	0.25	False
372	3346.6	236	580	0.25	False
373	197773.4	138	165	0.25	False
374	145773.6	116	184	0.50	False
375	3055.0	302	876	0.25	False
376	167013.2	418	829	0.25	False
377	785030.6	446	854	0.50	False
378	847913.8	210	0	1.00	False
379	3672.6	110	296	0.25	False
380	279463.2	254	447	0.50	False
381	239589.8	208	331	0.50	False
382	151567.6	192	365	0.25	False
383	-164.2	53	151	0.00	False
384	3362.6	203	593	0.25	False
385	345527.4	212	422	0.50	False
386	421802.0	168	126	0.75	False
387	217173.8	352	698	0.50	False
388	136794.2	530	982	0.50	False
389	674959.2	508	865	0.50	False
390	3462.0	191	482	0.25	False
391	-72.0	30	60	0.00	False
392	3787.2	72	192	0.25	False
393	3833.0	75	133	0.25	False
394	620839.2	525	1000	0.50	False
395	-576.6	191	526	0.00	False
396	499141.8	378	751	0.25	False
397	3744.2	118	201	0.25	False
398	3694.4	194	181	0.25	False
399	2191.4	712	1528	0.25	False
400	13297.6	296	580	0.50	False
401	-800.2	271	728	0.00	False
402	313500.4	223	437	0.50	False
403	1833147.0	649	639	0.50	False
404	-448.8	146	415	0.00	False
405	1116584.0	664	1237	0.50	False
406	3677.4	113	287	0.25	False
407	157709.0	136	245	0.50	False
408	3850.6	57	129	0.25	False
409	1727853.6	983	1910	0.25	False
410	568481.2	754	1197	0.25	False
411	341409.6	259	518	0.25	False
412	327511.2	221	426	0.25	False
413	387439.6	342	463	0.50	False
414	621654.4	257	251	0.50	False
415	2967791.2	620	4	0.75	False
416	-512.8	197	434	0.00	False
417	-93.6	30	87	0.00	False
418	3446773.8	983	967	0.50	False
419	167210.8	343	652	0.50	False
420	1422054.8	876	1721	0.25	False
421	159025.0	504	726	0.50	False
422	553298.8	317	620	0.25	False
423	175731.0	122	235	0.25	False
424	534978.4	444	880	0.25	False
425	-605.6	215	542	0.00	False
426	381499.0	228	446	0.25	False
427	3882.8	42	105	0.25	False
428	-2979.0	930	2775	0.00	False
429	2361052.4	744	727	0.50	False
430	-3174.8	1000	2961	0.00	True
431	1945598.2	536	209	0.50	False
432	67495.8	237	398	0.25	False
433	3568.2	144	395	0.25	False
434	261273.4	421	515	0.50	False
435	209844.2	153	68	0.25	False
436	-1224.8	389	1142	0.00	False
437	3393.4	281	474	0.25	False
438	4009781.8	767	2	0.75	False
439	654314.2	731	1452	0.25	False
440	-576.4	180	538	0.00	False
441	-211.2	70	194	0.00	False
442	-296.8	98	273	0.00	False
443	389901.4	167	5	0.75	False
444	79782.4	105	177	0.25	False
445	3544831.0	1000	897	0.50	True
446	3152.2	333	726	0.25	False
447	197820.4	124	124	0.50	False
448	257119.6	453	676	0.50	False
449	877388.6	441	428	0.50	False
450	-440.8	149	402	0.00	False
451	311660.6	179	283	0.25	False
452	-440.2	170	379	0.00	False
453	800881.6	508	989	0.50	False
454	791384.4	431	435	0.25	False
455	1693789.4	1000	1969	0.25	True
456	829330.2	467	469	0.50	False
457	761309.4	435	521	0.25	False
458	502799.6	539	1022	0.50	False
459	865720.0	264	188	0.75	False
460	467862.4	154	74	0.75	False
461	-14.4	6	12	0.00	False
462	792865.6	537	974	0.50	False
463	1789936.2	1000	1790	0.25	True
464	1466020.8	1000	1650	0.25	True
465	1817737.6	542	2	0.75	False
466	2957488.8	1000	0	0.50	True
467	405377.2	279	549	0.50	False
468	1121771.4	1000	1925	0.25	True
469	2133139.2	674	665	0.50	False
470	981977.6	902	1749	0.25	False
471	3015488.6	1000	0	0.50	True
472	367404.0	369	417	0.50	False
473	3296.2	267	612	0.25	False
474	2487000.6	777	777	0.75	False
475	1709421.4	539	398	0.50	False
476	119657.0	147	293	0.50	False
477	543461.2	393	341	0.75	False
478	339502.8	236	428	0.50	False
479	533802.6	162	151	0.50	False
480	83092.6	441	695	0.50	False
481	580600.8	674	1144	0.50	False
482	901624.2	362	208	0.75	False
483	-441.6	139	413	0.00	False
484	3511095.6	1000	557	0.50	True
485	2345.4	552	1513	0.25	False
486	443636.4	249	261	0.25	False
487	1417403.2	475	447	0.50	False
488	347146.0	465	641	0.50	False
489	539582.8	366	218	0.75	False
490	3213820.6	621	0	1.00	False
491	1812213.0	1000	1453	0.25	True
492	-3187.2	1000	2979	0.00	True
493	2964.8	335	957	0.25	False
494	1672230.6	1000	1411	0.25	True
495	1339274.2	540	531	0.50	False
496	3224.8	268	699	0.25	False
497	409851.2	137	99	0.75	False
498	3478739.8	1000	999	0.50	True
499	2613224.6	729	557	0.50	False
500	53424.6	248	478	0.50	False
501	-483.4	164	439	0.00	False
502	1094530.8	804	1157	0.25	False
503	-1066.4	389	939	0.00	False
504	663826.4	271	24	0.75	False
505	123737.8	195	147	0.25	False
506	711300.2	398	562	0.25	False
507	1205614.2	539	89	0.50	False
508	-473.8	157	434	0.00	False
509	211812.2	122	138	0.25	False
510	537558.6	302	312	0.50	False
511	291873.2	191	4	0.50	False
512	955492.8	380	371	0.75	False
513	282858.6	562	894	0.25	False
514	281813.8	138	130	0.50	False
515	107625.8	164	316	0.25	False
516	1902586.6	1000	991	0.25	True
517	655520.8	338	338	0.75	False
518	1463471.4	423	417	0.50	False
519	1670236.2	915	1490	0.50	False
520	644878.6	534	946	0.50	False
521	1113241.4	546	534	0.75	False
522	1688091.0	1000	1585	0.25	True
523	143577.4	281	264	0.50	False
524	942909.0	504	974	0.50	False
525	263784.4	166	134	0.25	False
526	15691.2	162	226	0.50	False
527	2650.8	494	1183	0.25	False
528	657176.6	388	721	0.50	False
529	483451.8	280	462	0.25	False
530	219466.8	234	455	0.50	False
531	731695.4	1000	1960	0.25	True
532	277699.8	199	206	0.50	False
533	1107019.6	610	749	0.25	False
534	3615141.0	1000	517	0.50	True
535	3130.8	334	753	0.25	False
536	3076.2	392	752	0.25	False
537	2219310.8	672	462	0.75	False
538	837127.6	445	744	0.50	False
539	985096.8	609	632	0.50	False
540	475473.0	269	637	0.25	False
541	3556.2	161	393	0.25	False
542	1102435.8	709	1378	0.50	False
543	349924.6	136	4	0.75	False
544	89797.0	90	175	0.25	False
545	593167.0	372	741	0.25	False
546	125868.6	89	91	0.50	False
547	3785.4	82	183	0.25	False
548	3152882.8	894	895	0.50	False
549	355706.8	201	210	0.25	False
550	1009762.8	412	2	0.75	False
551	1279760.2	1000	1950	0.25	True
552	561707.6	223	209	0.75	False
553	-2995.2	1000	2739	0.00	True
554	1472185.0	843	1600	0.25	False
555	1513328.8	513	509	0.75	False
556	969057.2	544	747	0.50	False
557	2087228.2	616	606	0.75	False
558	308918.6	494	889	0.50	False
559	-3064.6	1000	2822	0.00	True
560	3517031.6	1000	629	0.50	True
561	1422411.4	727	1433	0.50	False
562	-2748.6	1000	2432	0.00	True
563	454890.4	495	944	0.50	False
564	1133503.0	448	310	0.75	False
565	-572.2	209	505	0.00	False
566	755268.6	433	572	0.50	False
567	1636435.0	866	1285	0.50	False
568	989138.6	597	596	0.75	False
569	59026.2	416	800	0.25	False
570	1884575.4	1000	999	0.50	True
571	1556052.2	876	1751	0.50	False
572	3126.4	285	805	0.25	False
573	433416.8	536	241	0.75	False
574	553121.2	517	642	0.50	False
575	2776684.2	1000	987	0.50	True
576	3044907.8	872	874	0.50	False
577	4175684.2	911	2	0.75	False
578	517892.6	1000	1688	0.25	True
579	769611.0	414	166	0.25	False
580	-321.4	160	238	0.00	False
581	1021696.2	498	2	0.75	False
582	3210734.0	1000	979	0.50	True
583	1944434.8	1000	1191	0.25	True
584	48910.6	465	898	0.50	False
585	1767779.6	1000	1988	0.25	True
586	1926594.4	1000	988	0.25	True
587	3514864.0	1000	847	0.50	True
588	2165316.8	697	808	0.75	False
589	279505.0	239	411	0.25	False
590	2690.8	476	1156	0.25	False
591	1703832.8	1000	1916	0.25	True
592	225434.8	249	482	0.50	False
593	-2643.6	1000	2287	0.00	True
594	539382.6	418	415	0.50	False
595	3183030.0	942	661	0.75	False
596	997197.6	565	554	0.50	False
597	1742915.6	784	782	0.75	False
598	1290532.4	671	1320	0.50	False
599	297592.0	182	364	0.25	False
600	2281.2	633	1511	0.25	False
601	285572.8	202	364	0.25	False
602	467782.4	171	157	0.50	False
603	131163.4	424	632	0.50	False
604	2690826.8	1000	798	0.50	True
605	253442.0	243	485	0.25	False
606	845674.6	269	241	0.75	False
607	169037.6	497	721	0.50	False
608	1643853.8	1000	1881	0.25	True
609	914486.2	1000	988	0.50	True
610	982672.2	783	991	0.25	False
611	141648.4	184	272	0.25	False
612	503709.6	229	197	0.50	False
613	1702086.4	909	1691	0.50	False
614	1029699.6	1000	1992	0.25	True
615	719944.0	1000	1649	0.25	True
616	1634.2	768	2186	0.25	False
617	-1217.8	489	1027	0.00	False
618	1607897.0	1000	1815	0.25	True
619	-60.0	24	51	0.00	False
620	3448.2	174	515	0.25	False
621	2966.0	408	885	0.25	False
622	485245.8	379	622	0.50	False
623	2137.4	694	1621	0.25	False
624	2407.6	538	1448	0.25	False
625	1114422.8	762	1344	0.50	False
626	-1271.8	510	1076	0.00	False
627	1887236.0	859	322	0.50	False
628	107387.6	266	513	0.25	False
629	1331544.2	391	339	0.50	False
630	233709.6	154	237	0.25	False
631	403590.8	255	302	0.25	False
632	3799.6	76	175	0.25	False
633	1825776.8	1000	2000	0.25	True
634	3665433.8	1000	151	0.50	True
635	493341.4	330	550	0.50	False
636	998752.8	589	1090	0.25	False
637	606111.2	813	1619	0.25	False
638	-716.8	228	668	0.00	False
639	2472905.8	886	781	0.75	False
640	1368605.8	755	1159	0.50	False
641	1683.4	914	1971	0.25	False
642	-3029.6	1000	2782	0.00	True
643	779700.4	235	237	0.50	False
644	-1574.0	497	1468	0.00	False
645	139786.0	97	188	0.50	False
646	701722.0	247	187	0.75	False
647	3626.0	149	319	0.25	False
648	63413.4	250	490	0.50	False
649	668912.2	500	936	0.50	False
650	277705.6	193	206	0.25	False
651	3506739.8	1000	1000	0.50	True
652	-1123.0	368	1032	0.00	False
653	1956119.4	1000	2226	0.25	True
654	1597014.6	712	707	0.75	False
655	-2415.4	886	2132	0.00	False
656	3330.4	232	603	0.25	False
657	-489.6	168	444	0.00	False
658	519312.6	355	568	0.25	False
659	-2521.4	1000	2138	0.00	True
660	1075724.2	1000	1972	0.25	True
661	3282.0	236	662	0.25	False
662	-2957.8	1000	2691	0.00	True
663	1993.2	858	1641	0.25	False
664	-2588.8	886	2345	0.00	False
665	1870021.4	1000	1696	0.25	True
666	75945.8	50	26	0.50	False
667	1422721.8	737	1037	0.25	False
668	3768.2	132	157	0.25	False
669	1305784.8	356	75	0.50	False
670	-433.8	155	386	0.00	False
671	1109515.6	377	361	0.50	False
672	3064.4	358	807	0.25	False
673	973376.4	519	376	0.75	False
674	2890685.2	1000	995	0.50	True
675	387377.6	280	544	0.50	False
676	1481409.2	481	439	0.75	False
677	2342.4	553	1512	0.25	False
678	3848777.8	1000	999	0.50	True
679	817593.0	418	188	0.75	False
680	589798.8	236	88	0.75	False
681	3094939.0	1000	1414	0.50	True
682	245839.6	116	114	0.50	False
683	3006878.8	1000	775	0.50	True
684	1187853.4	1000	1827	0.25	True
685	-3153.0	1000	2940	0.00	True
686	1044494.2	1000	998	0.25	True
687	882785.6	668	958	0.50	False
688	1340519.8	1000	998	0.25	True
689	63794.8	92	170	0.50	False
690	1303506.2	403	371	0.75	False
691	1669798.8	1000	1953	0.25	True
692	-2481.4	1000	2088	0.00	True
693	686917.8	480	955	0.25	False
694	31764.0	101	198	0.50	False
695	-334.6	115	302	0.00	False
696	2007167.8	768	512	0.50	False
697	745850.0	273	4	0.50	False
698	1872220.8	1000	1447	0.25	True
699	139756.0	113	207	0.25	False
700	2382756.4	924	921	0.50	False
701	-3038.4	1000	2793	0.00	True
702	1201939.4	932	1788	0.50	False
703	265183.0	411	641	0.50	False
704	1374196.2	895	1528	0.50	False
705	-302.8	169	207	0.00	False
706	8262.0	803	1362	0.50	False
707	-1872.0	645	1690	0.00	False
708	1584306.4	828	1486	0.50	False
709	407336.0	433	443	0.50	False
710	3084699.4	1000	999	0.50	True
711	-3151.8	1000	2931	0.00	True
712	2234895.8	845	811	0.50	False
713	1180654.8	644	1179	0.25	False
714	73363.8	282	520	0.25	False
715	61854.0	94	95	0.50	False
716	459779.4	299	33	0.50	False
717	547723.2	1000	1906	0.25	True
718	5353733.4	1000	0	0.75	True
719	337522.6	226	413	0.25	False
720	201782.2	149	146	0.50	False
721	3265.6	288	628	0.25	False
722	1275148.8	760	456	0.50	False
723	1206630.8	672	1188	0.25	False
724	101356.2	313	497	0.25	False
725	812109.4	1000	1460	0.25	True
726	1144870.4	837	697	0.50	False
727	1498619.2	835	1076	0.50	False
728	1824154.2	1000	1518	0.25	True
729	937531.0	352	349	0.50	False
730	516844.2	527	980	0.50	False
731	1730568.2	1000	995	0.25	True
732	3152848.4	1000	825	0.50	True
733	1919095.8	1000	359	0.25	True
734	1320198.4	852	1554	0.25	False
735	-2625.6	1000	2277	0.00	True
736	1386132.8	1000	1500	0.25	True
737	1943954.6	1000	1790	0.25	True
738	1356013.0	1000	1646	0.25	True
739	159420.6	264	479	0.25	False
740	1089073.8	775	504	0.50	False
741	-2834.0	935	2600	0.00	False
742	1626125.8	1000	1535	0.25	True
743	1391666.8	461	122	0.50	False
744	926339.8	853	1327	0.50	False
745	-331.4	138	275	0.00	False
746	53782.6	152	124	0.50	False
747	1395143.4	683	556	0.75	False
748	1895933.0	1000	1811	0.25	True
749	624010.6	1000	1555	0.25	True
750	233811.2	132	132	0.50	False
751	71768.2	99	196	0.50	False
752	-2503.0	1000	2125	0.00	True
753	3314.6	284	567	0.25	False
754	2822677.2	1000	999	0.50	True
755	1873052.0	805	603	0.50	False
756	-1751.2	1000	1169	0.00	True
757	1853292.2	590	526	0.50	False
758	535945.6	932	1692	0.50	False
759	1059788.6	1000	1887	0.25	True
760	-2527.4	1000	2148	0.00	True
761	357439.4	368	370	0.50	False
762	-359.6	155	292	0.00	False
763	-768.0	244	716	0.00	False
764	401198.6	393	654	0.25	False
765	327219.2	433	579	0.25	False
766	105791.2	98	175	0.25	False
767	559377.0	320	525	0.25	False
768	195279.4	378	541	0.50	False
769	603433.6	369	407	0.50	False
770	-2580.0	1000	2215	0.00	True
771	1280872.8	677	886	0.50	False
772	1777832.8	1000	1929	0.25	True
773	524748.8	545	1076	0.50	False
774	751051.4	429	847	0.25	False
775	3888.2	54	85	0.25	False
776	3779.4	73	202	0.25	False
777	2800.2	431	1063	0.25	False
778	681289.6	454	518	0.50	False
779	-75.2	26	68	0.00	False
780	3176866.8	904	896	0.75	False
781	1479.6	871	2270	0.25	False
782	151809.6	93	164	0.50	False
783	-1131.2	396	1013	0.00	False
784	1054765.8	571	1100	0.25	False
785	-2991.4	1000	2733	0.00	True
786	3544.8	232	335	0.25	False
787	3315.4	307	548	0.25	False
788	101715.4	156	210	0.25	False
789	419394.8	271	538	0.50	False
790	585601.0	353	214	0.25	False
791	3540956.8	1000	733	0.50	True
792	3790920.2	1000	815	0.50	True
793	305612.2	175	348	0.25	False
794	339524.0	253	382	0.25	False
795	2617.6	507	1219	0.25	False
796	1204501.4	687	1332	0.25	False
797	1925895.0	991	1870	0.50	False
