Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
62	-29.2	8	26	0.00	False
63	-48.6	15	42	0.00	False
64	-11.2	3	11	0.00	False
65	-42.0	14	31	0.00	False
66	-517.2	145	429	0.00	False
67	-165.0	48	137	0.00	False
68	-42.0	12	38	0.00	False
69	-42.2	12	37	0.00	False
70	-313.6	95	242	0.00	False
71	-111.2	33	96	0.00	False
72	3795.2	61	178	0.25	False
73	-147.4	43	130	0.00	False
74	-19.4	6	17	0.00	False
75	-217.2	63	181	0.00	False
76	-22.6	7	20	0.00	False
77	-33.2	11	23	0.00	False
78	-65.8	19	57	0.00	False
79	-18.6	5	17	0.00	False
80	-21.8	6	20	0.00	False
81	-200.4	58	170	0.00	False
82	-26.4	8	25	0.00	False
83	-18.6	5	17	0.00	False
84	-139.8	41	120	0.00	False
85	-77.6	23	64	0.00	False
86	-68.0	20	60	0.00	False
87	-32.6	10	27	0.00	False
88	-118.4	33	100	0.00	False
89	-24.8	8	18	0.00	False
90	-69.0	22	53	0.00	False
91	-136.4	40	118	0.00	False
92	-94.4	28	85	0.00	False
93	-201.0	59	171	0.00	False
94	-46.4	13	40	0.00	False
95	-147.0	46	124	0.00	False
96	-90.8	26	75	0.00	False
97	-8.0	2	8	0.00	False
98	-154.0	44	131	0.00	False
99	-15.6	5	12	0.00	False
100	-84.2	27	62	0.00	False
101	-33.2	10	29	0.00	False
102	-67.8	20	56	0.00	False
103	-148.8	44	122	0.00	False
104	-77.4	25	58	0.00	False
105	-21.8	6	20	0.00	False
106	-17.6	6	16	0.00	False
107	-24.6	7	20	0.00	False
108	-110.4	34	89	0.00	False
109	3789.6	63	183	0.25	False
110	-19.2	6	18	0.00	False
111	-53.8	16	45	0.00	False
112	-30.0	10	25	0.00	False
113	-21.4	7	16	0.00	False
114	-452.6	130	387	0.00	False
115	-13.6	4	13	0.00	False
116	-209.8	63	168	0.00	False
117	-30.0	11	24	0.00	False
118	-288.8	88	233	0.00	False
119	-45.8	15	36	0.00	False
120	-173.0	52	138	0.00	False
121	-43.2	13	36	0.00	False
122	-23.4	7	21	0.00	False
123	-52.2	16	43	0.00	False
124	-15.4	5	13	0.00	False
125	-271.4	78	230	0.00	False
126	-25.8	8	23	0.00	False
127	-16.2	5	14	0.00	False
128	-8.0	2	8	0.00	False
129	-65.8	19	57	0.00	False
130	-38.2	11	33	0.00	False
131	-96.8	30	81	0.00	False
132	-33.2	12	27	0.00	False
133	-29.8	9	27	0.00	False
134	-48.8	14	42	0.00	False
135	-26.0	8	22	0.00	False
136	-237.4	70	193	0.00	False
137	-655.0	192	563	0.00	False
138	2303.6	484	1442	0.25	False
139	-45.0	14	36	0.00	False
140	3568.2	124	370	0.25	False
141	-21.0	6	19	0.00	False
142	-28.4	10	23	0.00	False
143	-149.4	45	123	0.00	False
144	-70.2	22	57	0.00	False
145	-25.8	8	23	0.00	False
146	-11.2	3	11	0.00	False
147	-21.8	6	20	0.00	False
148	-81.0	25	65	0.00	False
149	-304.8	89	257	0.00	False
150	-12.8	4	12	0.00	False
151	-21.0	6	19	0.00	False
152	-231.8	71	185	0.00	False
153	-189.2	56	163	0.00	False
154	-70.2	21	58	0.00	False
155	-124.0	36	109	0.00	False
156	-21.0	6	19	0.00	False
157	-17.8	5	16	0.00	False
158	3698.8	87	260	0.25	False
159	-37.4	12	31	0.00	False
160	-305.2	90	269	0.00	False
161	-302.6	94	248	0.00	False
162	3279.0	207	616	0.25	False
163	-118.8	34	102	0.00	False
164	-32.4	10	28	0.00	False
165	-38.2	11	33	0.00	False
166	3577.0	123	365	0.25	False
167	-121.8	37	104	0.00	False
168	-22.6	7	20	0.00	False
169	-28.4	9	24	0.00	False
170	-62.8	18	53	0.00	False
171	-161.2	49	135	0.00	False
172	3577.6	124	357	0.25	False
173	-248.8	74	207	0.00	False
174	-17.6	5	17	0.00	False
175	-50.2	18	36	0.00	False
176	-25.0	7	23	0.00	False
177	-56.0	17	48	0.00	False
178	-14.4	4	14	0.00	False
179	-159.2	46	128	0.00	False
180	-199.6	59	168	0.00	False
181	3886.6	35	101	0.25	False
182	-36.0	11	34	0.00	False
183	-62.6	18	49	0.00	False
184	-21.0	6	19	0.00	False
185	-48.4	14	44	0.00	False
186	-176.0	51	154	0.00	False
187	-143.4	46	117	0.00	False
188	-25.0	8	22	0.00	False
189	-17.6	5	17	0.00	False
190	-164.0	47	143	0.00	False
191	-14.4	4	14	0.00	False
192	3438.2	162	477	0.25	False
193	-261.6	76	226	0.00	False
194	-25.6	8	19	0.00	False
195	3517.0	141	422	0.25	False
196	-206.0	60	180	0.00	False
197	-51.0	15	45	0.00	False
198	-109.0	31	94	0.00	False
199	-13.8	4	12	0.00	False
200	-167.8	49	142	0.00	False
201	3763.4	71	209	0.25	False
202	-22.0	8	17	0.00	False
203	-256.4	84	194	0.00	False
204	-56.4	19	49	0.00	False
205	3400.0	174	509	0.25	False
206	-34.0	10	30	0.00	False
207	-18.0	5	15	0.00	False
208	-54.4	18	45	0.00	False
209	-62.2	19	55	0.00	False
210	-221.8	66	190	0.00	False
211	-131.8	38	113	0.00	False
212	-395.2	115	334	0.00	False
213	3473.2	153	451	0.25	False
214	-98.0	32	78	0.00	False
215	-85.2	25	74	0.00	False
216	3885.2	37	97	0.25	False
217	-67.0	21	59	0.00	False
218	-155.8	44	132	0.00	False
219	-158.2	50	129	0.00	False
220	-123.0	37	108	0.00	False
221	-60.6	18	54	0.00	False
222	-13.6	4	13	0.00	False
223	3472.4	154	461	0.25	False
224	3932.6	26	40	0.25	False
225	3460.2	158	461	0.25	False
226	-130.0	45	90	0.00	False
227	-87.0	25	75	0.00	False
228	-17.8	6	15	0.00	False
229	-25.8	8	23	0.00	False
230	3826.8	57	130	0.25	False
231	-11.2	3	11	0.00	False
232	-128.4	40	108	0.00	False
233	-33.0	10	30	0.00	False
234	-94.0	30	80	0.00	False
235	-98.2	33	76	0.00	False
236	-247.8	73	218	0.00	False
237	-102.2	32	87	0.00	False
238	-163.2	49	135	0.00	False
239	-9.6	3	9	0.00	False
240	-182.8	55	161	0.00	False
241	-125.0	35	105	0.00	False
242	3859.6	47	114	0.25	False
243	-95.2	33	66	0.00	False
244	-23.2	7	22	0.00	False
245	3893.0	32	96	0.25	False
246	-19.4	6	17	0.00	False
247	-277.0	81	239	0.00	False
248	61756.6	91	181	0.50	False
249	-90.2	27	77	0.00	False
250	-36.2	11	33	0.00	False
251	3707.2	92	242	0.25	False
252	-35.6	11	31	0.00	False
253	-118.8	34	102	0.00	False
254	-85.4	27	76	0.00	False
255	-163.6	59	108	0.00	False
256	-86.8	29	72	0.00	False
257	-10.4	3	10	0.00	False
258	-18.6	5	17	0.00	False
259	-28.6	10	22	0.00	False
260	-8.0	2	8	0.00	False
261	-57.0	19	41	0.00	False
262	-329.8	93	278	0.00	False
263	-459.4	133	400	0.00	False
264	3728.0	84	229	0.25	False
265	-55.0	18	47	0.00	False
266	-58.4	18	50	0.00	False
267	-153.6	45	127	0.00	False
268	-250.8	74	222	0.00	False
269	-21.4	6	17	0.00	False
270	-71.8	21	65	0.00	False
271	-393.2	118	346	0.00	False
272	-45.2	15	39	0.00	False
273	-57.6	20	47	0.00	False
274	-93.6	29	83	0.00	False
275	-100.6	33	74	0.00	False
276	-54.8	18	43	0.00	False
277	3771.0	71	197	0.25	False
278	-217.2	63	186	0.00	False
279	-135.8	48	103	0.00	False
280	3662.6	110	266	0.25	False
281	-100.2	31	88	0.00	False
282	3747.2	76	223	0.25	False
283	-19.6	6	16	0.00	False
284	95784.0	82	165	0.25	False
285	-965.6	282	845	0.00	False
286	3687.8	94	263	0.25	False
287	-55.6	16	46	0.00	False
288	-470.4	137	401	0.00	False
289	-30.6	9	28	0.00	False
290	-1040.0	303	907	0.00	False
291	-194.2	59	170	0.00	False
292	3686.2	94	270	0.25	False
293	-133.8	44	107	0.00	False
294	-103.4	33	85	0.00	False
295	-47.6	14	43	0.00	False
296	5894.4	38	76	0.25	False
297	3856.0	46	122	0.25	False
298	-162.2	47	142	0.00	False
299	101880.0	64	65	0.50	False
300	-24.2	7	22	0.00	False
301	3161.8	242	725	0.25	False
302	-22.4	8	20	0.00	False
303	3748.0	79	209	0.25	False
304	-200.4	62	166	0.00	False
305	3878.2	40	104	0.25	False
306	-9.6	3	9	0.00	False
307	3757.4	72	213	0.25	False
308	-78.0	23	67	0.00	False
309	-42.0	12	38	0.00	False
310	-22.8	7	19	0.00	False
311	-198.0	59	171	0.00	False
312	-147.2	45	119	0.00	False
313	3806.6	60	161	0.25	False
314	161625.8	145	278	0.25	False
315	-29.2	13	16	0.00	False
316	-74.2	22	62	0.00	False
317	-163.2	48	146	0.00	False
318	3614.8	118	334	0.25	False
319	-212.6	66	181	0.00	False
320	-78.6	24	68	0.00	False
321	3799.2	62	172	0.25	False
322	-184.6	59	153	0.00	False
323	3621.0	114	324	0.25	False
324	-201.8	60	176	0.00	False
325	3838.8	57	120	0.25	False
326	-338.8	101	305	0.00	False
327	-133.8	40	116	0.00	False
328	75696.0	113	224	0.25	False
329	-29.2	9	25	0.00	False
330	-130.8	47	99	0.00	False
331	-26.8	10	21	0.00	False
332	-139.4	44	109	0.00	False
333	105749.4	101	193	0.50	False
334	-454.0	133	392	0.00	False
335	-360.6	111	306	0.00	False
336	3806.2	72	147	0.25	False
337	3597.8	124	333	0.25	False
338	3814.8	60	152	0.25	False
339	-181.2	62	127	0.00	False
340	-85.2	25	74	0.00	False
341	65857.0	57	110	0.25	False
342	3819.8	55	162	0.25	False
343	117594.6	153	291	0.25	False
344	-326.6	100	272	0.00	False
345	-49.2	15	44	0.00	False
346	3746.6	74	222	0.25	False
347	-12.0	4	11	0.00	False
348	-98.4	30	83	0.00	False
349	-39.0	13	32	0.00	False
350	-20.8	7	19	0.00	False
351	-84.4	27	66	0.00	False
352	157741.0	117	184	0.25	False
353	-25.2	8	21	0.00	False
354	3419.4	171	509	0.25	False
355	3293.8	215	607	0.25	False
356	-32.0	11	29	0.00	False
357	-192.6	58	169	0.00	False
358	-20.0	7	18	0.00	False
359	-114.2	35	94	0.00	False
360	-76.8	29	52	0.00	False
361	-94.4	34	74	0.00	False
362	3765.6	75	196	0.25	False
363	107764.8	98	177	0.25	False
364	-193.0	59	161	0.00	False
365	-37.0	12	33	0.00	False
366	3847.4	50	130	0.25	False
367	-79.8	24	72	0.00	False
368	-78.6	25	67	0.00	False
369	-289.4	88	245	0.00	False
370	-77.8	24	72	0.00	False
371	237588.0	166	325	0.25	False
372	-37.4	14	24	0.00	False
373	-106.8	31	95	0.00	False
374	-193.6	59	173	0.00	False
375	71672.4	129	217	0.50	False
376	3924.6	27	59	0.25	False
377	-153.2	48	126	0.00	False
378	-122.4	44	84	0.00	False
379	-41.6	12	35	0.00	False
380	-168.4	48	145	0.00	False
381	3838.2	55	119	0.25	False
382	7860.0	58	93	0.25	False
383	-37.2	12	32	0.00	False
384	-257.4	78	220	0.00	False
385	3671.8	101	281	0.25	False
386	-82.6	25	72	0.00	False
387	-289.4	97	231	0.00	False
388	-72.8	31	45	0.00	False
389	-47.0	15	35	0.00	False
390	3857.6	45	121	0.25	False
391	3765.4	73	202	0.25	False
392	-220.8	66	200	0.00	False
393	3804.6	68	158	0.25	False
394	-15.2	5	14	0.00	False
395	57830.4	66	127	0.25	False
396	3589.2	139	315	0.25	False
397	407281.8	289	571	0.50	False
398	-137.8	54	87	0.00	False
399	-72.2	21	63	0.00	False
400	3793.0	66	182	0.25	False
401	-42.8	17	29	0.00	False
402	3421.6	178	488	0.25	False
403	-316.8	100	261	0.00	False
404	3896.6	34	92	0.25	False
405	3880.4	39	101	0.25	False
406	3624.8	115	322	0.25	False
407	229848.6	94	91	0.50	False
408	215711.4	124	240	0.50	False
409	-170.6	57	135	0.00	False
410	3761.4	73	207	0.25	False
411	-25.8	8	23	0.00	False
412	-182.8	54	157	0.00	False
413	3910.8	34	68	0.25	False
414	-101.6	39	73	0.00	False
415	-18.4	6	17	0.00	False
416	-21.8	9	17	0.00	False
417	3654.0	106	292	0.25	False
418	-116.2	36	93	0.00	False
419	-137.2	42	122	0.00	False
420	-46.4	17	36	0.00	False
421	-1688.4	500	1488	0.00	True
422	-102.0	32	88	0.00	False
423	3809.0	66	152	0.25	False
424	-21.8	6	20	0.00	False
425	-168.2	52	142	0.00	False
426	-224.0	68	197	0.00	False
427	3253.2	226	653	0.25	False
428	-128.8	44	107	0.00	False
429	-122.2	36	108	0.00	False
430	-57.0	19	46	0.00	False
431	97846.8	79	91	0.25	False
432	-223.0	69	196	0.00	False
433	-169.2	57	137	0.00	False
434	-369.6	113	319	0.00	False
435	-105.2	33	91	0.00	False
436	3634.8	112	315	0.25	False
437	3814.4	61	159	0.25	False
438	-190.0	59	161	0.00	False
439	2755.8	368	1084	0.25	False
440	3533.0	147	391	0.25	False
441	-32.0	11	29	0.00	False
442	-14.4	5	13	0.00	False
443	7846.0	58	118	0.25	False
444	-73.6	27	60	0.00	False
445	-16.8	6	15	0.00	False
446	-281.2	100	224	0.00	False
447	-236.6	72	210	0.00	False
448	3650.2	120	254	0.25	False
449	-302.4	96	257	0.00	False
450	-14.4	5	13	0.00	False
451	3538.4	138	407	0.25	False
452	3745.2	79	220	0.25	False
453	-164.0	51	144	0.00	False
454	3822.2	58	146	0.25	False
455	-9.6	3	9	0.00	False
456	3814.0	64	154	0.25	False
457	-148.6	46	126	0.00	False
458	-154.2	47	137	0.00	False
459	3440.6	168	498	0.25	False
460	33854.8	64	88	0.50	False
461	-81.6	24	73	0.00	False
462	83627.0	145	278	0.50	False
463	-34.8	14	22	0.00	False
464	-44.4	13	40	0.00	False
465	31854.4	58	113	0.25	False
466	-191.2	60	164	0.00	False
467	-90.6	33	69	0.00	False
468	-67.6	25	52	0.00	False
469	57878.8	50	100	0.50	False
470	-61.2	26	43	0.00	False
471	-414.2	124	370	0.00	False
472	3762.2	86	193	0.25	False
473	3854.2	48	126	0.25	False
474	-136.6	47	110	0.00	False
475	3744.2	86	213	0.25	False
476	-43.4	14	39	0.00	False
477	-115.6	50	67	0.00	False
478	165673.8	140	246	0.50	False
479	3838.8	51	141	0.25	False
480	3350.4	207	548	0.25	False
481	-111.4	34	99	0.00	False
482	3878.0	48	85	0.25	False
483	-387.4	117	336	0.00	False
484	-86.0	29	71	0.00	False
485	-75.0	24	66	0.00	False
486	-85.0	33	67	0.00	False
487	3837.8	57	130	0.25	False
488	73892.0	54	74	0.25	False
489	-140.2	47	117	0.00	False
490	87731.0	106	210	0.25	False
491	-63.2	21	53	0.00	False
492	-191.4	56	167	0.00	False
493	53836.4	70	115	0.50	False
494	3769.8	70	207	0.25	False
495	3811.4	57	168	0.25	False
496	3832.2	51	153	0.25	False
497	3391.4	182	538	0.25	False
498	3819.0	58	160	0.25	False
499	3782.4	68	192	0.25	False
500	552924.4	432	833	0.25	False
501	3692.0	94	274	0.25	False
502	59874.2	55	101	0.25	False
503	-32.8	11	30	0.00	False
504	-70.0	22	58	0.00	False
505	-60.2	23	46	0.00	False
506	3626.4	115	325	0.25	False
507	-153.2	51	128	0.00	False
508	-54.0	17	48	0.00	False
509	-81.2	26	68	0.00	False
510	3910.8	32	75	0.25	False
511	420989.4	394	787	0.25	False
512	317475.0	216	415	0.25	False
513	-41.4	12	36	0.00	False
514	3847.0	53	120	0.25	False
515	-161.0	52	133	0.00	False
516	-26.8	8	23	0.00	False
517	3882.0	41	102	0.25	False
518	-9.6	3	9	0.00	False
519	3910.4	39	56	0.25	False
520	107642.4	141	277	0.50	False
521	-114.8	44	92	0.00	False
522	3878.8	40	107	0.25	False
523	3768.6	78	193	0.25	False
524	97779.0	90	176	0.25	False
525	-131.2	54	95	0.00	False
526	-18.4	6	17	0.00	False
527	-91.0	29	81	0.00	False
528	-131.8	41	115	0.00	False
529	-170.2	53	151	0.00	False
530	27714.2	112	215	0.25	False
531	-26.4	8	25	0.00	False
532	3815.2	74	125	0.25	False
533	-62.6	19	53	0.00	False
534	3710.4	88	252	0.25	False
535	-27.6	12	20	0.00	False
536	3894.4	44	76	0.25	False
537	3923.6	33	58	0.25	False
538	211711.0	125	239	0.50	False
539	-587.6	180	517	0.00	False
540	131744.2	104	201	0.25	False
541	-39.4	12	36	0.00	False
542	95791.6	87	153	0.50	False
543	3873.4	43	107	0.25	False
544	-108.2	38	91	0.00	False
545	-32.8	11	30	0.00	False
546	-149.0	56	119	0.00	False
547	21867.8	53	100	0.50	False
548	-51.0	20	40	0.00	False
549	3837.6	51	140	0.25	False
550	-160.2	54	135	0.00	False
551	-71.8	24	62	0.00	False
552	-204.4	69	174	0.00	False
553	3779.0	70	198	0.25	False
554	3887.8	35	97	0.25	False
555	27898.8	46	69	0.25	False
556	183428.8	222	440	0.25	False
557	125701.2	125	233	0.25	False
558	-42.8	17	34	0.00	False
559	3903.8	36	71	0.25	False
560	-121.8	37	109	0.00	False
561	-12.8	4	12	0.00	False
562	3873.4	48	97	0.25	False
563	3829.2	58	146	0.25	False
564	-226.0	76	194	0.00	False
565	-199.2	63	176	0.00	False
566	906801.6	500	994	0.25	True
567	-50.8	18	43	0.00	False
568	-111.6	37	95	0.00	False
569	259658.6	154	269	0.50	False
570	37920.6	47	49	0.50	False
571	3668.2	107	287	0.25	False
572	-49.2	23	36	0.00	False
573	-300.0	95	250	0.00	False
574	-80.8	28	68	0.00	False
575	129754.4	107	200	0.50	False
576	-188.0	59	171	0.00	False
577	-42.4	13	40	0.00	False
578	3802.0	65	163	0.25	False
579	67859.8	59	116	0.50	False
580	-153.4	57	121	0.00	False
581	59756.2	97	189	0.25	False
582	29844.2	61	120	0.50	False
583	3435.0	182	486	0.25	False
584	3788.2	68	186	0.25	False
585	-53.0	17	48	0.00	False
586	-100.0	35	85	0.00	False
587	-143.8	47	129	0.00	False
588	207581.2	173	329	0.50	False
589	277650.0	159	282	0.50	False
590	3770.2	81	188	0.25	False
591	3679.0	102	281	0.25	False
592	3790.6	67	179	0.25	False
593	3708.2	90	264	0.25	False
594	3651.0	115	298	0.25	False
595	157594.6	161	323	0.25	False
596	-59.4	21	52	0.00	False
597	-24.4	8	20	0.00	False
598	3827.8	76	111	0.25	False
599	-347.0	110	300	0.00	False
600	3854.0	63	100	0.25	False
601	-302.0	98	247	0.00	False
602	3704.6	103	233	0.25	False
603	-23.0	8	17	0.00	False
604	-95.4	33	80	0.00	False
605	-533.0	162	478	0.00	False
606	-24.2	10	19	0.00	False
607	43821.6	77	129	0.50	False
608	-36.2	16	28	0.00	False
609	-81.2	26	73	0.00	False
610	-195.6	60	177	0.00	False
611	3632.4	112	328	0.25	False
612	-138.4	44	124	0.00	False
613	3721.4	90	245	0.25	False
614	9916.4	39	58	0.50	False
615	-71.2	27	57	0.00	False
616	37829.2	68	134	0.50	False
617	3857.0	45	128	0.25	False
618	-141.0	54	96	0.00	False
619	3847.2	56	123	0.25	False
620	3860.8	46	126	0.25	False
621	-12.0	4	11	0.00	False
622	-25.6	8	24	0.00	False
623	-97.0	37	73	0.00	False
624	3797.2	69	160	0.25	False
625	-685.2	208	616	0.00	False
626	-186.0	75	140	0.00	False
627	55877.0	54	105	0.25	False
628	-68.6	21	61	0.00	False
629	-70.4	28	50	0.00	False
630	-109.2	34	100	0.00	False
631	-76.6	28	59	0.00	False
632	365489.8	214	427	0.50	False
633	3858.0	50	118	0.25	False
634	-50.2	21	38	0.00	False
635	-69.8	21	65	0.00	False
636	-63.0	21	54	0.00	False
637	49805.4	81	156	0.50	False
638	-142.4	49	119	0.00	False
639	-75.6	26	66	0.00	False
640	273605.4	168	317	0.25	False
641	3814.2	57	167	0.25	False
642	-66.0	27	53	0.00	False
643	-31.6	11	26	0.00	False
644	-78.0	24	71	0.00	False
645	-395.2	149	295	0.00	False
646	3451.4	177	468	0.25	False
647	-32.2	11	28	0.00	False
648	3423.8	180	507	0.25	False
649	3687.6	95	276	0.25	False
650	19864.2	64	97	0.25	False
651	109697.4	127	245	0.25	False
652	3726.0	85	248	0.25	False
653	3735.2	84	235	0.25	False
654	-74.8	23	68	0.00	False
655	3739.6	84	227	0.25	False
656	13930.6	28	58	0.25	False
657	3729.6	85	236	0.25	False
658	3728.8	89	233	0.25	False
659	15899.8	39	77	0.25	False
660	-89.6	29	78	0.00	False
661	-122.0	44	101	0.00	False
662	9916.8	44	45	0.25	False
663	-164.2	56	133	0.00	False
664	151772.8	98	190	0.50	False
665	-8.0	2	8	0.00	False
666	-36.8	13	33	0.00	False
667	3841.6	51	135	0.25	False
668	3604.0	120	343	0.25	False
669	81781.8	89	174	0.25	False
670	-69.2	23	56	0.00	False
671	3888.0	36	102	0.25	False
672	3850.2	46	138	0.25	False
673	3894.4	33	97	0.25	False
674	-52.2	18	46	0.00	False
675	-60.2	21	48	0.00	False
676	9754.2	97	179	0.25	False
677	-46.8	28	28	0.00	False
678	87800.8	92	148	0.25	False
679	3856.0	47	131	0.25	False
680	1073518.4	336	334	0.50	False
681	3753.2	80	219	0.25	False
682	3907.6	37	64	0.25	False
683	-64.0	28	52	0.00	False
684	3690.0	111	247	0.25	False
685	-77.8	26	70	0.00	False
686	3693.8	105	257	0.25	False
687	-225.4	82	181	0.00	False
688	217593.4	175	328	0.50	False
689	3544.6	150	386	0.25	False
690	55903.4	58	51	0.25	False
691	-102.4	37	86	0.00	False
692	-175.0	56	149	0.00	False
693	-389.0	123	342	0.00	False
694	-55.8	21	45	0.00	False
695	-81.8	34	62	0.00	False
696	-29.0	10	25	0.00	False
697	-35.2	11	33	0.00	False
698	57856.0	61	110	0.25	False
699	3753.8	98	189	0.25	False
700	-157.4	49	139	0.00	False
701	-294.6	99	253	0.00	False
702	-43.4	17	36	0.00	False
703	3311.4	215	615	0.25	False
704	-69.8	27	54	0.00	False
705	3844.6	49	142	0.25	False
706	-40.8	17	34	0.00	False
707	3809.0	62	171	0.25	False
708	-45.4	17	36	0.00	False
709	317610.0	194	287	0.50	False
710	117749.4	106	197	0.50	False
711	353533.4	226	364	0.50	False
712	71935.8	55	18	0.75	False
713	3932.2	39	35	0.25	False
714	205711.8	132	239	0.50	False
715	43858.0	59	114	0.50	False
716	3932.0	24	59	0.25	False
717	3864.8	57	100	0.25	False
718	3896.6	35	91	0.25	False
719	-24.8	8	23	0.00	False
720	-140.8	50	116	0.00	False
721	-96.6	32	85	0.00	False
722	107811.8	77	153	0.25	False
723	-264.2	84	230	0.00	False
724	3970.6	20	16	0.25	False
725	-216.6	73	179	0.00	False
726	-46.6	19	38	0.00	False
727	-90.8	35	66	0.00	False
728	3887.2	46	83	0.25	False
729	3873.6	41	115	0.25	False
730	3453.6	173	488	0.25	False
731	-38.8	13	33	0.00	False
732	89750.6	102	201	0.50	False
733	3774.4	90	175	0.25	False
734	61835.4	76	120	0.50	False
735	-175.4	57	156	0.00	False
736	-101.8	40	76	0.00	False
737	866847.6	500	959	0.25	True
738	57877.2	58	94	0.50	False
739	-102.6	33	94	0.00	False
740	-460.4	160	383	0.00	False
741	-69.0	21	64	0.00	False
742	3830.0	68	130	0.25	False
743	213590.2	170	334	0.50	False
744	-99.2	35	84	0.00	False
745	-101.8	40	81	0.00	False
746	155723.8	117	229	0.50	False
747	-77.8	29	67	0.00	False
748	3845.4	54	131	0.25	False
749	3676.6	113	273	0.25	False
750	-195.8	80	146	0.00	False
751	-53.8	17	49	0.00	False
752	3255.8	243	644	0.25	False
753	-72.2	21	63	0.00	False
754	3528.4	151	429	0.25	False
755	3626.4	123	327	0.25	False
756	-123.6	41	106	0.00	False
757	-92.2	37	67	0.00	False
758	-24.2	9	20	0.00	False
759	-100.8	36	85	0.00	False
760	-19.2	7	17	0.00	False
761	-59.4	20	53	0.00	False
762	3701.4	100	255	0.25	False
763	-201.8	65	181	0.00	False
764	385469.2	228	455	0.50	False
765	99629.8	149	295	0.50	False
766	3744.0	100	203	0.25	False
767	-119.6	38	109	0.00	False
768	337344.6	276	543	0.25	False
769	3797.8	73	169	0.25	False
770	-79.4	36	52	0.00	False
771	153678.2	134	265	0.25	False
772	3384.0	241	472	0.25	False
773	-763.4	233	690	0.00	False
774	183724.2	121	228	0.25	False
775	3831.4	67	128	0.25	False
776	3914.6	27	79	0.25	False
777	3408.2	188	536	0.25	False
778	3517.0	155	433	0.25	False
779	-26.4	9	24	0.00	False
780	3845.8	61	121	0.25	False
781	3837.6	60	131	0.25	False
782	3496.2	155	454	0.25	False
783	3644.8	127	295	0.25	False
784	463352.6	373	368	0.75	False
785	395477.6	229	446	0.50	False
786	3756.2	78	221	0.25	False
787	3740.6	104	207	0.25	False
788	3795.8	68	179	0.25	False
789	3761.0	87	196	0.25	False
790	165634.0	164	288	0.50	False
791	-221.6	73	199	0.00	False
792	-87.0	36	64	0.00	False
793	3744.4	86	219	0.25	False
794	-135.2	42	122	0.00	False
795	3860.8	46	126	0.25	False
796	185428.0	243	449	0.25	False
797	3753.2	79	225	0.25	False
798	3455.0	184	479	0.25	False
799	-44.2	14	40	0.00	False
800	27745.4	110	188	0.25	False
801	-219.4	72	196	0.00	False
802	3700.4	102	263	0.25	False
803	-593.6	190	527	0.00	False
804	3586.4	136	359	0.25	False
805	-61.8	24	52	0.00	False
806	3871.8	41	116	0.25	False
807	-237.4	84	204	0.00	False
808	257492.8	230	390	0.50	False
809	3677.4	117	268	0.25	False
810	3633.2	126	318	0.25	False
811	-171.0	61	144	0.00	False
812	2916.2	330	974	0.25	False
813	-324.8	101	295	0.00	False
814	-78.2	25	69	0.00	False
815	7652.6	139	255	0.50	False
816	-132.6	52	110	0.00	False
817	55635.0	159	273	0.25	False
818	-267.4	89	229	0.00	False
819	-127.6	49	103	0.00	False
