episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
173,-1045.8,8,21,0.00,0,13.17,0.595
174,-1791.4,12,36,0.00,0,12.61,0.593
175,-214.4,31,85,0.25,0,10.36,0.591
176,-2230.3,47,126,0.25,0,8.80,0.589
177,80792.4,74,147,0.25,0,8.36,0.588
178,-943.8,7,19,0.00,0,12.95,0.586
179,1039.5,25,60,0.25,0,9.73,0.584
180,-2116.1,42,123,0.25,0,10.08,0.582
181,-3003.1,52,141,0.25,0,8.53,0.581
182,82469.9,84,153,0.50,0,4.25,0.579
183,-5882.8,73,199,0.25,0,9.83,0.577
184,64498.0,57,72,0.50,0,3.53,0.575
185,66563.0,55,110,0.50,0,6.93,0.574
186,20006.0,41,81,0.25,0,7.77,0.572
187,-5581.8,65,193,0.25,0,9.08,0.570
188,-9341.5,104,270,0.25,0,6.12,0.568
189,108031.1,82,162,0.25,0,5.69,0.567
190,428.9,25,72,0.25,0,10.80,0.565
191,-1384.0,12,28,0.00,0,11.58,0.563
192,-3484.3,33,71,0.00,0,5.75,0.562
193,-2295.3,15,46,0.00,0,13.07,0.560
194,-1190.9,9,24,0.00,0,12.54,0.558
195,-2418.2,57,130,0.25,0,5.37,0.557
196,1599.8,21,49,0.25,0,8.34,0.555
197,16144.6,43,79,0.50,0,4.78,0.553
198,-1899.9,48,119,0.25,0,8.15,0.552
199,-6356.2,72,208,0.25,0,8.63,0.550
200,-749.9,37,96,0.25,0,9.03,0.548
201,-2655.5,46,134,0.25,0,8.96,0.547
202,-1859.1,42,118,0.25,0,9.61,0.545
203,-1272.2,45,107,0.25,0,7.43,0.543
204,-1709.1,43,115,0.25,0,9.91,0.542
205,-1186.5,44,105,0.25,0,8.51,0.540
206,-1985.7,14,40,0.00,0,11.84,0.539
207,14561.5,62,111,0.50,0,4.14,0.537
208,-2257.7,43,126,0.25,0,8.79,0.535
209,873.2,39,64,0.25,0,6.23,0.534
210,-1362.6,37,108,0.25,0,10.31,0.532
211,-1043.0,7,21,0.00,0,12.87,0.530
212,-4092.0,28,82,0.00,0,12.46,0.529
213,-15.8,27,81,0.25,0,10.25,0.527
214,-3860.1,70,160,0.25,0,6.45,0.526
215,-66.8,42,83,0.25,0,5.55,0.524
216,-2625.4,23,53,0.00,0,10.47,0.523
217,493.2,26,71,0.25,0,9.42,0.521
218,-2131.9,16,43,0.00,0,11.31,0.519
219,-4334.0,31,87,0.00,0,11.37,0.518
220,-1223.4,13,25,0.00,0,10.17,0.516
221,-4322.4,33,87,0.00,0,11.40,0.515
222,1828.1,17,44,0.25,0,10.69,0.513
223,34077.3,41,80,0.50,0,5.50,0.512
224,-9503.4,70,192,0.00,0,7.09,0.510
225,-3642.4,57,154,0.25,0,8.13,0.509
226,-1463.9,39,110,0.25,0,9.81,0.507
227,-984.1,42,101,0.25,0,7.30,0.506
228,-2083.8,15,42,0.00,0,11.58,0.504
229,-999.6,6,20,0.00,0,13.73,0.503
230,61421.9,48,93,0.50,0,6.49,0.501
231,30581.4,36,70,0.50,0,7.56,0.500
232,-4684.3,60,175,0.25,0,9.58,0.498
233,19228.9,41,18,0.75,0,2.85,0.497
234,1402.5,24,53,0.25,0,8.68,0.495
235,-1043.6,7,21,0.00,0,12.95,0.494
236,39072.6,56,101,0.50,0,5.44,0.492
237,-3815.7,32,77,0.00,0,8.91,0.491
238,-3502.1,51,151,0.25,0,9.24,0.489
239,-8051.9,56,162,0.00,0,8.72,0.488
240,16191.0,48,78,0.50,0,4.70,0.486
241,-3088.8,52,143,0.25,0,9.23,0.485
242,-989.0,8,20,0.00,0,12.31,0.483
243,-597.3,4,12,0.00,0,13.44,0.482
244,-793.4,6,16,0.00,0,12.91,0.480
245,-7557.0,82,232,0.25,0,9.24,0.479
246,-4878.9,32,98,0.00,0,10.82,0.478
247,-708.7,34,95,0.25,0,10.44,0.476
248,-8309.4,58,167,0.00,0,8.53,0.475
249,647.4,30,68,0.25,0,7.98,0.473
250,-689.7,9,14,0.00,0,12.27,0.472
251,24773.1,38,66,0.50,0,5.60,0.470
252,1182.5,22,57,0.25,0,10.02,0.469
253,7737.0,29,47,0.50,0,4.83,0.468
254,76211.3,83,159,0.50,0,6.02,0.466
255,1447.4,24,52,0.25,0,9.00,0.465
256,969.9,30,62,0.25,0,5.57,0.463
257,-3640.3,54,154,0.25,0,8.51,0.462
258,24230.6,40,77,0.50,0,6.71,0.461
259,970.7,35,62,0.25,0,5.87,0.459
260,323.2,37,75,0.25,0,6.39,0.458
261,18732.5,35,67,0.50,0,6.44,0.456
262,-903.2,37,99,0.25,0,8.72,0.455
263,-5191.3,66,186,0.25,0,7.49,0.454
264,-1142.4,8,23,0.00,0,12.77,0.452
265,-844.2,6,17,0.00,0,13.02,0.451
266,97756.5,47,47,0.75,0,3.35,0.450
267,-1283.7,12,26,0.00,0,11.51,0.448
268,-840.0,7,17,0.00,0,12.45,0.447
269,21098.3,37,60,0.50,0,5.66,0.446
270,45024.8,37,61,0.50,0,5.26,0.444
271,22190.7,32,38,0.50,0,5.12,0.443
272,505.3,33,71,0.25,0,7.46,0.442
273,-4315.5,68,168,0.25,0,6.20,0.440
274,7157.2,28,58,0.25,0,8.34,0.439
275,-1483.1,52,112,0.25,0,5.89,0.438
276,-1157.3,37,104,0.25,0,9.24,0.436
277,-981.1,12,20,0.00,0,11.26,0.435
278,-1034.0,8,21,0.00,0,11.70,0.434
279,79855.7,47,45,0.75,0,4.10,0.432
280,55877.3,45,84,0.25,0,6.17,0.431
281,64407.1,40,34,0.75,0,3.13,0.430
282,40654.7,29,29,0.75,0,4.42,0.429
283,37424.6,58,94,0.50,0,3.13,0.427
284,-859.3,33,98,0.25,0,10.03,0.426
285,-744.3,5,15,0.00,0,13.06,0.425
286,-548.1,36,92,0.25,0,7.44,0.423
287,10832.2,37,65,0.50,0,5.73,0.422
288,1705.2,24,47,0.25,0,7.63,0.421
289,-1487.8,10,30,0.00,0,12.18,0.420
290,49.6,32,80,0.25,0,8.03,0.418
291,1773.1,29,46,0.25,0,6.55,0.417
292,-1852.5,42,118,0.25,0,8.20,0.416
293,-2092.0,28,43,0.00,0,6.65,0.415
294,668.5,37,68,0.25,0,5.97,0.413
295,74039.1,48,42,0.75,0,3.48,0.412
296,1075.0,20,59,0.25,0,11.13,0.411
297,22182.1,43,78,0.50,0,4.94,0.410
298,84.9,27,79,0.25,0,9.93,0.408
299,-2034.5,14,41,0.00,0,11.71,0.407
300,15363.6,28,54,0.50,0,7.65,0.406
301,45817.3,53,86,0.50,0,5.01,0.405
302,-1714.3,42,115,0.25,0,9.69,0.404
303,2172.6,28,38,0.25,0,5.20,0.402
304,-1619.9,14,33,0.00,0,10.43,0.401
305,-2446.6,57,131,0.25,0,5.54,0.400
306,-876.5,10,18,0.00,0,10.62,0.399
307,-1467.0,18,30,0.00,0,9.55,0.398
308,27442.4,37,53,0.50,0,4.39,0.396
309,896.7,27,63,0.25,0,8.25,0.395
310,41422.3,34,53,0.50,0,5.37,0.394
311,-2484.5,17,50,0.00,0,11.66,0.393
312,-2254.3,44,126,0.25,0,8.19,0.392
313,-1327.4,13,27,0.00,0,10.69,0.390
314,-1199.7,17,25,0.00,0,7.75,0.389
315,-4583.0,30,92,0.00,0,11.36,0.388
316,-746.9,5,15,0.00,0,13.38,0.387
317,-1091.5,8,22,0.00,0,12.64,0.386
318,74369.3,44,35,0.75,0,2.37,0.385
319,-1712.7,18,35,0.00,0,9.12,0.383
320,792.6,25,65,0.25,0,9.54,0.382
321,642.4,27,68,0.25,0,9.24,0.381
322,43780.4,45,86,0.50,0,6.08,0.380
323,-703.0,36,95,0.25,0,9.41,0.379
324,1990.1,21,41,0.25,0,9.20,0.378
325,-1767.6,17,36,0.00,0,9.38,0.377
326,1903.0,22,43,0.25,0,8.55,0.376
327,199.7,32,77,0.25,0,7.89,0.374
328,97851.0,46,45,0.75,0,3.13,0.373
329,-1485.9,44,111,0.25,0,6.78,0.372
330,547.4,27,70,0.25,0,9.74,0.371
331,555.2,29,70,0.25,0,7.14,0.370
332,10869.7,47,65,0.50,0,2.85,0.369
333,58480.7,57,112,0.50,0,5.44,0.368
334,-2441.4,48,130,0.25,0,7.17,0.367
335,20025.7,27,41,0.50,0,5.84,0.365
336,42598.7,30,30,0.75,0,4.42,0.364
337,-1118.4,17,23,0.00,0,9.31,0.363
338,597.6,26,69,0.25,0,8.73,0.362
339,206985.1,131,225,0.50,0,1.62,0.361
340,23717.5,27,47,0.50,0,6.76,0.360
341,-334.4,38,88,0.25,0,6.76,0.359
342,7627.8,47,90,0.50,0,5.18,0.358
343,-281.4,38,87,0.25,0,6.18,0.357
344,-1789.3,12,36,0.00,0,12.34,0.356
345,-2071.6,19,42,0.00,0,9.86,0.355
346,195.6,29,77,0.25,0,8.36,0.354
347,741.1,26,66,0.25,0,9.04,0.353
348,1441.9,22,52,0.25,0,9.07,0.351
349,-549.3,3,11,0.00,0,13.73,0.350
350,-3033.2,20,61,0.00,0,11.50,0.349
351,745.7,25,66,0.25,0,9.09,0.348
352,-3364.7,26,68,0.00,0,9.01,0.347
353,1481.7,20,51,0.25,0,10.46,0.346
354,32730.5,37,67,0.50,0,5.61,0.345
355,-3054.2,26,62,0.00,0,8.14,0.344
356,14961.4,30,62,0.25,0,7.11,0.343
357,1596.4,22,49,0.25,0,8.98,0.342
358,9275.1,31,56,0.50,0,5.37,0.341
359,-1677.9,15,34,0.00,0,10.78,0.340
360,68102.6,40,40,0.75,0,3.35,0.339
361,18474.1,36,72,0.50,0,5.83,0.338
362,21046.7,24,21,0.50,0,3.89,0.337
363,40970.2,33,62,0.50,0,6.28,0.336
364,1147.1,26,58,0.25,0,9.03,0.335
365,-2405.7,45,129,0.25,0,8.35,0.334
366,989.6,23,61,0.25,0,9.79,0.333
367,36237.9,32,37,0.50,0,3.92,0.332
368,-1102.2,35,103,0.25,0,9.30,0.331
369,60135.2,34,0,1.00,0,0.00,0.330
370,-3630.5,25,73,0.00,0,11.06,0.329
371,-1302.4,37,107,0.25,0,9.86,0.328
372,1340.0,21,54,0.25,0,9.14,0.327
373,-3368.9,25,68,0.00,0,9.54,0.326
374,-507.6,32,91,0.25,0,9.51,0.325
375,19911.3,22,43,0.50,0,7.78,0.324
376,78298.5,52,76,0.50,0,4.14,0.323
377,-3065.3,25,62,0.00,0,9.02,0.322
378,-3361.6,27,68,0.00,0,9.59,0.321
379,67.1,36,80,0.25,0,7.69,0.320
380,-2422.2,21,49,0.00,0,9.92,0.319
381,71175.6,58,99,0.50,0,5.50,0.318
382,1278.9,20,55,0.25,0,10.73,0.317
383,14375.3,26,34,0.25,0,5.80,0.316
384,60126.7,44,79,0.50,0,5.41,0.315
385,14624.5,21,29,0.50,0,5.35,0.315
386,885.4,22,63,0.25,0,10.82,0.314
387,24526.2,36,71,0.50,0,6.71,0.313
388,-1136.8,10,23,0.00,0,11.97,0.312
389,708.3,32,67,0.25,0,7.54,0.311
390,-1977.4,16,40,0.00,0,10.71,0.310
391,48.5,30,80,0.25,0,7.86,0.309
392,-617.7,41,94,0.25,0,5.74,0.308
393,-3200.4,31,65,0.00,0,6.95,0.307
394,-1204.6,18,25,0.00,0,7.60,0.306
395,12421.5,24,33,0.50,0,5.49,0.305
396,1534.6,19,50,0.25,0,9.88,0.304
397,8008.7,22,41,0.50,0,7.60,0.303
398,-678.2,10,14,0.00,0,10.78,0.302
399,22535.2,29,31,0.50,0,4.32,0.302
400,1707.2,24,47,0.25,0,7.06,0.301
401,-1662.5,20,34,0.00,0,8.57,0.300
402,41633.2,49,89,0.50,0,4.87,0.299
403,-1431.4,13,29,0.00,0,11.36,0.298
404,41289.5,37,56,0.50,0,4.03,0.297
405,-2708.9,24,55,0.00,0,8.66,0.296
406,-1535.1,11,31,0.00,0,11.80,0.295
407,29627.1,29,49,0.50,0,5.16,0.294
408,-11.9,28,81,0.25,0,9.65,0.294
409,-841.3,6,17,0.00,0,12.66,0.293
410,-1188.2,8,24,0.00,0,12.26,0.292
411,1933.5,17,42,0.25,0,10.01,0.291
412,38082.4,39,41,0.50,0,1.06,0.290
413,28585.4,29,30,0.50,0,4.12,0.289
414,20476.8,24,32,0.50,0,5.48,0.288
415,-1233.3,13,25,0.00,0,11.40,0.287
416,28779.0,28,26,0.50,0,4.51,0.287
417,12923.6,24,23,0.25,0,5.92,0.286
418,16670.8,22,28,0.50,0,5.68,0.285
419,88784.5,72,108,0.50,0,3.63,0.284
420,5837.2,31,45,0.50,0,3.69,0.283
421,28225.0,40,77,0.50,0,5.39,0.282
422,1610.7,26,49,0.25,0,6.80,0.281
423,-1588.6,11,32,0.00,0,12.26,0.281
424,-2012.7,19,41,0.00,0,9.46,0.280
425,31302.9,37,56,0.50,0,3.01,0.279
426,-1677.8,16,34,0.00,0,10.68,0.278
427,-3007.1,26,61,0.00,0,8.98,0.277
428,-1680.9,12,34,0.00,0,11.26,0.276
429,2291.6,18,35,0.25,0,8.86,0.276
430,7714.4,27,47,0.25,0,6.91,0.275
431,10062.1,21,40,0.50,0,7.67,0.274
432,8836.8,25,25,0.25,0,4.81,0.273
433,797.9,27,65,0.25,0,8.00,0.272
434,92047.2,42,41,0.75,0,3.13,0.271
435,1493.9,21,51,0.25,0,8.62,0.271
436,6292.5,17,35,0.25,0,8.83,0.270
437,29325.2,33,55,0.50,0,4.97,0.269
438,31344.9,33,55,0.50,0,4.98,0.268
439,987.9,23,61,0.25,0,9.71,0.267
440,19616.7,27,49,0.50,0,7.09,0.267
441,1588.6,21,49,0.25,0,9.43,0.266
442,2093.4,19,39,0.25,0,9.09,0.265
443,11507.3,26,51,0.50,0,7.61,0.264
444,1608.3,23,49,0.25,0,7.17,0.263
445,1484.4,19,51,0.25,0,10.13,0.263
446,10179.3,26,38,0.50,0,5.33,0.262
447,20903.3,38,64,0.50,0,3.95,0.261
448,-742.5,5,15,0.00,0,12.83,0.260
449,-692.0,38,95,0.25,0,7.31,0.259
450,161.2,32,78,0.25,0,7.60,0.259
451,42421.2,38,73,0.50,0,6.49,0.258
452,24840.2,26,25,0.75,0,4.26,0.257
453,238.0,26,76,0.25,0,9.90,0.256
454,3052.9,30,60,0.25,0,7.13,0.256
455,28515.8,26,31,0.50,0,6.26,0.255
456,1133.6,22,58,0.25,0,10.02,0.254
457,28989.6,24,22,0.75,0,4.26,0.253
458,36865.8,33,64,0.50,0,6.49,0.253
459,12480.9,28,32,0.50,0,5.53,0.252
460,-1086.2,9,22,0.00,0,11.94,0.251
461,-351.0,34,88,0.25,0,8.84,0.250
462,9562.0,26,50,0.50,0,7.42,0.250
463,29309.3,29,55,0.50,0,7.35,0.249
464,-2561.9,21,52,0.00,0,9.75,0.248
465,888.9,24,63,0.25,0,9.29,0.247
466,24969.7,32,62,0.50,0,6.49,0.247
467,17034.7,34,61,0.50,0,5.28,0.246
468,56763.7,36,27,0.75,0,2.15,0.245
469,52454.8,36,33,0.75,0,2.92,0.244
470,48552.3,48,71,0.50,0,3.65,0.244
471,13828.0,28,45,0.50,0,4.65,0.243
472,16045.0,29,41,0.50,0,3.03,0.242
473,25507.4,27,51,0.50,0,7.45,0.241
474,7006.0,17,21,0.25,0,7.00,0.241
475,1576.1,17,49,0.25,0,11.02,0.240
476,24019.0,25,41,0.50,0,6.63,0.239
477,982.9,22,61,0.25,0,10.49,0.239
478,-3851.6,31,78,0.00,0,7.52,0.238
479,48911.5,35,24,0.75,0,1.60,0.237
480,1297.4,23,55,0.25,0,8.97,0.236
481,86124.6,34,0,1.00,0,0.00,0.236
482,-1879.6,14,38,0.00,0,11.06,0.235
483,105948.4,43,43,0.75,0,3.35,0.234
484,1270.8,31,56,0.25,0,6.02,0.234
485,2382.1,16,33,0.25,0,10.13,0.233
486,1072.7,28,60,0.25,0,5.13,0.232
487,-1074.7,11,22,0.00,0,10.39,0.231
488,64299.4,36,36,0.75,0,3.35,0.231
489,2045.6,19,40,0.25,0,8.70,0.230
490,1189.3,21,57,0.25,0,9.27,0.229
491,589.3,27,69,0.25,0,9.35,0.229
492,9603.1,25,49,0.25,0,8.14,0.228
493,1987.7,18,41,0.25,0,9.55,0.227
494,20024.0,26,41,0.25,0,5.86,0.227
495,9608.2,25,49,0.25,0,6.79,0.226
496,47833.9,31,6,0.75,0,0.56,0.225
497,-132.6,33,84,0.25,0,7.84,0.225
498,32665.8,34,68,0.50,0,6.90,0.224
499,25506.3,26,51,0.50,0,7.78,0.223
500,49.8,29,80,0.25,0,8.25,0.223
501,7955.8,21,42,0.50,0,7.78,0.222
502,-1277.5,11,26,0.00,0,10.80,0.221
503,11083.3,20,20,0.50,0,4.62,0.221
504,59330.1,33,16,0.75,0,1.77,0.220
505,3863.1,25,44,0.25,0,6.77,0.219
506,8518.5,20,31,0.50,0,6.54,0.219
507,-544.7,4,11,0.00,0,13.11,0.218
508,21792.0,22,6,0.50,0,2.83,0.217
509,2644.8,15,28,0.25,0,8.52,0.217
510,2293.1,16,35,0.25,0,8.77,0.216
511,21630.6,29,49,0.50,0,5.07,0.215
512,22986.2,22,22,0.50,0,4.06,0.215
513,34789.8,26,26,0.75,0,4.42,0.214
514,1192.4,23,57,0.25,0,8.86,0.213
515,628.5,23,68,0.25,0,11.36,0.213
516,-3240.3,30,66,0.00,0,6.61,0.212
517,2031.8,15,40,0.25,0,10.30,0.212
518,27312.6,30,55,0.50,0,7.44,0.211
519,-893.4,6,18,0.00,0,12.93,0.210
520,635.0,24,68,0.25,0,9.80,0.210
521,-922.7,10,19,0.00,0,10.16,0.209
522,-992.4,39,101,0.25,0,7.11,0.208
523,-549.4,34,92,0.25,0,7.78,0.208
524,54549.6,33,31,0.75,0,2.92,0.207
525,1802.5,23,45,0.25,0,7.51,0.207
526,-145.3,33,84,0.25,0,7.05,0.206
527,21034.8,24,21,0.50,0,3.75,0.205
528,72407.9,37,34,0.75,0,2.80,0.205
529,1777.4,28,46,0.25,0,5.07,0.204
530,-137.8,35,84,0.25,0,6.54,0.203
531,661.7,29,68,0.25,0,6.24,0.203
532,-3077.5,21,62,0.00,0,10.74,0.202
533,2507.4,20,31,0.25,0,7.18,0.202
534,-1960.9,26,41,0.00,0,4.68,0.201
535,13646.7,33,49,0.50,0,2.71,0.200
536,1739.6,19,46,0.25,0,9.20,0.200
537,-1731.4,12,35,0.00,0,11.35,0.199
538,-1142.1,8,23,0.00,0,12.73,0.199
539,-845.2,36,98,0.25,0,7.85,0.198
540,17066.1,30,60,0.50,0,6.93,0.197
541,-259.0,31,86,0.25,0,9.32,0.197
542,12563.3,21,30,0.25,0,6.36,0.196
543,1183.0,20,57,0.25,0,10.94,0.196
544,36679.8,37,68,0.50,0,6.15,0.195
545,41531.2,34,51,0.50,0,4.66,0.194
546,1933.1,18,42,0.25,0,10.06,0.194
547,1435.6,19,52,0.25,0,9.77,0.193
548,10710.8,19,27,0.25,0,6.55,0.193
549,33770.5,31,46,0.50,0,5.58,0.192
